Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-25.1105	0	-25.1105	0.141309	0.161981	0.191798	0.140242	0.137392	0.0700132	0.918019	0.16498	0.801873
10000	-18.49401	0	-18.49401	0.0906637	0.10245	0.104481	0.466778	0.224074	0.111486	1.46677	1.45201	1.92741
20000	-25.2938	0	-25.2938	0.170652	0.245625	0.358631	0.163621	0.0592696	0.102328	1.84833	0.181267	0.586965
30000	-21.02985	0	-21.02985	0.174839	0.12297	0.200423	0.411624	0.179262	0.0663649	2.14636	2.20565	1.1674
40000	-19.5394	0	-19.5394	0.218306	0.248805	0.194142	0.220098	0.155795	0.111139	1.4565	1.68723	1.83097
50000	-20.78671	0	-20.78671	0.181161	0.0702083	0.215436	0.252527	0.110399	0.136371	5.86181	0.0544027	1.57537
60000	-27.37515	0	-27.37515	0.0902939	0.223629	0.199338	0.321824	0.525126	0.13434	4.93225	1.97025	1.30046
70000	-23.66675	0	-23.66675	0.209174	0.124121	0.110244	0.102468	0.125232	0.140267	1.7808	1.34195	0.448851
80000	-25.20056	0	-25.20056	0.171601	0.205798	0.543873	0.35665	0.0921726	0.306331	3.45183	1.39924	0.844216
90000	-19.9423	0	-19.9423	0.236488	0.054272	0.133387	0.237257	0.144221	0.147631	1.01909	0.417046	0.539314
100000	-24.17106	0	-24.17106	0.0980971	0.0653924	0.453536	0.544943	0.0990495	0.067805	1.42467	1.03667	1.63428
110000	-21.05604	0	-21.05604	0.136002	0.116601	0.307428	0.263077	0.1169	0.0999982	2.25251	0.346004	0.340011
120000	-25.46997	0	-25.46997	0.326594	0.343748	0.278432	0.183578	0.0350114	0.0929908	1.9812	0.475746	0.352028
130000	-17.44508	0	-17.44508	0.0767021	0.166997	0.213116	0.321672	0.152253	0.276602	3.29153	3.67201	1.50363
140000	-23.53339	0	-23.53339	0.148049	0.189948	0.348386	0.184089	0.201272	0.176487	3.82305	3.40985	0.184085
150000	-19.17922	0	-19.17922	0.281079	0.0707307	0.173599	0.104583	0.219803	0.131868	1.80397	2.42652	0.629452
160000	-30.69117	0	-30.69117	0.430137	0.220524	0.345513	0.259371	0.0584367	0.311897	4.3528	1.03478	0.339628
170000	-14.34096	0	-14.34096	0.269192	0.230423	0.127884	0.271389	0.145403	0.067478	3.10289	1.51116	1.53209
180000	-20.46133	0	-20.46133	0.29207	0.211619	0.213719	0.360875	0.0957794	0.10306	2.54038	3.15888	1.10262
190000	-21.39015	0	-21.39015	0.276287	0.339472	0.244605	0.17078	0.119709	0.0851368	1.95919	5.29671	0.930406
200000	-24.10815	0	-24.10815	0.134291	0.0649121	0.189767	0.25701	0.141229	0.12719	3.26383	1.15967	1.93681
210000	-18.29476	0	-18.29476	0.212951	0.0706171	0.291956	0.270038	0.0844411	0.16634	1.53898	1.02443	3.42331
220000	-21.81667	0	-21.81667	0.140687	0.112045	0.45178	0.342331	0.341738	0.12138	1.54834	1.66651	2.22331
