Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-69.18968	0	-69.18968	0.0583943	0.0535787	0.39411	0.0529933	0.0904185	0.0845174	1.4217	0.0637197	2.85974
10000	-32.76127	0	-32.76127	0.0701298	0.136504	0.138188	0.712768	0.200652	0.0954417	2.28138	1.03866	0.573037
20000	-29.11012	0	-29.11012	0.161561	0.130321	0.294589	0.188032	0.0860103	0.101748	0.845411	2.47842	0.461209
30000	-24.2881	0	-24.2881	0.111527	0.238215	0.133424	0.303836	0.038219	0.102281	0.699366	0.966005	2.13862
40000	-25.28862	0	-25.28862	0.243346	0.181024	0.121834	0.21792	0.0426314	0.0604767	1.22249	4.07608	0.402876
50000	-26.30601	0	-26.30601	0.140467	0.394186	0.122409	0.334164	0.245388	0.10769	1.65887	0.952617	0.0935022
60000	-24.96862	0	-24.96862	0.181324	0.232728	0.250034	0.412372	0.160734	0.097963	1.33036	2.18424	0.525949
70000	-31.14096	0	-31.14096	0.302602	0.350652	0.140317	0.195964	0.181953	0.21835	0.881714	2.2403	1.39996
80000	-29.64018	0	-29.64018	0.0438145	0.114291	0.152805	0.346308	0.101148	0.218976	1.23489	1.13157	2.16911
90000	-22.9397	0	-22.9397	0.125663	0.133408	0.230109	0.273058	0.114951	0.0431489	2.08309	0.404111	1.911
100000	-30.22773	0	-30.22773	0.366564	0.239872	0.18451	0.297617	0.0799974	0.393098	2.42982	1.74247	4.55714
110000	-24.30565	0	-24.30565	0.0907472	0.0876789	0.169419	0.224607	0.121033	0.163682	2.74925	0.219453	4.13867
120000	-27.60311	0	-27.60311	0.0787335	0.142826	0.119185	0.231283	0.0459338	0.173292	1.56983	0.640899	1.10476
130000	-23.01027	0	-23.01027	0.133774	0.0706849	0.143395	0.351326	0.323925	0.200316	4.20522	0.77062	2.00481
140000	-22.36211	0	-22.36211	0.233026	0.131174	0.0661341	0.310335	0.168256	0.184264	1.77057	2.60469	0.348938
150000	-36.13724	0	-36.13724	0.100945	0.219159	0.141289	0.494193	0.249196	0.0838539	1.61492	0.365106	0.230927
160000	-26.89899	0	-26.89899	0.0943405	0.303718	0.221854	0.276307	0.194822	0.0969251	1.02213	1.08542	1.30874
170000	-27.36146	0	-27.36146	0.0955898	0.212753	0.105869	0.29506	0.101059	0.0646464	1.02757	0.260353	2.50223
180000	-24.51771	0	-24.51771	0.175711	0.10219	0.168059	0.495894	0.129329	0.0886194	1.77275	1.66747	0.907512
190000	-27.43187	0	-27.43187	0.110285	0.157636	0.0899045	0.332441	0.111804	0.215898	1.37725	0.184478	0.0495656
200000	-25.37372	0	-25.37372	0.131292	0.15166	0.132353	0.180906	0.0584776	0.119661	2.58893	0.399573	4.08384
210000	-23.58259	0	-23.58259	0.197746	0.439022	0.314208	0.445686	0.0994089	0.11075	3.5346	1.45332	0.852426
220000	-26.80008	0	-26.80008	0.174097	0.240932	0.441294	0.339307	0.0604661	0.127086	6.22463	0.584898	0.402691
230000	-26.06243	0	-26.06243	0.263752	0.358566	0.112297	0.172367	0.186888	0.0520607	1.79024	0.944744	0.312813
240000	-21.49944	0	-21.49944	0.0729226	0.128573	0.098278	0.226128	0.143982	0.11987	3.28443	0.567595	0.982462
250000	-28.69465	0	-28.69465	0.103543	0.290221	0.291787	0.274586	0.186679	0.0913627	1.39827	0.347298	0.10641
260000	-30.6386	0	-30.6386	0.171996	0.092974	0.119605	0.342346	0.116997	0.0624885	0.708843	0.742915	0.26018
270000	-25.23118	0	-25.23118	0.17081	0.389083	0.121157	0.289988	0.128714	0.145321	1.82984	0.368174	1.06053
280000	-19.34333	0	-19.34333	0.196198	0.0827794	0.0552154	0.426451	0.0878128	0.163337	2.68218	0.826686	2.37502
290000	-23.67702	0	-23.67702	0.186047	0.130175	0.142887	0.378931	0.138763	0.108937	2.32265	0.262449	0.117245
300000	-30.03584	0	-30.03584	0.0644474	0.114016	0.16331	0.250524	0.123449	0.155701	1.17533	0.0741057	0.707895
310000	-31.34768	0	-31.34768	0.162599	0.256067	0.101609	0.250343	0.0824031	0.0639491	0.535944	0.393295	0.929928
320000	-18.55423	0	-18.55423	0.0876935	0.142216	0.103262	0.335198	0.135285	0.105084	1.93563	1.33551	0.30209
330000	-24.84992	0	-24.84992	0.435474	0.160681	0.19517	0.237358	0.107555	0.0865447	1.34603	0.530461	0.253644
340000	-26.46878	0	-26.46878	0.238216	0.243179	0.294726	0.195976	0.0907418	0.0532559	1.54656	1.02625	1.18829
