Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-38.24896	0	-38.24896	0.243647	0.0451751	0.0557011	0.255608	0.38004	0.206655	1.21748	1.03535	0.790338
10000	-15.78621	0	-15.78621	0.121632	0.148266	0.302273	0.244724	0.107983	0.11417	2.53691	0.852199	0.641225
20000	-17.58618	0	-17.58618	0.0423249	0.182265	0.207112	0.330986	0.0551431	0.130913	5.04138	3.20795	0.240299
30000	-13.18129	0	-13.18129	0.141337	0.238941	0.304697	0.254899	0.0996297	0.103492	3.31129	1.83207	0.194284
40000	-12.72101	0	-12.72101	0.17963	0.135452	0.164837	0.364403	0.139472	0.0703596	7.93356	2.53579	0.0577501
50000	-14.91301	0	-14.91301	0.0931474	0.0946244	0.341756	0.170981	0.0953117	0.0857984	3.44378	0.58238	0.235213
60000	-21.01813	0	-21.01813	0.135346	0.110319	0.127054	0.344549	0.197929	0.0786238	4.21557	0.390513	0.0230797
70000	-16.54698	0	-16.54698	0.0807412	0.145671	0.282842	0.643849	0.138656	0.128563	3.18996	0.761331	1.34763
80000	-19.25861	0	-19.25861	0.0467526	0.110075	0.201942	0.377	0.184516	0.115564	4.89795	1.0669	0.690547
90000	-19.87422	0	-19.87422	0.168214	0.144241	0.218478	0.359239	0.0707992	0.0800802	6.80714	1.13953	0.700189
100000	-16.47488	0	-16.47488	0.147563	0.0804877	0.315733	0.355204	0.17969	0.0692119	3.15961	0.287144	0.114396
110000	-25.94579	0	-25.94579	0.42877	0.127085	0.138906	0.421862	0.0892893	0.156587	3.50756	0.688408	0.0501967
120000	-20.38117	0	-20.38117	0.199044	0.272565	0.289625	0.348921	0.102437	0.228179	2.50337	0.141835	1.44755
130000	-22.24603	0	-22.24603	0.124109	0.110028	0.155161	0.407921	0.110534	0.123329	3.28273	0.666329	0.13289
140000	-15.19087	0	-15.19087	0.132994	0.172168	0.235588	0.688506	0.118795	0.0818973	7.96103	0.548528	0.0620338
150000	-20.18043	0	-20.18043	0.178532	0.207324	0.3471	0.4956	0.167846	0.0998286	4.37909	1.55256	0.611463
160000	-27.60208	0	-27.60208	0.130339	0.111778	0.169892	0.400108	0.0977447	0.0614781	6.0541	0.981519	0.110137
170000	-18.03992	0	-18.03992	0.146583	0.192896	0.194344	0.159828	0.0872385	0.0754043	3.66296	1.15649	0.0294113
180000	-12.44377	0	-12.44377	0.0851794	0.140445	0.175879	0.320781	0.125595	0.0450927	5.7751	1.39401	1.58117
190000	-16.65742	0	-16.65742	0.0897226	0.205801	0.159055	0.40622	0.165802	0.0660888	4.27475	0.858696	0.369021
200000	-18.37196	0	-18.37196	0.0640722	0.115588	0.200696	0.317917	0.0850718	0.085942	6.0818	0.289413	0.148986
210000	-20.45489	0	-20.45489	0.0950607	0.080491	0.248981	0.284583	0.11313	0.142727	5.04431	0.265416	0.0975577
220000	-10.22758	0	-10.22758	0.061904	0.109786	0.103351	0.390762	0.105839	0.0946208	5.26044	0.645838	0.359799
230000	-17.8417	0	-17.8417	0.240819	0.231216	0.10997	0.425929	0.0977271	0.0592411	3.87978	0.853199	0.372969
240000	-14.42531	0	-14.42531	0.0922962	0.169341	0.188362	0.287627	0.165601	0.263625	3.72315	0.534526	0.676151
250000	-17.35686	0	-17.35686	0.0917393	0.27535	0.15551	0.262891	0.0845826	0.362415	6.43725	2.76756	0.95199
260000	-19.28302	0	-19.28302	0.0996984	0.439845	0.14195	0.512647	0.26675	0.0985833	3.41793	1.10181	0.383608
270000	-21.3756	0	-21.3756	0.110983	0.304339	0.327191	0.198169	0.124134	0.126318	1.52258	0.743155	0.0857841
280000	-10.95036	0	-10.95036	0.157104	0.208775	0.193679	0.361503	0.0605272	0.161374	3.11675	1.09238	1.13969
290000	-18.26528	0	-18.26528	0.144993	0.171889	0.389713	0.307355	0.0525415	0.0437036	6.48105	0.446553	0.0733581
300000	-19.15717	0	-19.15717	0.140886	0.125231	0.202516	0.56164	0.134013	0.117648	3.28296	0.669481	0.0932233
310000	-23.53583	0	-23.53583	0.179363	0.489863	0.116981	0.529318	0.212439	0.161737	3.13366	1.22271	1.15463
