Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-23.24125	0	-23.24125	0.322086	0.0560136	0.154913	0.243771	0.0600971	0.259305	0.480789	0.234031	0.225251
10000	-22.85391	0	-22.85391	0.107313	0.0813667	0.286478	0.48214	0.207065	0.0932324	0.209483	0.14001	0.0398257
20000	-23.01218	0	-23.01218	0.128994	0.137408	0.369328	0.190513	0.138838	0.0841308	1.40121	0.274265	0.425751
30000	-32.27516	0	-32.27516	0.0333141	0.369041	0.148365	0.462384	0.583428	0.0780272	0.519761	0.742984	0.28449
40000	-22.57059	0	-22.57059	0.109267	0.253875	0.278979	0.136437	0.288722	0.134027	1.31058	0.268719	0.0238559
50000	-24.59808	0	-24.59808	0.103057	0.118869	0.143561	0.640588	0.0951637	0.113496	0.758412	0.51663	0.109329
60000	-17.4555	0	-17.4555	0.138236	0.150085	0.0884647	0.16301	0.265581	0.104283	0.849664	1.36417	0.11771
70000	-22.39181	0	-22.39181	0.0444697	0.39662	0.138833	0.184926	0.292724	0.170287	1.48982	0.0777741	0.832794
80000	-21.43173	0	-21.43173	0.172075	0.106453	0.253154	0.200238	0.307474	0.117224	0.265546	0.659619	1.11125
90000	-26.96658	0	-26.96658	0.113379	0.0634355	0.181976	0.173926	0.212514	0.102492	1.46779	0.174006	0.0124617
100000	-23.72652	0	-23.72652	0.0653489	0.0775147	0.25995	0.253738	0.094553	0.311219	1.26374	0.0532274	0.115736
110000	-24.50488	0	-24.50488	0.312471	0.176946	0.077539	0.261257	0.179148	0.122795	0.594502	0.201039	0.269006
120000	-20.04841	0	-20.04841	0.173582	0.172823	0.262551	0.182707	0.528828	0.147021	1.49426	0.688944	0.535646
130000	-24.35849	0	-24.35849	0.329281	0.147935	0.264199	0.249656	0.131782	0.138318	1.33137	0.936484	0.354965
140000	-22.13992	0	-22.13992	0.0782559	0.135563	0.247422	0.271766	0.353558	0.129963	0.498251	0.325199	0.123572
150000	-13.46491	0	-13.46491	0.216414	0.190886	0.10282	0.177583	0.127823	0.0853335	3.19224	1.32956	0.107772
160000	-27.63265	0	-27.63265	0.189142	0.164409	0.05159	0.306277	0.0688742	0.102145	0.706763	1.24461	0.0801646
170000	-19.15214	0	-19.15214	0.114764	0.196346	0.159947	0.307258	0.146274	0.162239	0.864765	0.557714	0.552444
180000	-22.15818	0	-22.15818	0.186047	0.103017	0.216289	0.127067	0.353348	0.136023	1.0969	0.242266	0.0622648
190000	-23.8845	0	-23.8845	0.128674	0.0777793	0.345984	0.229477	0.217215	0.160873	0.82258	0.376244	0.169325
200000	-26.62602	0	-26.62602	0.105131	0.124165	0.172332	0.223591	0.0598432	0.139992	0.897792	0.0783205	0.0863527
210000	-28.9142	0	-28.9142	0.46279	0.0861932	0.190847	0.178282	0.131617	0.0660156	0.746838	0.576867	0.00707005
220000	-22.06524	0	-22.06524	0.124237	0.132772	0.391006	0.351918	0.125092	0.149289	1.573	0.564807	0.686494
230000	-27.06814	0	-27.06814	0.0932802	0.241529	0.216041	0.238417	0.0942781	0.0705004	1.17123	0.915676	0.151347
240000	-17.78024	0	-17.78024	0.281104	0.199138	0.254647	0.130853	0.275372	0.140735	1.91292	1.35776	1.14156
250000	-20.04959	0	-20.04959	0.170811	0.237309	0.193566	0.31665	0.171483	0.13121	0.746023	0.447231	0.0693195
260000	-22.04095	0	-22.04095	0.0746122	0.0594288	0.140714	0.286307	0.134374	0.0384287	0.644186	0.178314	0.0734417
270000	-25.28393	0	-25.28393	0.148442	0.0441175	0.264345	0.19771	0.184861	0.0975434	0.798821	0.295741	0.0354792
280000	-21.30724	0	-21.30724	0.074814	0.111261	0.244154	0.21769	0.250739	0.104351	1.67467	0.341341	0.0243853
290000	-23.58635	0	-23.58635	0.256196	0.129005	0.33277	0.354499	0.221336	0.13064	0.351771	0.430935	0.108688
300000	-26.72067	0	-26.72067	0.188108	0.109746	0.291844	0.495535	0.198583	0.26419	0.427296	0.0889202	0.0134629
310000	-26.85159	0	-26.85159	0.11445	0.250194	0.328741	0.179041	0.215835	0.259928	0.676263	0.562348	0.382051
320000	-28.96657	0	-28.96657	0.20955	0.221296	0.147563	0.18971	0.070991	0.0282356	0.675593	0.162258	0.0127229
330000	-23.55601	0	-23.55601	0.163491	0.0344532	0.197917	0.225007	0.0749755	0.112601	0.334993	0.276993	0.0801852
340000	-22.20232	0	-22.20232	0.221288	0.103926	0.266244	0.177028	0.377142	0.0568726	0.27052	0.246418	0.139973
350000	-20.72379	0	-20.72379	0.0853266	0.108929	0.147409	0.150022	0.217688	0.0764568	2.79901	0.192511	0.0503025
360000	-27.8543	0	-27.8543	0.199567	0.185209	0.216614	0.521544	0.273298	0.182185	0.33078	0.185964	0.0141294
370000	-28.42076	0	-28.42076	0.30763	0.0962492	0.137794	0.111199	0.246978	0.0836426	0.574802	0.506919	0.204386
380000	-28.39278	0	-28.39278	0.215594	0.099555	0.107614	0.242049	0.262491	0.128397	0.138832	0.230766	0.0160546
390000	-28.83691	0	-28.83691	0.173335	0.221285	0.151543	0.394851	0.213481	0.0874868	0.95523	0.0301119	0.120602
400000	-24.80396	0	-24.80396	0.0831456	0.216185	0.22572	0.326184	0.276565	0.111197	0.616707	0.0398543	0.0284033
410000	-17.58513	0	-17.58513	0.140097	0.0878476	0.36863	0.13802	0.449562	0.103049	1.21848	0.383585	0.437902
420000	-24.53859	0	-24.53859	0.050636	0.131304	0.304134	0.109741	0.426898	0.099424	0.86264	0.158619	0.123316
430000	-30.93948	0	-30.93948	0.198965	0.450118	0.212924	0.270425	0.388407	0.0661846	0.785666	0.81283	0.130144
440000	-27.82866	0	-27.82866	0.0600625	0.0965457	0.130164	0.236136	0.129824	0.0416339	0.292014	0.151651	0.0287709
450000	-21.73706	0	-21.73706	0.0962002	0.114705	0.266243	0.305409	0.300078	0.221097	1.54273	0.164917	0.211957
460000	-18.78758	0	-18.78758	0.0968155	0.310398	0.293109	0.194692	0.411657	0.0689105	2.89477	0.370138	0.381094
470000	-20.9329	0	-20.9329	0.147843	0.122113	0.240648	0.0653949	0.154411	0.134355	2.27158	0.302701	2.62355
480000	-23.50903	0	-23.50903	0.0395977	0.11984	0.122698	0.386372	0.152522	0.109355	1.95866	0.185338	0.0303482
490000	-30.80469	0	-30.80469	0.249828	0.195741	0.202755	0.429276	0.176924	0.212045	0.835137	0.0686065	0.0798413
500000	-21.69745	0	-21.69745	0.322128	0.111811	0.109361	0.216995	0.192159	0.126356	1.66505	0.228771	0.144732
510000	-18.59856	0	-18.59856	0.0625735	0.0998522	0.296123	0.19476	0.1933	0.165412	0.450724	0.380958	0.192555
520000	-21.6883	0	-21.6883	0.086613	0.149243	0.261828	0.119909	0.0951074	0.0722511	0.980127	0.766634	0.293061
530000	-20.67228	0	-20.67228	0.175347	0.179796	0.208555	0.219882	0.488946	0.211815	1.61885	1.24392	0.136626
540000	-19.20037	0	-19.20037	0.199727	0.0736073	0.407614	0.171837	0.0859669	0.10153	1.85672	0.111167	0.372288
550000	-22.28173	0	-22.28173	0.12716	0.140401	0.199024	0.313156	0.284255	0.0738817	1.57717	0.116257	0.250625
560000	-25.72295	0	-25.72295	0.152165	0.0517237	0.162677	0.198721	0.182276	0.152303	0.607113	1.12211	0.15387
570000	-25.10496	0	-25.10496	0.207753	0.326757	0.247782	0.191812	0.143523	0.0867399	1.02429	0.329968	0.203788
580000	-19.73193	0	-19.73193	0.0880942	0.201738	0.167691	0.43544	0.235707	0.0791977	1.13332	0.402526	0.213731
590000	-23.57095	0	-23.57095	0.106407	0.141383	0.225396	0.621679	0.0728315	0.122008	0.694046	0.337531	0.0211256
600000	-25.51307	0	-25.51307	0.14522	0.330292	0.220513	0.203426	0.092819	0.114881	0.866702	0.253989	0.0834897
610000	-22.98927	0	-22.98927	0.153289	0.194708	0.265729	0.145474	0.253314	0.0804396	1.3455	0.648976	0.0530619
620000	-25.89318	0	-25.89318	0.0724438	0.045952	0.425713	0.278604	0.283009	0.133759	1.24978	0.248448	0.0185024
630000	-23.07128	0	-23.07128	0.119589	0.270816	0.128106	0.0950855	0.339663	0.0924165	0.98508	0.331871	0.191818
640000	-23.43959	0	-23.43959	0.167343	0.0817603	0.689901	0.240972	0.249582	0.103904	0.355907	0.324383	1.10328
650000	-23.81958	0	-23.81958	0.136685	0.256416	0.203637	0.394249	0.166864	0.121881	1.70549	0.0885837	0.21422
660000	-28.95292	0	-28.95292	0.260443	0.144115	0.291787	0.368383	0.373054	0.0882927	0.503587	0.196246	0.136631
670000	-24.82532	0	-24.82532	0.108269	0.0548348	0.203993	0.162376	0.409313	0.156257	0.578078	0.326798	0.0170227
680000	-29.14958	0	-29.14958	0.124085	0.059928	0.129992	0.516216	0.164303	0.176868	0.20853	0.0971954	0.102313
690000	-23.10818	0	-23.10818	0.200295	0.195035	0.172728	0.127197	0.107141	0.0782995	0.255743	0.368388	0.104026
700000	-24.39411	0	-24.39411	0.095849	0.0449245	0.184162	0.342214	0.236721	0.0840121	0.529215	0.324124	0.0133083
710000	-29.69514	0	-29.69514	0.218656	0.107266	0.144856	0.734346	0.0925945	0.129285	1.32432	1.01837	0.110989
720000	-23.03588	0	-23.03588	0.097813	0.123259	0.287272	0.485939	0.170413	0.188082	0.497935	0.285318	0.748803
730000	-23.11574	0	-23.11574	0.135898	0.10383	0.14234	0.319731	0.285748	0.127686	0.628628	0.350855	0.0957673
740000	-23.69697	0	-23.69697	0.0615728	0.22767	0.152193	0.157129	0.211457	0.134716	1.6162	0.465964	0.0832704
750000	-24.14113	0	-24.14113	0.191726	0.078663	0.224726	0.274534	0.250532	0.0955598	0.301792	0.724844	0.0962958
760000	-22.62364	0	-22.62364	0.0516041	0.223508	0.1667	0.369819	0.155946	0.139278	1.28242	0.211807	0.0181483
770000	-24.7398	0	-24.7398	0.196559	0.0824452	0.275476	0.0909875	0.486182	0.108859	1.77066	0.265035	0.0924855
780000	-19.95937	0	-19.95937	0.0867667	0.11472	0.2094	0.206353	0.235731	0.107647	3.03596	0.301994	0.0920318
790000	-26.4277	0	-26.4277	0.0985993	0.0918547	0.211006	0.503993	0.241068	0.176844	1.04798	0.183277	0.320114
800000	-22.92867	0	-22.92867	0.280798	0.297271	0.159632	0.348733	0.364417	0.0959371	0.786119	0.6396	0.341262
810000	-23.46037	0	-23.46037	0.156329	0.11055	0.261889	0.352345	0.286935	0.074845	0.653045	0.353033	0.0678069
820000	-21.0572	0	-21.0572	0.211147	0.203902	0.139152	0.193362	0.17129	0.109997	1.75256	0.348763	0.221872
830000	-19.44126	0	-19.44126	0.0891054	0.329455	0.182495	0.295216	0.188643	0.186076	0.632604	0.594321	0.359405
