taxon	int_1	int_2
t8	1	1
t9	0	1
t14	1	0
t16	0	1
t20	1	0
t22	1	0
t24	1	0
t26	1	0
t31	1	0
t32	1	0
t38	1	0
t44	1	0
t45	1	0
t50	1	0
t51	1	0
t54	1	0
t55	1	0
t56	1	0
t64	1	0
t65	1	0
t66	1	0
t72	1	0
t73	1	0
t74	1	0
t79	1	0
t80	1	0
t92	1	0
t93	1	0
t101	1	0
t118	1	0
t123	1	0
t124	1	0
t135	1	0
t138	1	0
t139	1	0
t147	1	0
t164	1	0
t169	1	0
t172	1	0
t173	1	0
t175	1	0
t177	1	0
t178	1	0
t182	1	0
t190	1	0
t193	1	0
t208	1	0
t211	1	0
t215	1	0
t218	1	0
t219	1	0
t234	1	0
t235	1	0
t245	1	0
t246	1	0
t247	1	0
t254	1	0
t257	1	0
t259	1	0
t270	1	0
t279	1	0
t281	1	0
t284	1	0
t289	1	0
t290	1	0
t296	1	0
