taxon	int_1	int_2
t1	0	1
t2	0	1
t5	0	1
t6	1	0
t9	1	0
t11	1	0
t12	1	0
t14	1	0
t20	1	0
t23	1	0
t24	1	0
t25	1	0
t27	1	0
t31	1	0
t35	1	0
t38	1	0
t39	1	0
t40	1	0
t43	1	0
t45	1	0
t46	1	0
t50	1	0
t51	1	0
t58	1	0
t61	1	0
t66	1	0
t68	1	0
t75	1	0
t80	1	0
t84	1	0
t85	1	0
t87	1	0
t88	1	0
t92	1	0
t98	1	0
t101	1	0
t105	1	0
t110	1	0
t115	1	0
t117	1	0
t119	1	0
t124	1	0
t125	1	0
t128	1	0
t138	1	0
t139	1	0
t140	1	0
t146	1	0
t148	1	0
t151	1	0
t152	1	0
t154	1	0
t156	1	0
t163	1	0
t170	1	0
t181	1	0
t183	1	0
t185	1	0
t186	1	0
t188	1	0
t189	1	0
t190	1	0
t199	1	0
t201	1	0
t203	1	0
t210	1	0
t213	1	0
t217	1	0
t221	1	0
t230	1	0
t238	1	0
t246	1	0
t250	1	0
t251	1	0
t253	1	0
t257	1	0
t260	1	0
t266	1	0
t275	1	0
t278	1	0
