taxon	int_1	int_2
t3	1	1
t5	1	0
t6	1	1
t9	0	1
t11	1	0
t14	1	0
t15	1	0
t16	1	0
t19	0	1
t20	1	0
t22	1	1
t23	1	1
t35	1	0
t37	1	0
t39	1	0
t40	1	0
t41	1	0
t43	1	0
t44	1	0
t45	1	0
t47	1	0
t51	1	0
t52	1	1
t53	1	0
t56	1	0
t60	1	0
t62	1	0
t64	1	0
t65	1	0
t67	0	1
t69	1	0
t76	1	1
t77	1	0
t80	1	0
t81	1	0
t89	1	0
t93	1	0
t98	1	0
t101	1	0
t107	1	0
t113	1	0
t115	1	0
t116	1	0
t117	1	0
t119	1	0
t120	1	0
t125	1	0
t128	1	0
t136	1	0
t137	1	0
t138	1	0
t140	1	0
t141	1	1
t142	1	0
t146	0	1
t148	1	1
t149	1	0
t150	1	0
t154	1	0
t155	0	1
t156	1	1
t157	1	0
t159	1	0
t162	1	0
t169	1	0
t170	1	0
t172	1	0
t176	1	0
t179	1	0
t180	1	0
t190	1	0
t191	1	0
t193	1	0
t195	1	0
t196	1	0
t199	1	0
t200	1	0
t206	1	0
t209	1	0
t211	1	0
t214	1	0
t215	1	0
t219	1	0
t224	1	0
t233	1	0
t240	1	0
t241	1	0
t245	1	0
t247	1	0
t253	1	0
t254	1	0
t261	1	1
t262	1	0
t263	1	0
t266	1	0
t268	1	0
t269	1	0
t270	1	0
t271	1	0
t272	1	0
t273	1	0
t275	1	0
t278	1	0
t280	1	0
t281	1	0
t282	0	1
t286	1	0
t292	1	0
t295	1	0
t303	1	0
t306	1	0
t322	1	0
t327	1	0
t329	1	0
t337	1	0
t347	1	0
t349	1	0
t352	1	0
t353	1	0
t357	1	0
t363	1	0
t366	1	0
t368	1	0
t375	1	0
t377	1	0
t381	0	1
t383	1	0
t384	1	0
t385	1	0
t391	1	0
t394	1	0
t398	1	0
t400	1	0
t405	1	0
t406	1	0
t411	1	0
t416	1	0
t417	1	0
t421	1	0
t428	1	0
t429	1	0
t433	1	0
t435	1	0
t445	1	0
t446	1	0
t451	1	0
t458	1	0
t468	1	0
t477	1	0
t484	1	0
t490	1	0
t491	1	0
t506	1	0
t511	1	0
t515	1	0
t516	1	0
t517	1	0
t518	1	0
t519	1	0
t528	1	0
t536	1	0
t538	1	0
t549	1	0
t553	1	0
t555	1	0
t558	1	0
t563	1	0
t569	1	0
t571	1	0
t572	1	0
t573	1	0
t575	1	0
t580	1	0
t581	1	0
t592	1	0
t595	1	0
t596	1	0
t604	1	0
t606	1	0
t609	1	0
t613	1	0
t633	1	0
t637	1	0
t639	1	0
t648	1	0
t662	1	0
t664	1	0
t672	1	0
t677	1	0
t680	1	0
t682	1	0
t684	1	0
t689	1	0
t694	1	0
t695	1	0
t696	1	0
t697	1	0
t699	1	0
t701	1	0
t703	1	0
t710	1	0
t714	1	0
t715	1	0
t716	1	0
t717	1	0
t722	1	0
t724	1	0
t735	1	0
t736	1	0
t737	1	0
t739	1	0
t743	1	0
t748	1	0
t749	1	0
t751	1	0
t758	1	0
t764	1	0
t769	1	0
t774	1	0
t775	1	0
t779	1	0
t800	1	0
t810	1	0
t813	1	0
t818	1	0
t828	1	0
t829	1	0
t832	1	0
t836	1	0
t849	1	0
t852	1	0
t855	1	0
t864	1	0
t865	1	0
t874	1	0
t876	1	0
t879	1	0
t880	1	0
t883	1	0
t893	1	0
t894	1	0
t895	1	0
t896	1	0
t908	1	0
t911	1	0
t913	1	0
t918	1	0
t921	1	0
t925	1	0
t927	1	0
t931	1	0
t934	1	0
t936	1	0
t947	1	0
t955	1	0
t956	1	0
t960	1	0
t967	1	0
t972	1	0
t995	1	0
t996	1	0
t998	1	0
t1002	1	0
t1004	1	0
t1014	1	0
t1019	1	0
t1022	1	0
t1024	1	0
t1025	1	0
t1028	1	0
t1033	1	0
t1035	1	0
t1036	1	0
t1045	1	0
t1048	1	0
t1067	1	0
t1069	1	0
t1071	1	0
t1072	1	0
t1074	1	0
t1079	1	0
t1081	1	0
t1094	1	0
t1102	1	0
t1128	1	0
t1130	1	0
t1135	1	0
t1136	1	0
t1137	1	0
t1142	1	0
t1146	1	0
t1153	1	0
t1155	1	0
t1156	1	0
t1159	1	0
t1164	1	0
t1165	1	0
t1173	1	0
t1181	1	0
t1186	1	0
t1208	1	0
t1210	1	0
t1215	1	0
t1222	1	0
t1225	1	0
t1234	1	0
t1242	1	0
t1243	1	0
t1246	1	0
t1256	1	0
t1267	1	0
t1272	1	0
t1285	1	0
t1293	1	0
t1294	1	0
t1307	1	0
t1310	1	0
t1317	1	0
t1319	1	0
t1350	1	0
t1368	1	0
t1376	1	0
