taxon	int_1	int_2
t1	1	1
t2	0	1
t3	0	1
t5	0	1
t7	1	0
t8	1	0
t11	1	0
t14	1	0
t16	1	1
t19	0	1
t20	1	1
t21	1	1
t27	1	0
t28	1	0
t30	1	0
t31	1	0
t36	1	0
t38	1	0
t49	1	0
t51	1	0
t59	1	0
t61	1	0
t63	1	0
t64	1	0
t66	1	0
t76	1	0
t78	1	0
t79	1	0
t82	1	0
t83	1	0
t85	1	0
t88	1	0
t89	1	0
t92	1	0
t105	1	0
t109	1	0
t110	1	0
t127	1	0
t128	1	0
t134	1	0
t137	1	0
t141	1	0
t142	1	0
t145	1	0
t147	1	0
t150	1	0
t154	1	0
t165	1	0
t166	1	0
t169	1	0
t170	1	0
t172	1	0
t173	1	0
t176	1	0
t179	1	0
t188	1	0
t197	1	0
t198	1	0
t204	1	0
t206	1	0
t209	1	0
t210	1	0
t218	1	0
t223	1	0
t224	1	0
t228	1	0
t230	1	0
t253	1	0
t256	1	0
t258	1	0
t261	1	0
t276	1	0
t285	1	0
t286	1	0
t304	1	0
t318	1	0
t320	1	0
t321	1	0
t326	1	0
t333	1	0
t334	1	0
t338	1	0
t357	1	0
t364	1	0
t370	1	0
t373	1	0
t376	1	0
t379	1	0
t383	1	0
t385	1	0
t409	1	0
t410	1	0
t413	1	0
t427	1	0
t430	1	0
t445	1	0
t461	1	0
t476	1	0
