taxon	int_1	int_2
t1	0	1
t2	1	1
t3	0	1
t4	0	1
t5	1	1
t6	1	1
t7	0	1
t8	0	1
t9	0	1
t10	1	1
t11	1	1
t13	1	1
t15	1	1
t19	1	1
t20	1	0
t21	1	0
t22	1	0
t26	1	1
t27	1	1
t29	0	1
t31	1	0
t32	1	0
t35	0	1
t36	0	1
t37	0	1
t38	1	0
t41	1	0
t42	1	1
t43	1	1
t44	1	0
t46	1	0
t48	1	0
t49	1	0
t50	1	0
t53	1	0
t54	1	0
t55	1	0
t58	0	1
t61	0	1
t65	0	1
t67	1	0
t68	1	0
t71	1	1
t72	1	0
t74	1	0
t78	1	0
t82	1	0
t83	1	0
t86	1	0
t89	1	0
t90	1	0
t91	1	0
t93	1	0
t95	1	0
t96	1	0
t105	1	0
t107	1	1
t109	1	0
t114	1	0
t116	1	0
t117	1	0
t118	1	0
t119	1	0
t122	0	1
t123	1	0
t125	1	0
t126	1	1
t127	1	0
t129	1	0
t132	1	0
t135	1	0
t136	1	0
t139	1	0
t141	1	1
t142	1	1
t143	1	0
t147	1	0
t150	1	0
t151	1	0
t152	1	0
t156	1	0
t157	1	0
t158	1	0
t159	1	0
t162	1	0
t164	1	0
t165	1	0
t167	1	0
t173	1	0
t178	1	0
t181	1	0
t182	1	0
t185	1	0
t188	1	0
t198	1	0
t201	1	0
t205	1	0
t206	1	0
t208	1	0
t213	1	0
t215	1	0
