taxon	int_1	int_2
t1	0	1
t3	0	1
t5	1	1
t6	1	0
t9	1	1
t10	0	1
t12	1	0
t14	1	1
t15	1	0
t17	1	0
t20	1	0
t21	1	0
t23	1	0
t24	1	1
t25	1	1
t27	1	0
t28	1	0
t29	1	0
t30	1	0
t31	1	0
t32	1	0
t42	1	0
t43	1	0
t45	1	0
t46	1	0
t48	1	0
t50	1	0
t51	1	0
t54	1	0
t55	1	0
t56	1	0
t57	1	0
t59	1	0
t61	1	0
t64	0	1
t66	1	0
t69	1	0
t70	1	0
t71	1	1
t74	1	0
t77	1	0
t79	1	0
t80	1	0
t81	1	0
t82	1	0
t87	1	0
t91	1	0
t93	1	0
t95	1	0
t97	1	0
t98	1	0
t99	1	0
t100	1	0
t102	1	0
t103	1	0
t107	1	0
t113	1	0
t115	1	0
t117	1	0
t118	1	0
t121	1	0
t123	1	0
t128	1	0
t130	1	0
t131	1	0
t139	1	0
t140	1	0
t141	1	0
t143	1	0
t154	1	0
t155	1	0
t156	1	0
t158	1	0
t159	1	0
t164	1	0
