taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	1	0
t3	0	0	1
t5	0	1	0
t7	0	1	1
t9	0	1	0
t12	0	1	0
t14	0	0	1
t15	0	0	1
t21	0	0	1
t22	0	1	0
t26	0	0	1
t27	0	1	0
t30	1	0	0
t31	1	0	0
t32	1	0	0
t35	1	1	0
t37	0	1	0
t43	1	0	0
t44	1	0	0
t48	0	1	0
t49	0	1	0
t56	1	0	0
t58	1	0	0
t59	1	0	0
t60	1	0	0
t62	1	0	0
t65	1	0	0
t71	0	1	0
t72	0	1	0
t84	1	0	0
t86	1	0	0
t99	1	0	0
t102	1	0	0
t105	1	0	0
t106	1	0	0
t107	1	0	0
t114	1	0	0
t119	1	0	0
t127	1	0	0
t130	1	0	0
t131	1	0	0
t134	1	0	0
t135	1	0	0
t148	0	1	0
t151	1	0	0
t152	1	0	0
t154	1	0	0
t166	1	0	0
t168	1	0	0
t169	1	0	0
t175	1	0	0
t190	1	0	0
t197	1	0	0
t200	1	0	0
t201	1	0	0
t206	1	0	0
t210	1	0	0
t219	1	0	0
t223	1	0	0
t233	1	0	0
t234	1	0	0
t236	1	0	0
t244	1	0	0
t253	1	0	0
t255	1	0	0
t258	1	0	0
t262	1	0	0
t272	1	0	0
t274	1	0	0
t276	1	0	0
t279	1	0	0
t282	1	0	0
t283	1	0	0
t293	1	0	0
t297	1	0	0
t298	1	0	0
t302	1	0	0
t306	1	0	0
t330	1	0	0
t331	1	0	0
t342	1	0	0
t347	1	0	0
t351	1	0	0
t358	1	0	0
t362	1	0	0
t363	1	0	0
t368	1	0	0
t394	1	0	0
t397	1	0	0
t406	1	0	0
t418	1	0	0
t420	1	0	0
t421	1	0	0
t425	1	0	0
t441	1	0	0
