taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	0	1
t3	0	0	1
t4	0	0	1
t8	1	1	1
t11	0	1	0
t12	0	1	1
t13	1	1	0
t14	1	1	0
t17	0	1	0
t19	0	1	0
t20	0	1	0
t21	1	0	0
t24	0	1	0
t28	0	1	0
t29	1	0	0
t30	1	0	0
t32	1	0	0
t33	1	1	1
t36	1	0	1
t37	1	0	0
t40	0	1	0
t45	0	0	1
t49	1	1	0
t50	1	0	0
t57	1	0	0
t58	1	1	1
t59	0	1	0
t61	1	0	0
t62	1	0	0
t64	1	0	0
t65	0	1	1
t69	1	1	1
t70	1	1	0
t71	1	0	0
t74	1	0	0
t75	1	0	0
t77	1	0	0
t80	1	0	0
t85	1	0	0
t86	1	0	0
t90	0	1	0
t91	1	0	0
t96	1	0	0
t98	1	0	0
t101	1	0	0
t104	1	0	0
t108	1	0	0
t109	1	0	0
t111	1	1	0
t113	1	0	0
t119	1	0	0
t123	1	0	0
t124	1	0	0
t125	1	0	0
t126	1	0	0
t127	1	0	0
t129	1	0	0
t132	1	0	0
t134	1	0	0
t137	1	0	0
t140	1	0	0
t141	1	0	0
t143	1	0	0
t148	0	1	1
t149	0	1	0
t155	0	1	0
t156	1	0	0
t161	1	0	0
t163	0	1	0
t165	1	0	0
t169	1	1	0
t173	1	0	0
t175	1	0	0
t179	1	0	0
t183	1	0	0
t186	1	0	0
t190	1	0	0
t195	1	0	0
t202	1	0	0
t206	0	1	0
t207	1	0	0
t212	1	0	0
t214	1	0	0
t216	1	0	0
t221	1	0	0
t222	1	0	0
t226	1	0	0
t235	1	0	0
t244	1	0	0
t246	1	0	0
t249	0	1	1
t250	1	1	1
t251	1	0	0
t259	1	0	0
t262	1	0	0
t264	1	0	0
t267	1	0	0
t270	1	0	0
t272	1	0	0
t278	1	0	0
t287	1	0	0
t288	1	0	0
t289	1	0	0
t293	1	0	0
t295	1	0	0
t296	1	0	0
t297	1	0	0
t299	1	0	0
t300	1	0	0
t314	1	0	0
t316	1	0	0
t317	1	0	0
t321	1	0	0
t322	1	0	0
t325	1	0	0
t332	1	0	0
t334	1	0	0
t336	0	1	0
t340	1	0	0
t341	1	0	0
t344	0	1	0
t351	1	0	0
t361	1	0	0
t362	1	0	0
t367	1	0	0
t370	1	0	0
t371	1	0	0
t387	1	0	0
t392	1	0	0
t397	1	0	0
t398	1	0	0
t400	1	0	0
t402	1	0	0
t404	1	0	0
t405	1	0	0
t406	1	0	0
t408	1	0	0
t410	1	0	0
t414	1	0	0
t416	1	0	0
t420	1	0	0
t422	1	0	0
t423	1	0	0
t424	1	0	0
t425	1	0	0
t427	1	0	0
t428	1	0	0
t429	1	0	0
t438	1	0	0
t439	1	0	0
t440	1	0	0
t445	1	0	0
t447	1	0	0
t449	1	0	0
t452	1	0	0
t458	1	0	0
t459	1	0	0
t464	1	0	0
t465	1	0	0
t467	1	0	0
t473	0	1	0
t476	1	0	0
t487	1	0	0
t488	1	0	0
t490	1	0	0
t514	1	0	0
t515	1	0	0
t518	1	0	0
t521	1	0	0
t529	1	0	0
t535	1	0	0
t538	1	0	0
t539	1	0	0
t542	1	0	0
t543	1	0	0
t547	1	0	0
t553	1	0	0
t554	1	0	0
t557	1	0	0
t558	1	0	0
