taxon	max_age	min_age
t1	19.4188507833446	4.77857532134925
t2	16.9318351407264	16.9318351407264
t3	0.507609326549222	0
t7	14.9188722411618	14.0619957826008
t8	7.57474691521978	4.93449623625625
t13	8.92811720255914	2.17387826981944
t15	4.28023572677496	0
t16	2.77933979540617	0
t17	2.6323688000692	2.17061434630023
t18	4.44949418549199	0
t21	2.3437911271404	1.06771598389028
t25	0.0768986901329107	0
t26	2.61962239642432	0
t28	2.89141644729529	0
t31	1.6536280600366	1.6536280600366
t32	1.38581200478311	0
t33	0.720779909008233	0
t39	0.0813707704693272	0
t40	2.22150699030217	0
