Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-16.75145	0	-16.75145	0.29986	0.127581	0.180223	0.129234	0.168767	0.129268
10000	-18.85687	0	-18.85687	0.159964	0.136949	0.857662	0.474789	0.0665591	0.103757
20000	-16.76084	0	-16.76084	0.11057	0.113311	0.200275	0.438573	0.183206	0.0866254
30000	-10.67142	0	-10.67142	0.148361	0.155492	0.359006	0.261018	0.0721657	0.0792065
40000	-14.86629	0	-14.86629	0.192247	0.287596	0.30447	0.326619	0.0948626	0.125432
50000	-15.20845	0	-15.20845	0.29122	0.167348	0.193052	0.242466	0.145275	0.104386
60000	-11.55661	0	-11.55661	0.234683	0.18005	0.279378	0.263001	0.102871	0.139519
70000	-13.4431	0	-13.4431	0.0596024	0.169987	0.0985214	0.398827	0.14737	0.0806726
80000	-18.1385	0	-18.1385	0.0480036	0.0837533	0.179243	0.330217	0.148088	0.0657894
90000	-17.92256	0	-17.92256	0.380001	0.204434	0.423599	0.1188	0.0514042	0.157631
100000	-15.34198	0	-15.34198	0.0728868	0.153007	0.229032	0.151878	0.184442	0.159919
110000	-16.89361	0	-16.89361	0.0614495	0.219422	0.22209	0.275204	0.0751048	0.228701
120000	-16.5749	0	-16.5749	0.308476	0.288385	0.292929	0.278288	0.0229672	0.145877
130000	-17.99914	0	-17.99914	0.173874	0.373517	0.35232	0.519748	0.0839725	0.0512149
140000	-12.27576	0	-12.27576	0.0477841	0.30551	0.315143	0.292191	0.0850933	0.101986
150000	-12.108	0	-12.108	0.222043	0.0726676	0.14394	0.364725	0.140585	0.160364
160000	-12.56166	0	-12.56166	0.102104	0.0939553	0.37476	0.393597	0.0876931	0.126463
170000	-11.54649	0	-11.54649	0.109037	0.0719968	0.0807777	0.266974	0.100612	0.0630704
180000	-14.87595	0	-14.87595	0.197795	0.105668	0.171547	0.254546	0.105413	0.176805
190000	-13.22076	0	-13.22076	0.0610234	0.135059	0.145498	0.122648	0.164599	0.146844
200000	-18.5752	0	-18.5752	0.153165	0.153219	0.116608	0.278273	0.0692256	0.120634
210000	-13.75421	0	-13.75421	0.0484938	0.159537	0.422445	0.352953	0.110392	0.152709
220000	-15.83139	0	-15.83139	0.126001	0.108234	0.0681079	0.208609	0.0466496	0.137953
230000	-15.43485	0	-15.43485	0.21661	0.203419	0.155676	0.128154	0.200609	0.0935082
240000	-15.88294	0	-15.88294	0.103464	0.050528	0.407131	0.352714	0.13358	0.11967
250000	-20.10377	0	-20.10377	0.25625	0.126187	0.132228	0.214569	0.217118	0.200002
260000	-15.64796	0	-15.64796	0.168897	0.104887	0.163077	0.325191	0.110951	0.110248
270000	-21.48043	0	-21.48043	0.03628	0.145057	0.16767	0.329795	0.0443738	0.0369424
280000	-20.14818	0	-20.14818	0.112434	0.184402	0.284623	0.186618	0.118368	0.318119
290000	-14.97819	0	-14.97819	0.07297	0.0899122	0.240786	0.112892	0.105728	0.0556107
300000	-10.87665	0	-10.87665	0.119637	0.136748	0.298549	0.285911	0.0882992	0.099638
310000	-19.70857	0	-19.70857	0.182138	0.339512	0.223104	0.533805	0.0717207	0.199296
320000	-11.05754	0	-11.05754	0.0997155	0.200824	0.120681	0.132076	0.0752265	0.0945316
330000	-14.20924	0	-14.20924	0.160869	0.198334	0.231421	0.199907	0.133556	0.0570604
340000	-13.8763	0	-13.8763	0.161214	0.127812	0.290169	0.337107	0.0657162	0.123502
350000	-18.39979	0	-18.39979	0.334869	0.098043	0.236388	0.34207	0.104571	0.139063
360000	-14.12909	0	-14.12909	0.240367	0.111258	0.138371	0.205322	0.147151	0.15249
370000	-13.40461	0	-13.40461	0.166709	0.179088	0.358739	0.301575	0.145814	0.0912756
380000	-18.37631	0	-18.37631	0.123043	0.101191	0.177061	0.508806	0.0791942	0.167672
390000	-10.93032	0	-10.93032	0.0597055	0.130735	0.207803	0.294087	0.186516	0.0926418
400000	-16.10036	0	-16.10036	0.0946537	0.211624	0.170595	0.465807	0.0826741	0.175321
410000	-12.30619	0	-12.30619	0.190356	0.195281	0.123811	0.187788	0.0425366	0.221469
420000	-19.01767	0	-19.01767	0.202216	0.12545	0.226154	0.148584	0.106623	0.229338
430000	-13.96119	0	-13.96119	0.176591	0.105942	0.137542	0.124718	0.100109	0.0652484
440000	-12.05148	0	-12.05148	0.124067	0.248122	0.271131	0.294887	0.0857759	0.0573603
450000	-13.59216	0	-13.59216	0.056377	0.143205	0.0753845	0.440608	0.106739	0.143681
460000	-17.50586	0	-17.50586	0.0823399	0.175597	0.226738	0.349207	0.0953837	0.0943549
470000	-14.27632	0	-14.27632	0.088096	0.121521	0.345084	0.547924	0.127485	0.118134
480000	-11.06684	0	-11.06684	0.0745264	0.0853952	0.27596	0.443357	0.148521	0.153401
490000	-15.84984	0	-15.84984	0.0775466	0.169083	0.115908	0.449253	0.156659	0.152019
500000	-13.98322	0	-13.98322	0.0674053	0.247944	0.0986514	0.313146	0.0983216	0.0947024
510000	-18.17918	0	-18.17918	0.10365	0.279109	0.0925791	0.327118	0.191802	0.130249
520000	-15.68149	0	-15.68149	0.0911665	0.187533	0.2607	0.295032	0.214878	0.145059
530000	-15.91134	0	-15.91134	0.134226	0.0480965	0.248588	0.265082	0.0608524	0.349468
540000	-11.09394	0	-11.09394	0.0891606	0.0792704	0.128449	0.220583	0.0877326	0.118601
550000	-12.75634	0	-12.75634	0.123164	0.25331	0.297134	0.206008	0.0983184	0.115077
560000	-14.49856	0	-14.49856	0.147881	0.175853	0.238365	0.3484	0.306852	0.145412
570000	-11.81298	0	-11.81298	0.102251	0.187077	0.103436	0.307107	0.120225	0.0534718
580000	-15.9014	0	-15.9014	0.107152	0.205964	0.152234	0.208713	0.212465	0.0851408
590000	-19.99532	0	-19.99532	0.18256	0.129614	0.389189	0.30233	0.074959	0.124518
600000	-15.73051	0	-15.73051	0.0685397	0.1109	0.221733	0.234683	0.0884398	0.255645
610000	-18.87475	0	-18.87475	0.0472788	0.354039	0.127633	0.23579	0.163683	0.140775
620000	-12.19898	0	-12.19898	0.13225	0.129754	0.285326	0.500421	0.0712756	0.157736
630000	-13.90749	0	-13.90749	0.0519661	0.13779	0.356293	0.28823	0.0442577	0.0702436
640000	-12.97507	0	-12.97507	0.193606	0.402803	0.153853	0.427628	0.146418	0.0894501
650000	-15.35196	0	-15.35196	0.132981	0.0842106	0.288791	0.569513	0.100041	0.105582
660000	-13.27327	0	-13.27327	0.0529316	0.0981898	0.357796	0.210905	0.0568169	0.0716968
670000	-9.529952	0	-9.529952	0.0823602	0.12485	0.200182	0.679343	0.113975	0.103778
680000	-16.3642	0	-16.3642	0.103744	0.230346	0.0854168	0.280958	0.226692	0.192109
690000	-9.389131	0	-9.389131	0.0428181	0.161628	0.287237	0.245727	0.108799	0.151587
700000	-10.79279	0	-10.79279	0.132423	0.264664	0.115098	0.369348	0.148019	0.0926534
710000	-10.84707	0	-10.84707	0.164212	0.0785761	0.215094	0.180312	0.105564	0.110631
720000	-10.60043	0	-10.60043	0.175095	0.223626	0.201306	0.257522	0.151815	0.0933725
730000	-13.74245	0	-13.74245	0.159948	0.254534	0.396542	0.481432	0.0762442	0.0893061
740000	-18.33935	0	-18.33935	0.151538	0.161048	0.277643	0.400772	0.0582857	0.171848
750000	-13.25377	0	-13.25377	0.147128	0.167587	0.313333	0.0994118	0.153118	0.138643
760000	-19.3413	0	-19.3413	0.0825904	0.129606	0.308801	0.593693	0.198663	0.0944302
770000	-11.24121	0	-11.24121	0.159354	0.0950544	0.458147	0.305712	0.0825661	0.16882
780000	-18.7655	0	-18.7655	0.0942483	0.169619	0.420658	0.798488	0.071237	0.266693
790000	-9.956135	0	-9.956135	0.0969675	0.117783	0.372169	0.241975	0.124849	0.118966
800000	-16.29089	0	-16.29089	0.140648	0.117841	0.117113	0.312783	0.0624476	0.159906
810000	-13.58248	0	-13.58248	0.190344	0.0846861	0.285545	0.406706	0.047131	0.169408
820000	-24.14739	0	-24.14739	0.113104	0.458334	0.245177	0.284472	0.157146	0.154736
830000	-13.77811	0	-13.77811	0.136268	0.21225	0.124081	0.163311	0.136484	0.0669154
840000	-10.83349	0	-10.83349	0.0839835	0.164116	0.188744	0.315983	0.0661273	0.221858
850000	-14.5534	0	-14.5534	0.209839	0.29034	0.139299	0.17315	0.046801	0.100384
860000	-14.14481	0	-14.14481	0.0771319	0.114357	0.146492	0.229741	0.083476	0.155174
870000	-15.05505	0	-15.05505	0.0974199	0.181104	0.235729	0.173541	0.0691939	0.230302
880000	-11.53661	0	-11.53661	0.0876506	0.200998	0.17006	0.152751	0.0940745	0.0652201
890000	-13.05426	0	-13.05426	0.135607	0.123861	0.181559	0.389724	0.0542138	0.152849
900000	-13.98199	0	-13.98199	0.100071	0.119032	0.258649	0.24481	0.0796809	0.208067
910000	-11.29036	0	-11.29036	0.0541339	0.150336	0.118191	0.289481	0.128452	0.0452693
920000	-15.33472	0	-15.33472	0.203974	0.0908179	0.513849	0.226947	0.0788386	0.130179
930000	-11.77489	0	-11.77489	0.0963404	0.18383	0.126783	0.248009	0.162355	0.11214
940000	-10.125	0	-10.125	0.0881436	0.224366	0.112053	0.261202	0.0664417	0.0936478
950000	-9.548527	0	-9.548527	0.171577	0.17159	0.168588	0.317746	0.137007	0.117068
960000	-14.00057	0	-14.00057	0.073275	0.260469	0.113812	0.387146	0.0925229	0.0600121
970000	-9.920714	0	-9.920714	0.0841485	0.17565	0.148414	0.286126	0.145442	0.172265
980000	-13.19003	0	-13.19003	0.117449	0.170265	0.364421	0.173032	0.0880378	0.178253
990000	-19.33625	0	-19.33625	0.192103	0.135985	0.339806	0.381156	0.132682	0.293712
1000000	-12.74482	0	-12.74482	0.159414	0.176253	0.341661	0.248648	0.087631	0.102079
1010000	-13.7323	0	-13.7323	0.0634339	0.111465	0.126539	0.59716	0.0841645	0.120983
1020000	-12.69479	0	-12.69479	0.172015	0.292504	0.185211	0.394238	0.164314	0.103326
