Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-83.70815	0	-83.70815	0.15448	0.190882	0.0500565	0.104732	0.215683	0.0668942
10000	-10.14353	0	-10.14353	0.142234	0.112212	0.232838	0.188227	0.0822022	0.0843255
20000	-12.82223	0	-12.82223	0.100084	0.128604	0.255373	0.308532	0.104647	0.171491
30000	-13.75249	0	-13.75249	0.0579935	0.106224	0.173251	0.315324	0.0480079	0.111285
40000	-15.60559	0	-15.60559	0.0966095	0.0612205	0.153096	0.23718	0.237795	0.132399
50000	-5.088101	0	-5.088101	0.127379	0.0704866	0.144577	0.143985	0.121295	0.0835419
60000	-9.936245	0	-9.936245	0.0903473	0.0741937	0.107478	0.197056	0.109152	0.108925
70000	-10.90355	0	-10.90355	0.110826	0.191485	0.0924154	0.182822	0.0898469	0.132491
80000	-11.23802	0	-11.23802	0.0901142	0.11661	0.103119	0.164414	0.091888	0.100175
90000	-8.236167	0	-8.236167	0.0819558	0.153845	0.154748	0.225636	0.0857652	0.066821
100000	-9.544129	0	-9.544129	0.0711091	0.105626	0.152566	0.227302	0.0921678	0.0965717
110000	-12.36283	0	-12.36283	0.0801873	0.129434	0.379952	0.12903	0.139085	0.135422
120000	-10.71368	0	-10.71368	0.0876385	0.0767091	0.113298	0.127812	0.167286	0.146412
130000	-18.03487	0	-18.03487	0.114806	0.215421	0.143463	0.168751	0.0418681	0.210574
140000	-13.46304	0	-13.46304	0.0742662	0.0759262	0.269427	0.234636	0.143666	0.0940193
150000	-11.99035	0	-11.99035	0.145637	0.222358	0.140856	0.288385	0.0912717	0.195942
160000	-19.51427	0	-19.51427	0.0536032	0.0518368	0.0809583	0.214364	0.0763951	0.107983
170000	-13.69819	0	-13.69819	0.0953776	0.124611	0.107153	0.10996	0.0698253	0.108497
180000	-15.50522	0	-15.50522	0.0962109	0.0565165	0.25488	0.111139	0.221144	0.101189
190000	-16.94346	0	-16.94346	0.120198	0.188965	0.205443	0.109874	0.353046	0.122172
200000	-12.33928	0	-12.33928	0.0915969	0.0791813	0.188454	0.309898	0.1038	0.0644188
210000	-13.53971	0	-13.53971	0.13108	0.0574686	0.115083	0.294195	0.111795	0.114329
220000	-10.69336	0	-10.69336	0.105236	0.085513	0.139104	0.254605	0.216352	0.209686
230000	-17.94454	0	-17.94454	0.136579	0.212241	0.126316	0.0818364	0.11309	0.0716407
240000	-14.51445	0	-14.51445	0.0809439	0.136541	0.127442	0.252245	0.205548	0.0632292
250000	-11.64607	0	-11.64607	0.112035	0.102036	0.150767	0.116012	0.107248	0.0904111
260000	-14.76082	0	-14.76082	0.228571	0.120019	0.213762	0.388388	0.15042	0.0988963
270000	-12.96574	0	-12.96574	0.0677133	0.137494	0.127157	0.207175	0.0736312	0.0802981
280000	-17.3978	0	-17.3978	0.0581307	0.0516176	0.0958924	0.118309	0.0805691	0.150759
290000	-10.64142	0	-10.64142	0.130855	0.159958	0.159737	0.158967	0.0666561	0.260256
300000	-12.83935	0	-12.83935	0.0799183	0.146494	0.222209	0.166416	0.205734	0.105923
310000	-9.155777	0	-9.155777	0.0627249	0.070586	0.241873	0.204232	0.144402	0.110028
320000	-12.27816	0	-12.27816	0.0675223	0.08454	0.21227	0.461419	0.256623	0.103302
330000	-14.54239	0	-14.54239	0.0429901	0.0691074	0.201902	0.216774	0.252263	0.0807203
340000	-11.88495	0	-11.88495	0.152737	0.192317	0.203536	0.336158	0.0871362	0.144001
350000	-9.973506	0	-9.973506	0.0767165	0.178241	0.14693	0.214016	0.183558	0.139459
360000	-12.483	0	-12.483	0.112978	0.193912	0.288655	0.285177	0.209682	0.145913
370000	-9.531677	0	-9.531677	0.193115	0.162825	0.135202	0.11944	0.132923	0.13733
380000	-16.7121	0	-16.7121	0.0874187	0.0844241	0.117681	0.100342	0.0456201	0.0338096
390000	-8.712223	0	-8.712223	0.13066	0.12204	0.201146	0.168484	0.0805635	0.0501449
400000	-13.23701	0	-13.23701	0.144961	0.101252	0.0877104	0.22149	0.286857	0.174451
410000	-12.94318	0	-12.94318	0.144059	0.183162	0.206964	0.174128	0.18289	0.051413
420000	-15.85673	0	-15.85673	0.166658	0.189196	0.530776	0.151573	0.298967	0.0790151
430000	-9.729197	0	-9.729197	0.0910321	0.168369	0.201473	0.232293	0.0431569	0.132111
440000	-10.95328	0	-10.95328	0.0742801	0.143012	0.129451	0.182048	0.216956	0.125921
450000	-12.45532	0	-12.45532	0.0785071	0.19969	0.254448	0.26945	0.0504321	0.114517
460000	-8.896805	0	-8.896805	0.0998463	0.132587	0.129193	0.165271	0.109638	0.119638
470000	-11.77232	0	-11.77232	0.0684082	0.245658	0.184496	0.096175	0.116775	0.146931
480000	-9.740082	0	-9.740082	0.160738	0.241181	0.0871136	0.139931	0.071954	0.0675454
490000	-13.29333	0	-13.29333	0.188678	0.218891	0.273387	0.350548	0.069091	0.113332
500000	-9.740998	0	-9.740998	0.0785037	0.0947596	0.170096	0.278965	0.138028	0.114876
510000	-7.16105	0	-7.16105	0.103089	0.117526	0.218868	0.18895	0.104031	0.118183
520000	-11.91627	0	-11.91627	0.0640056	0.151925	0.235866	0.109974	0.111424	0.0963186
530000	-9.617569	0	-9.617569	0.168781	0.134509	0.281585	0.181974	0.147064	0.0760592
540000	-14.50003	0	-14.50003	0.138871	0.0783101	0.282608	0.141728	0.109491	0.290924
550000	-16.61922	0	-16.61922	0.222916	0.175472	0.229258	0.23014	0.0868165	0.149042
560000	-13.88399	0	-13.88399	0.0623584	0.120528	0.330341	0.31923	0.143379	0.12593
570000	-12.3679	0	-12.3679	0.078717	0.112255	0.142841	0.310346	0.124458	0.125381
580000	-11.10526	0	-11.10526	0.0780075	0.115769	0.294558	0.112574	0.127273	0.0815764
590000	-16.41122	0	-16.41122	0.131026	0.15775	0.150417	0.188766	0.0847382	0.206892
600000	-8.363519	0	-8.363519	0.0925972	0.0900478	0.142899	0.211812	0.0757191	0.13464
610000	-11.29528	0	-11.29528	0.0756207	0.128555	0.17072	0.131198	0.187343	0.176722
620000	-11.36213	0	-11.36213	0.0480229	0.146836	0.154686	0.217216	0.229261	0.0432792
630000	-9.888395	0	-9.888395	0.053666	0.0886757	0.112894	0.18352	0.0820924	0.177684
640000	-10.42729	0	-10.42729	0.185243	0.11102	0.225251	0.197995	0.0797049	0.190357
650000	-9.217498	0	-9.217498	0.114047	0.104462	0.149249	0.217804	0.10833	0.0563189
660000	-10.90555	0	-10.90555	0.0707937	0.165633	0.173697	0.118607	0.0863374	0.0761672
670000	-14.64473	0	-14.64473	0.0987048	0.111437	0.139374	0.292629	0.0889224	0.166275
680000	-12.92573	0	-12.92573	0.0379925	0.0972108	0.261897	0.136592	0.100067	0.0525986
690000	-9.757242	0	-9.757242	0.0713074	0.103958	0.159957	0.247229	0.105283	0.044947
700000	-12.1407	0	-12.1407	0.11336	0.197421	0.193857	0.100387	0.121995	0.185709
710000	-10.76023	0	-10.76023	0.14294	0.109839	0.322576	0.122816	0.144463	0.118889
720000	-13.56438	0	-13.56438	0.207694	0.142329	0.277185	0.201736	0.145873	0.153695
730000	-9.066765	0	-9.066765	0.113854	0.11052	0.176133	0.194464	0.120943	0.166445
740000	-7.121624	0	-7.121624	0.078665	0.12635	0.193881	0.356093	0.0917139	0.0889832
750000	-11.8343	0	-11.8343	0.111133	0.054826	0.153371	0.194089	0.238348	0.0747814
760000	-17.3796	0	-17.3796	0.112808	0.133929	0.26054	0.351534	0.0668546	0.0471646
770000	-14.05426	0	-14.05426	0.08735	0.294818	0.226416	0.212698	0.188828	0.125267
780000	-11.85532	0	-11.85532	0.055809	0.105574	0.355402	0.384637	0.175547	0.0618317
790000	-12.95697	0	-12.95697	0.121226	0.066174	0.286732	0.248403	0.111925	0.11125
800000	-14.18035	0	-14.18035	0.0622745	0.0868379	0.131117	0.33659	0.160697	0.167008
810000	-10.35797	0	-10.35797	0.0973155	0.0931974	0.100182	0.103625	0.196929	0.113613
820000	-12.53516	0	-12.53516	0.0753311	0.10373	0.103658	0.192116	0.20862	0.160744
830000	-14.78636	0	-14.78636	0.052885	0.10365	0.181851	0.459317	0.133465	0.176994
840000	-20.84496	0	-20.84496	0.062941	0.11743	0.308252	0.0699711	0.100673	0.086575
850000	-15.27382	0	-15.27382	0.0864195	0.0713205	0.0688826	0.160546	0.0754195	0.227419
860000	-13.09838	0	-13.09838	0.109922	0.170831	0.231097	0.0963347	0.139665	0.101207
870000	-14.59028	0	-14.59028	0.0541544	0.142185	0.0763146	0.0824047	0.144948	0.0717885
880000	-16.77269	0	-16.77269	0.0395663	0.063152	0.141295	0.127612	0.240432	0.0787136
890000	-12.76207	0	-12.76207	0.101965	0.0498666	0.229394	0.266984	0.130371	0.106423
900000	-12.75385	0	-12.75385	0.158031	0.102392	0.195677	0.260647	0.126707	0.103778
910000	-15.40229	0	-15.40229	0.0764612	0.0947246	0.135124	0.0893668	0.164873	0.050801
920000	-11.74356	0	-11.74356	0.0710505	0.288537	0.256333	0.391263	0.0967706	0.0702848
930000	-17.00394	0	-17.00394	0.317648	0.177462	0.212879	0.324468	0.0798166	0.14555
940000	-9.019673	0	-9.019673	0.0879548	0.115207	0.194872	0.248972	0.0956973	0.0673366
950000	-8.257394	0	-8.257394	0.0669878	0.28743	0.19069	0.127069	0.0810569	0.0789292
960000	-17.22999	0	-17.22999	0.19869	0.108122	0.218765	0.424442	0.0557044	0.132629
970000	-8.768721	0	-8.768721	0.130113	0.0751627	0.11474	0.166796	0.11164	0.153691
980000	-9.208723	0	-9.208723	0.121184	0.171599	0.155197	0.156145	0.134902	0.073123
990000	-11.88139	0	-11.88139	0.052466	0.0517891	0.113189	0.10663	0.096827	0.108313
1000000	-18.91779	0	-18.91779	0.109624	0.171192	0.193994	0.39296	0.14647	0.08532
1010000	-22.42113	0	-22.42113	0.161453	0.12999	0.163717	0.228438	0.138807	0.0961034
1020000	-16.12589	0	-16.12589	0.208942	0.111471	0.108251	0.249739	0.213768	0.253538
1030000	-11.01719	0	-11.01719	0.122263	0.138207	0.136422	0.112233	0.143748	0.0591537
1040000	-15.06586	0	-15.06586	0.0664783	0.173658	0.170127	0.157652	0.177269	0.103803
1050000	-14.31678	0	-14.31678	0.208094	0.0943048	0.392927	0.160521	0.117759	0.0994358
1060000	-12.51355	0	-12.51355	0.0505773	0.0940539	0.280611	0.171786	0.097795	0.194576
1070000	-11.57694	0	-11.57694	0.118432	0.172637	0.156084	0.246665	0.117609	0.106385
1080000	-8.086767	0	-8.086767	0.12557	0.11661	0.25377	0.222371	0.093261	0.0594904
1090000	-16.51489	0	-16.51489	0.15501	0.234212	0.381054	0.34636	0.0916226	0.148845
1100000	-9.441857	0	-9.441857	0.0747077	0.106818	0.282922	0.175893	0.0672303	0.115715
1110000	-10.42632	0	-10.42632	0.109944	0.11999	0.193834	0.233023	0.114223	0.0814383
1120000	-14.54883	0	-14.54883	0.240855	0.22954	0.253102	0.238895	0.142966	0.11451
1130000	-15.23503	0	-15.23503	0.119122	0.205059	0.215854	0.23597	0.146991	0.0605878
1140000	-9.463394	0	-9.463394	0.0920669	0.0917728	0.133258	0.198104	0.192271	0.14553
1150000	-13.01317	0	-13.01317	0.108496	0.117138	0.18293	0.21232	0.0622678	0.0682051
1160000	-12.0408	0	-12.0408	0.120023	0.0758676	0.288714	0.292997	0.0913257	0.088717
1170000	-10.04895	0	-10.04895	0.129643	0.158634	0.106124	0.16525	0.132728	0.147197
1180000	-9.251263	0	-9.251263	0.140579	0.0715625	0.192899	0.196312	0.0765422	0.094367
1190000	-13.76868	0	-13.76868	0.0864325	0.0580354	0.142482	0.085743	0.173434	0.088404
1200000	-8.760325	0	-8.760325	0.0610844	0.119536	0.25386	0.137182	0.133485	0.162368
1210000	-17.29541	0	-17.29541	0.331571	0.0564275	0.13938	0.198894	0.0997772	0.0266467
1220000	-9.693958	0	-9.693958	0.0892847	0.0522321	0.244618	0.15058	0.141539	0.193563
1230000	-15.29508	0	-15.29508	0.0638819	0.14156	0.140764	0.136534	0.120181	0.0815855
1240000	-12.97779	0	-12.97779	0.0897521	0.106495	0.11215	0.163379	0.107133	0.107971
1250000	-11.50964	0	-11.50964	0.136584	0.207475	0.104269	0.284459	0.0668726	0.059695
1260000	-14.57581	0	-14.57581	0.064109	0.126932	0.130036	0.141415	0.0975054	0.0423962
1270000	-11.09065	0	-11.09065	0.122445	0.0838724	0.48328	0.204463	0.139266	0.0696883
1280000	-10.21218	0	-10.21218	0.156097	0.0734695	0.209332	0.352725	0.0489059	0.127076
1290000	-10.29634	0	-10.29634	0.0371511	0.145355	0.190569	0.108527	0.141154	0.0580777
1300000	-10.65008	0	-10.65008	0.18642	0.139629	0.186348	0.186795	0.175124	0.143338
1310000	-12.07152	0	-12.07152	0.0775134	0.0904899	0.321011	0.146981	0.125521	0.105073
1320000	-13.60048	0	-13.60048	0.323224	0.0800969	0.325034	0.200618	0.0925345	0.0989795
1330000	-11.2755	0	-11.2755	0.0752505	0.0918128	0.223845	0.245261	0.165094	0.0958963
1340000	-13.63925	0	-13.63925	0.0897011	0.280894	0.114254	0.102043	0.060622	0.199671
1350000	-9.839403	0	-9.839403	0.101544	0.0854919	0.241404	0.182321	0.148048	0.146577
1360000	-8.536746	0	-8.536746	0.114765	0.0726063	0.12915	0.206785	0.120473	0.166144
1370000	-11.95023	0	-11.95023	0.0594486	0.123213	0.41865	0.27786	0.104756	0.0778554
1380000	-11.31404	0	-11.31404	0.0770195	0.0777417	0.198453	0.127777	0.205818	0.12353
1390000	-9.77817	0	-9.77817	0.20687	0.0903243	0.175545	0.203194	0.131472	0.0943906
1400000	-12.24307	0	-12.24307	0.0871689	0.172179	0.357879	0.0822803	0.0653678	0.12157
1410000	-12.5448	0	-12.5448	0.128897	0.123083	0.0850606	0.192705	0.0928054	0.295858
1420000	-8.245837	0	-8.245837	0.133023	0.146661	0.215025	0.315357	0.107508	0.129775
1430000	-9.334489	0	-9.334489	0.144957	0.0883317	0.221041	0.279747	0.145355	0.106313
1440000	-9.087751	0	-9.087751	0.0877615	0.115253	0.104713	0.102835	0.194849	0.145319
1450000	-12.54844	0	-12.54844	0.0861926	0.111909	0.591632	0.123578	0.118421	0.139122
1460000	-10.38392	0	-10.38392	0.132217	0.0961212	0.0773307	0.146464	0.142948	0.137871
1470000	-12.57319	0	-12.57319	0.14778	0.0669813	0.277271	0.120457	0.0735106	0.157498
1480000	-12.70955	0	-12.70955	0.185046	0.0753296	0.111177	0.219692	0.0760514	0.138054
1490000	-7.245062	0	-7.245062	0.100388	0.0940623	0.19248	0.346502	0.116508	0.104962
1500000	-11.5322	0	-11.5322	0.0907308	0.0815966	0.377366	0.268447	0.0905543	0.0503745
1510000	-9.049936	0	-9.049936	0.0623024	0.0419633	0.205942	0.122453	0.0862438	0.127176
1520000	-15.69764	0	-15.69764	0.109927	0.137461	0.316273	0.152985	0.081562	0.26843
1530000	-11.15991	0	-11.15991	0.10397	0.0976849	0.161932	0.100418	0.0696175	0.0543975
1540000	-17.1974	0	-17.1974	0.119666	0.158971	0.191437	0.150053	0.157902	0.12922
1550000	-11.59874	0	-11.59874	0.102603	0.10166	0.448517	0.147663	0.0922272	0.0442493
1560000	-13.53063	0	-13.53063	0.0829449	0.0743363	0.207626	0.34869	0.290419	0.144881
1570000	-17.60162	0	-17.60162	0.101083	0.248741	0.222634	0.177356	0.206654	0.0397766
1580000	-19.10762	0	-19.10762	0.149205	0.0999739	0.255392	0.157818	0.102905	0.0916691
1590000	-16.27588	0	-16.27588	0.205541	0.126156	0.313953	0.128574	0.242091	0.0732786
1600000	-11.77492	0	-11.77492	0.122476	0.129873	0.159511	0.346459	0.16124	0.238682
1610000	-8.722857	0	-8.722857	0.0872373	0.0877703	0.251851	0.245824	0.0538875	0.116251
1620000	-4.853116	0	-4.853116	0.0726509	0.131601	0.197155	0.206943	0.140453	0.0852617
1630000	-15.5803	0	-15.5803	0.099849	0.136367	0.273072	0.240714	0.0880326	0.225806
1640000	-14.4992	0	-14.4992	0.0932547	0.142375	0.171982	0.268781	0.0316292	0.10563
1650000	-14.02456	0	-14.02456	0.100098	0.135048	0.204234	0.296829	0.11932	0.117558
1660000	-15.48854	0	-15.48854	0.037682	0.104864	0.341995	0.23452	0.0687574	0.143696
1670000	-10.11809	0	-10.11809	0.126331	0.162487	0.122959	0.36858	0.182384	0.0822022
1680000	-10.24795	0	-10.24795	0.105919	0.169528	0.0883258	0.241722	0.082973	0.102569
1690000	-15.02562	0	-15.02562	0.0384376	0.201815	0.165689	0.403458	0.0697063	0.10069
1700000	-10.8256	0	-10.8256	0.0934663	0.068425	0.096113	0.313205	0.072167	0.0518656
1710000	-10.76806	0	-10.76806	0.164928	0.143853	0.162137	0.311305	0.129971	0.146863
1720000	-8.901499	0	-8.901499	0.124207	0.11161	0.120078	0.146338	0.177481	0.114156
1730000	-13.72395	0	-13.72395	0.136896	0.0828283	0.270873	0.251194	0.168825	0.076174
1740000	-11.48844	0	-11.48844	0.0860434	0.320524	0.141565	0.166479	0.115529	0.112951
1750000	-14.13378	0	-14.13378	0.06675	0.258784	0.12597	0.142999	0.33848	0.0930776
1760000	-11.05461	0	-11.05461	0.118655	0.14109	0.211009	0.0935987	0.0932789	0.0706879
1770000	-14.04028	0	-14.04028	0.157767	0.130688	0.102285	0.145456	0.0519985	0.0986357
1780000	-11.27484	0	-11.27484	0.153503	0.106	0.266569	0.221858	0.134678	0.129363
1790000	-10.08066	0	-10.08066	0.0803298	0.122096	0.129132	0.190733	0.0938938	0.188295
1800000	-9.730035	0	-9.730035	0.0952817	0.124994	0.17776	0.315172	0.106329	0.166209
1810000	-14.66879	0	-14.66879	0.0533372	0.0500553	0.176462	0.127872	0.125891	0.188649
1820000	-14.8231	0	-14.8231	0.0255555	0.235249	0.178791	0.107817	0.218919	0.0971886
1830000	-15.09169	0	-15.09169	0.282116	0.232453	0.241194	0.138074	0.151865	0.0747953
1840000	-12.54724	0	-12.54724	0.132552	0.127586	0.180706	0.236973	0.0630366	0.212087
1850000	-15.29012	0	-15.29012	0.0548958	0.122154	0.177603	0.180412	0.155928	0.0737792
1860000	-15.5999	0	-15.5999	0.0814009	0.0855519	0.489077	0.339159	0.207125	0.0364076
1870000	-13.35982	0	-13.35982	0.181449	0.13898	0.20123	0.168719	0.0543833	0.0698419
1880000	-11.60555	0	-11.60555	0.138974	0.121264	0.198507	0.286203	0.180323	0.102424
1890000	-9.879547	0	-9.879547	0.133697	0.0979913	0.277602	0.353538	0.0785313	0.0699667
1900000	-10.2326	0	-10.2326	0.121654	0.170926	0.24704	0.204949	0.0779181	0.0615855
1910000	-13.97158	0	-13.97158	0.0863459	0.0663798	0.140965	0.205444	0.246496	0.0888772
1920000	-16.9751	0	-16.9751	0.0660113	0.135807	0.319755	0.308285	0.14751	0.0957133
1930000	-11.41611	0	-11.41611	0.29726	0.0683204	0.163238	0.175392	0.0916621	0.0739195
1940000	-10.67647	0	-10.67647	0.15391	0.1153	0.205501	0.102665	0.133339	0.102071
1950000	-14.22853	0	-14.22853	0.0884066	0.144882	0.309411	0.112513	0.10472	0.127412
1960000	-20.09962	0	-20.09962	0.136886	0.105918	0.127831	0.291541	0.191924	0.078649
1970000	-14.95377	0	-14.95377	0.0611099	0.13267	0.199197	0.266819	0.205861	0.138961
1980000	-12.50551	0	-12.50551	0.0579482	0.141133	0.244954	0.253094	0.0877391	0.138703
1990000	-7.856256	0	-7.856256	0.0757885	0.076945	0.158367	0.24241	0.153693	0.109484
2000000	-12.89833	0	-12.89833	0.192958	0.128756	0.203832	0.285446	0.133212	0.06337
2010000	-14.09482	0	-14.09482	0.0629825	0.212405	0.268276	0.126481	0.118284	0.184327
2020000	-12.40383	0	-12.40383	0.0916652	0.15479	0.159014	0.256665	0.0902235	0.0975208
2030000	-19.40114	0	-19.40114	0.146984	0.235323	0.0986629	0.198248	0.070624	0.190517
2040000	-13.90249	0	-13.90249	0.188394	0.0741702	0.103052	0.318863	0.151989	0.083944
2050000	-14.32476	0	-14.32476	0.0469618	0.14146	0.1595	0.363121	0.146343	0.228607
2060000	-11.78588	0	-11.78588	0.0834376	0.16588	0.12306	0.218482	0.085517	0.0868124
2070000	-13.10693	0	-13.10693	0.0511633	0.115681	0.161583	0.367927	0.0990928	0.152918
2080000	-15.20765	0	-15.20765	0.0506517	0.040782	0.0644679	0.225037	0.126413	0.129965
2090000	-5.385759	0	-5.385759	0.12381	0.0922756	0.147915	0.170929	0.131121	0.0958362
2100000	-11.05296	0	-11.05296	0.199011	0.0660715	0.176876	0.0807225	0.105048	0.126669
2110000	-7.877809	0	-7.877809	0.0551778	0.151223	0.254016	0.222108	0.155642	0.115731
2120000	-12.6857	0	-12.6857	0.141231	0.0858251	0.0946593	0.262311	0.0685098	0.160515
2130000	-14.30569	0	-14.30569	0.0404742	0.226849	0.231724	0.563442	0.131829	0.1012
2140000	-8.221829	0	-8.221829	0.0949121	0.156491	0.239278	0.146745	0.0967598	0.108278
2150000	-16.13706	0	-16.13706	0.127193	0.182166	0.244447	0.243937	0.212195	0.0553303
2160000	-13.95847	0	-13.95847	0.0464989	0.196824	0.314675	0.166913	0.144294	0.194123
2170000	-12.18165	0	-12.18165	0.163725	0.114806	0.133271	0.324057	0.130045	0.162797
2180000	-13.82639	0	-13.82639	0.0756478	0.0750359	0.18751	0.281775	0.260166	0.170519
2190000	-14.12116	0	-14.12116	0.161523	0.188912	0.165796	0.275273	0.12469	0.0768766
2200000	-15.05155	0	-15.05155	0.103554	0.290435	0.266817	0.364214	0.213457	0.0950402
2210000	-15.03222	0	-15.03222	0.0886067	0.176407	0.0958271	0.107352	0.160642	0.0883064
2220000	-17.35701	0	-17.35701	0.0883261	0.129871	0.117427	0.465825	0.0698413	0.0748778
2230000	-13.83635	0	-13.83635	0.096599	0.0889091	0.196177	0.131961	0.0740803	0.057384
2240000	-13.8627	0	-13.8627	0.0924444	0.135569	0.321392	0.41838	0.13536	0.0498823
2250000	-10.47436	0	-10.47436	0.0793483	0.108374	0.202943	0.295245	0.0849522	0.249191
2260000	-11.89215	0	-11.89215	0.0714726	0.123875	0.108015	0.27784	0.221291	0.0946073
2270000	-8.089201	0	-8.089201	0.0589202	0.104713	0.0910035	0.201232	0.0975554	0.0747283
2280000	-13.22208	0	-13.22208	0.0765668	0.0746312	0.128417	0.245185	0.260679	0.0442188
2290000	-14.46793	0	-14.46793	0.0930285	0.0475999	0.256328	0.082665	0.073006	0.0793008
2300000	-10.16275	0	-10.16275	0.150169	0.165546	0.0804355	0.177734	0.115149	0.070881
2310000	-11.95975	0	-11.95975	0.0744497	0.167513	0.10073	0.270358	0.0902406	0.100486
2320000	-11.49379	0	-11.49379	0.089205	0.212136	0.118437	0.196038	0.220208	0.209934
2330000	-8.293418	0	-8.293418	0.064865	0.126391	0.116619	0.225973	0.137222	0.121948
2340000	-9.594126	0	-9.594126	0.158349	0.0661582	0.125213	0.171046	0.105539	0.0978892
2350000	-17.21808	0	-17.21808	0.265684	0.0640434	0.24562	0.141177	0.174902	0.0717294
2360000	-10.90166	0	-10.90166	0.153592	0.153337	0.236371	0.15402	0.038187	0.0618506
2370000	-25.58199	0	-25.58199	0.122188	0.0766846	0.225701	0.112973	0.158543	0.157642
2380000	-12.25935	0	-12.25935	0.218332	0.116209	0.168459	0.208991	0.135242	0.299681
2390000	-11.71722	0	-11.71722	0.0662402	0.105871	0.133628	0.444302	0.0709286	0.0486488
2400000	-13.10327	0	-13.10327	0.110822	0.321744	0.184757	0.288461	0.139151	0.135406
2410000	-13.98185	0	-13.98185	0.151762	0.257269	0.193304	0.205879	0.170873	0.0767291
2420000	-11.21194	0	-11.21194	0.209864	0.12748	0.151212	0.140695	0.12147	0.211799
2430000	-10.34468	0	-10.34468	0.15952	0.14266	0.280725	0.125299	0.0858603	0.0708944
2440000	-15.16172	0	-15.16172	0.055491	0.168029	0.0987743	0.173151	0.169298	0.0645963
2450000	-9.965065	0	-9.965065	0.0822204	0.135743	0.164224	0.21862	0.09212	0.0794689
2460000	-13.58747	0	-13.58747	0.132287	0.141763	0.0765849	0.239991	0.0695969	0.12142
2470000	-10.0744	0	-10.0744	0.0973118	0.0772081	0.21603	0.13373	0.123965	0.0969393
2480000	-9.790805	0	-9.790805	0.092345	0.189518	0.130249	0.308144	0.154984	0.0628561
2490000	-7.159299	0	-7.159299	0.0979045	0.0712642	0.109801	0.171836	0.0464713	0.0687202
2500000	-14.5632	0	-14.5632	0.246166	0.117459	0.125656	0.349956	0.128491	0.0459343
2510000	-12.27411	0	-12.27411	0.111966	0.104724	0.112532	0.124621	0.114439	0.12709
2520000	-9.422435	0	-9.422435	0.094002	0.173615	0.327849	0.205555	0.102009	0.100204
2530000	-11.31291	0	-11.31291	0.127353	0.0856918	0.105726	0.351511	0.11768	0.0995044
2540000	-18.75914	0	-18.75914	0.122432	0.142479	0.279912	0.221379	0.0608585	0.0797471
2550000	-14.69891	0	-14.69891	0.118103	0.274834	0.194783	0.192615	0.0886257	0.0834368
2560000	-10.8518	0	-10.8518	0.0798475	0.101184	0.15544	0.28268	0.0637411	0.163854
2570000	-13.75843	0	-13.75843	0.0973679	0.27671	0.275046	0.133222	0.144231	0.0901871
2580000	-14.83182	0	-14.83182	0.112054	0.070699	0.164034	0.201306	0.194466	0.130835
2590000	-10.66875	0	-10.66875	0.176747	0.106961	0.182423	0.127305	0.11678	0.165516
2600000	-16.41409	0	-16.41409	0.140758	0.151169	0.162797	0.163198	0.0395413	0.0931535
2610000	-8.522746	0	-8.522746	0.198804	0.122517	0.146346	0.257687	0.114489	0.0984803
2620000	-8.048088	0	-8.048088	0.241717	0.0674331	0.134623	0.216473	0.144496	0.0732422
2630000	-15.25004	0	-15.25004	0.0386186	0.0753832	0.213073	0.180981	0.253223	0.177468
2640000	-8.716748	0	-8.716748	0.161774	0.117784	0.276806	0.311574	0.0676691	0.0765633
2650000	-14.79269	0	-14.79269	0.178636	0.188874	0.0982174	0.345557	0.196827	0.0866283
2660000	-16.29182	0	-16.29182	0.203985	0.150069	0.209632	0.283851	0.111823	0.157568
2670000	-11.87266	0	-11.87266	0.133385	0.0744661	0.0892751	0.287137	0.0725345	0.107933
2680000	-13.45197	0	-13.45197	0.104773	0.0549922	0.207052	0.145735	0.0678393	0.0648152
