Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-163.135	0	-163.135	0.373824	0.0822176	0.174953	0.110424	0.119694	0.167394
10000	-20.31929	0	-20.31929	0.0749642	0.192884	0.107381	0.249164	0.113784	0.0889018
20000	-23.61157	0	-23.61157	0.115179	0.298215	0.158104	0.158612	0.121191	0.233013
30000	-23.47771	0	-23.47771	0.10107	0.177524	0.125134	0.15267	0.0318927	0.0873571
40000	-29.05767	0	-29.05767	0.0186876	0.127713	0.241802	0.308911	0.141236	0.0574914
50000	-20.04845	0	-20.04845	0.0856367	0.259079	0.138095	0.228436	0.0664364	0.192206
60000	-21.78765	0	-21.78765	0.0795191	0.288153	0.178124	0.247122	0.126368	0.256208
70000	-27.70493	0	-27.70493	0.0739716	0.158532	0.12659	0.131097	0.156408	0.14147
80000	-19.80931	0	-19.80931	0.080847	0.22612	0.148114	0.154486	0.113784	0.0628168
90000	-31.29015	0	-31.29015	0.182882	0.271495	0.222257	0.282605	0.146512	0.185392
100000	-26.22542	0	-26.22542	0.110822	0.170023	0.160989	0.167623	0.256469	0.0792923
110000	-24.85641	0	-24.85641	0.105951	0.273686	0.310465	0.261563	0.0542678	0.0456844
120000	-29.51107	0	-29.51107	0.073285	0.178607	0.101873	0.220022	0.169759	0.342708
130000	-25.16132	0	-25.16132	0.0285411	0.240331	0.170762	0.162982	0.0798016	0.0849049
140000	-27.27744	0	-27.27744	0.0967314	0.170437	0.221742	0.301622	0.169499	0.0569597
150000	-22.90023	0	-22.90023	0.122174	0.493014	0.0995401	0.213641	0.0917345	0.18007
160000	-30.16661	0	-30.16661	0.0809189	0.11908	0.1664	0.366109	0.122744	0.101483
170000	-24.7505	0	-24.7505	0.0528794	0.171071	0.0940004	0.246438	0.0707465	0.0676396
180000	-21.25809	0	-21.25809	0.0665873	0.264354	0.312215	0.221378	0.11065	0.076785
190000	-25.28089	0	-25.28089	0.0967451	0.169243	0.333258	0.182699	0.0701512	0.0527595
200000	-23.75848	0	-23.75848	0.133957	0.191271	0.205332	0.226935	0.0757731	0.155237
210000	-29.53023	0	-29.53023	0.0782852	0.357996	0.149636	0.220666	0.0857887	0.0559903
220000	-24.53877	0	-24.53877	0.141801	0.24405	0.179722	0.251056	0.0710177	0.0665552
230000	-24.69859	0	-24.69859	0.118195	0.166272	0.162596	0.352398	0.123509	0.0811226
240000	-22.22706	0	-22.22706	0.0765088	0.328289	0.240856	0.167956	0.114339	0.110955
250000	-25.21934	0	-25.21934	0.0566932	0.276766	0.14466	0.255121	0.0782127	0.131966
260000	-25.03917	0	-25.03917	0.0764099	0.189343	0.143535	0.266441	0.0866495	0.0736775
270000	-21.42178	0	-21.42178	0.0626602	0.17264	0.158008	0.140572	0.0678924	0.0479027
280000	-21.63878	0	-21.63878	0.0921475	0.20007	0.115927	0.20933	0.169747	0.0790481
290000	-27.9999	0	-27.9999	0.0767992	0.166867	0.285115	0.229901	0.119704	0.10305
300000	-25.712	0	-25.712	0.0680984	0.200521	0.412443	0.132429	0.120566	0.124734
310000	-33.15846	0	-33.15846	0.15567	0.139073	0.189934	0.193638	0.0578125	0.0570335
320000	-22.35836	0	-22.35836	0.112481	0.18646	0.0850843	0.340195	0.0959513	0.183702
330000	-18.47209	0	-18.47209	0.126967	0.257073	0.103094	0.260056	0.123755	0.168857
340000	-23.58911	0	-23.58911	0.109317	0.229927	0.140584	0.219158	0.0719867	0.117058
350000	-15.61184	0	-15.61184	0.0685668	0.211606	0.108345	0.199138	0.0620055	0.0923483
360000	-20.295	0	-20.295	0.0620648	0.193124	0.138091	0.318308	0.169742	0.11111
370000	-30.91138	0	-30.91138	0.232942	0.220432	0.284422	0.117858	0.0958846	0.261127
380000	-33.2244	0	-33.2244	0.0609769	0.386648	0.0917343	0.211338	0.202053	0.132113
390000	-23.2522	0	-23.2522	0.110612	0.247059	0.194088	0.250649	0.0821581	0.228311
400000	-22.77759	0	-22.77759	0.066933	0.153717	0.396528	0.124839	0.129095	0.140112
410000	-22.46397	0	-22.46397	0.184486	0.218301	0.224812	0.148493	0.108991	0.0715322
420000	-17.97824	0	-17.97824	0.0504132	0.180504	0.144911	0.209121	0.0759358	0.111777
430000	-20.02258	0	-20.02258	0.087829	0.267922	0.144668	0.2471	0.0895538	0.0673612
440000	-20.47014	0	-20.47014	0.0500066	0.219497	0.230306	0.160331	0.0874125	0.0756556
450000	-30.30618	0	-30.30618	0.104305	0.261256	0.148877	0.161447	0.0939387	0.091729
460000	-24.77401	0	-24.77401	0.0886339	0.194161	0.470482	0.192677	0.0880307	0.128178
470000	-32.74342	0	-32.74342	0.114781	0.132564	0.138789	0.236753	0.0736648	0.200314
480000	-29.1558	0	-29.1558	0.117913	0.243797	0.285907	0.161829	0.148742	0.259316
490000	-24.18176	0	-24.18176	0.0887812	0.208551	0.175877	0.197284	0.0660725	0.142278
500000	-26.02161	0	-26.02161	0.0496669	0.160178	0.346732	0.256109	0.0907242	0.112397
510000	-29.92334	0	-29.92334	0.224843	0.15796	0.31142	0.258503	0.0442205	0.150044
520000	-29.9437	0	-29.9437	0.102652	0.152555	0.264923	0.28816	0.105691	0.132474
530000	-27.23971	0	-27.23971	0.0628652	0.101217	0.1789	0.3712	0.0884277	0.0472551
540000	-29.16915	0	-29.16915	0.131234	0.139083	0.0851545	0.247835	0.0685026	0.24165
550000	-27.75147	0	-27.75147	0.103531	0.209195	0.1834	0.390188	0.132098	0.0410264
560000	-28.44554	0	-28.44554	0.161625	0.170469	0.175439	0.305709	0.109024	0.198364
570000	-28.6181	0	-28.6181	0.0510169	0.0992777	0.289637	0.416822	0.0637251	0.074177
580000	-24.44412	0	-24.44412	0.0726571	0.224175	0.188435	0.206605	0.122531	0.293558
590000	-22.35008	0	-22.35008	0.0607054	0.301492	0.130898	0.416814	0.114179	0.0631439
600000	-23.99662	0	-23.99662	0.0489045	0.209398	0.287649	0.139528	0.112498	0.0961092
610000	-30.53275	0	-30.53275	0.118501	0.230162	0.138134	0.21139	0.251624	0.115895
620000	-21.2566	0	-21.2566	0.0809721	0.248618	0.266973	0.147896	0.128718	0.115095
630000	-21.87912	0	-21.87912	0.0834257	0.158639	0.104103	0.15976	0.077424	0.0369123
640000	-23.72536	0	-23.72536	0.0559964	0.133367	0.0528012	0.335295	0.180857	0.0582664
650000	-22.1993	0	-22.1993	0.0474532	0.197464	0.246136	0.143692	0.0843082	0.155878
660000	-21.50796	0	-21.50796	0.0299509	0.168409	0.106837	0.186268	0.0950262	0.0930823
670000	-27.79515	0	-27.79515	0.079602	0.216929	0.189225	0.192237	0.104424	0.0932975
680000	-22.87333	0	-22.87333	0.096549	0.157926	0.331134	0.267661	0.0785382	0.0515632
690000	-25.46688	0	-25.46688	0.107478	0.150299	0.0335666	0.154509	0.0967136	0.0386199
700000	-25.81889	0	-25.81889	0.13841	0.344963	0.220933	0.306105	0.0818964	0.224484
710000	-24.73386	0	-24.73386	0.102842	0.211042	0.198579	0.284731	0.0701765	0.0467913
720000	-19.50339	0	-19.50339	0.061134	0.19925	0.125844	0.217242	0.0643449	0.0552512
730000	-22.72633	0	-22.72633	0.0353943	0.28596	0.146039	0.104436	0.0359613	0.195621
740000	-21.36071	0	-21.36071	0.0868978	0.177431	0.201651	0.275772	0.0653278	0.118937
750000	-34.36425	0	-34.36425	0.182362	0.294501	0.183104	0.143766	0.0990643	0.101374
760000	-21.8333	0	-21.8333	0.0578884	0.26145	0.144241	0.324733	0.0973031	0.157886
770000	-23.07674	0	-23.07674	0.0400669	0.209888	0.312467	0.237114	0.0849539	0.0662105
780000	-27.47126	0	-27.47126	0.0723102	0.146031	0.142047	0.132077	0.145426	0.112522
790000	-26.82564	0	-26.82564	0.0709538	0.302699	0.257232	0.158713	0.216067	0.251415
800000	-26.10792	0	-26.10792	0.104837	0.109894	0.168948	0.182925	0.121324	0.131089
810000	-22.12219	0	-22.12219	0.082121	0.271208	0.0937997	0.163025	0.138187	0.15831
820000	-25.38145	0	-25.38145	0.084988	0.282877	0.175908	0.262956	0.0806459	0.108316
830000	-23.77	0	-23.77	0.0965428	0.466744	0.102007	0.210798	0.110219	0.118028
840000	-21.42322	0	-21.42322	0.192388	0.172794	0.0725256	0.172618	0.105167	0.182488
850000	-18.95627	0	-18.95627	0.0481664	0.274293	0.111187	0.290332	0.131386	0.161486
860000	-21.21426	0	-21.21426	0.0892621	0.115296	0.145636	0.174459	0.200515	0.123416
870000	-18.98541	0	-18.98541	0.096226	0.259312	0.0590929	0.322631	0.0589138	0.126765
880000	-25.03917	0	-25.03917	0.118161	0.230698	0.272128	0.346897	0.0727613	0.0450353
890000	-25.44671	0	-25.44671	0.0841399	0.164711	0.0670048	0.21105	0.182303	0.0782702
900000	-27.99346	0	-27.99346	0.0548613	0.0797716	0.123588	0.176072	0.0920773	0.164165
910000	-23.86647	0	-23.86647	0.127554	0.159478	0.172312	0.196553	0.131643	0.0960705
920000	-23.25598	0	-23.25598	0.0429656	0.203288	0.108863	0.319259	0.172864	0.180368
930000	-27.54162	0	-27.54162	0.108617	0.138229	0.0898937	0.359372	0.161349	0.142078
940000	-29.14191	0	-29.14191	0.0684567	0.319636	0.123842	0.143539	0.0866475	0.090122
950000	-26.45824	0	-26.45824	0.0781507	0.156692	0.150327	0.264767	0.129883	0.0837904
960000	-21.92501	0	-21.92501	0.105394	0.250407	0.240943	0.330202	0.105703	0.144897
970000	-24.41398	0	-24.41398	0.146378	0.375339	0.220862	0.224365	0.0542972	0.0569468
980000	-28.56762	0	-28.56762	0.056683	0.247384	0.113964	0.174293	0.233139	0.160048
990000	-23.95493	0	-23.95493	0.0848206	0.205195	0.173429	0.176395	0.0834017	0.162292
1000000	-20.11028	0	-20.11028	0.158596	0.441545	0.128177	0.208799	0.13766	0.130492
1010000	-23.8142	0	-23.8142	0.169415	0.202025	0.281443	0.107804	0.0970598	0.12664
1020000	-26.62318	0	-26.62318	0.132309	0.206686	0.30026	0.214904	0.111877	0.137013
1030000	-25.30606	0	-25.30606	0.121713	0.0681722	0.112545	0.174725	0.0561391	0.135251
1040000	-30.10914	0	-30.10914	0.057863	0.19001	0.177376	0.23296	0.0990496	0.163653
1050000	-29.04085	0	-29.04085	0.0309195	0.333809	0.262901	0.150286	0.190808	0.0979114
1060000	-24.8007	0	-24.8007	0.0602819	0.128445	0.131339	0.314126	0.0920827	0.211937
1070000	-26.2573	0	-26.2573	0.128278	0.224701	0.117793	0.208965	0.116219	0.348989
1080000	-23.95446	0	-23.95446	0.0532314	0.256402	0.042352	0.211273	0.101797	0.118698
1090000	-19.8643	0	-19.8643	0.116246	0.164761	0.0974822	0.228947	0.055916	0.0606028
1100000	-27.98222	0	-27.98222	0.0809168	0.218564	0.350101	0.229718	0.172386	0.0302688
1110000	-18.66173	0	-18.66173	0.0722368	0.233415	0.282346	0.349013	0.075604	0.0774215
1120000	-16.15472	0	-16.15472	0.0534314	0.239767	0.141812	0.12637	0.122518	0.152921
1130000	-24.22009	0	-24.22009	0.0422346	0.136462	0.220504	0.22843	0.155499	0.0837868
1140000	-22.09645	0	-22.09645	0.144315	0.169814	0.17796	0.291354	0.161783	0.0621637
1150000	-30.62126	0	-30.62126	0.121651	0.299373	0.0953484	0.193067	0.229438	0.0606906
1160000	-28.15263	0	-28.15263	0.0576903	0.137397	0.278425	0.255937	0.188467	0.162065
1170000	-21.97643	0	-21.97643	0.0537507	0.0994963	0.13992	0.155276	0.0986485	0.116085
1180000	-24.74676	0	-24.74676	0.0813724	0.0793988	0.210329	0.177025	0.102198	0.135439
1190000	-28.76403	0	-28.76403	0.0785931	0.0994067	0.278582	0.221466	0.168369	0.194822
1200000	-25.33551	0	-25.33551	0.0938564	0.178334	0.19625	0.172613	0.0886597	0.290869
1210000	-16.93471	0	-16.93471	0.086487	0.239614	0.0779859	0.124521	0.125857	0.134681
1220000	-25.55178	0	-25.55178	0.0721007	0.198265	0.0720768	0.29204	0.149355	0.190494
1230000	-24.98121	0	-24.98121	0.0817629	0.155666	0.169975	0.24764	0.103058	0.10779
1240000	-27.50604	0	-27.50604	0.111081	0.114648	0.232022	0.180088	0.123684	0.216573
1250000	-28.03336	0	-28.03336	0.125114	0.0728406	0.44403	0.286778	0.0997859	0.0992542
1260000	-28.02278	0	-28.02278	0.112874	0.11907	0.108911	0.155493	0.261505	0.170747
1270000	-26.02228	0	-26.02228	0.0947448	0.422147	0.129232	0.123563	0.0959376	0.112892
1280000	-33.2991	0	-33.2991	0.0865753	0.384156	0.131443	0.156322	0.0780909	0.2345
1290000	-26.07791	0	-26.07791	0.10133	0.291654	0.242875	0.257846	0.120551	0.174262
1300000	-24.67145	0	-24.67145	0.0819591	0.25213	0.0942203	0.249206	0.118077	0.22953
1310000	-27.13414	0	-27.13414	0.0596335	0.214758	0.184288	0.169662	0.0402583	0.221839
1320000	-28.38326	0	-28.38326	0.0742504	0.212696	0.164296	0.259143	0.121929	0.193031
1330000	-22.14192	0	-22.14192	0.0434434	0.237811	0.127897	0.139421	0.0563703	0.186732
1340000	-21.3772	0	-21.3772	0.0692533	0.104852	0.0842427	0.0960925	0.225926	0.120291
1350000	-27.84573	0	-27.84573	0.132215	0.311225	0.0887799	0.248766	0.102382	0.0980237
1360000	-20.33033	0	-20.33033	0.0971014	0.247954	0.0374219	0.240242	0.120315	0.0842496
1370000	-24.70796	0	-24.70796	0.13413	0.161193	0.211628	0.175897	0.126777	0.142762
1380000	-26.36331	0	-26.36331	0.0841901	0.170096	0.209601	0.145483	0.0832724	0.133119
1390000	-24.88366	0	-24.88366	0.0809832	0.187173	0.101292	0.250103	0.110705	0.0856302
1400000	-21.26661	0	-21.26661	0.0455418	0.363264	0.201428	0.20615	0.0805956	0.0924603
1410000	-26.16356	0	-26.16356	0.050529	0.207481	0.108867	0.288963	0.105712	0.0469399
1420000	-24.06474	0	-24.06474	0.0567734	0.153819	0.202692	0.206837	0.118198	0.137079
1430000	-26.2736	0	-26.2736	0.126956	0.128186	0.132003	0.317874	0.166198	0.120329
1440000	-21.34813	0	-21.34813	0.043466	0.200569	0.167181	0.243237	0.130113	0.172848
1450000	-27.75239	0	-27.75239	0.0888265	0.20669	0.283561	0.323445	0.0397958	0.0777819
1460000	-18.81818	0	-18.81818	0.0762935	0.276631	0.280796	0.186425	0.130881	0.0801154
1470000	-29.80354	0	-29.80354	0.0362919	0.279608	0.0580497	0.297962	0.0879203	0.0885811
