Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-35.67675	0	-35.67675	0.0924423	0.0917966	0.0862296	0.0349	0.0685582	0.0789126
10000	-14.08571	0	-14.08571	0.120376	0.122525	0.347154	0.13949	0.0943565	0.231258
20000	-15.57255	0	-15.57255	0.234499	0.0810301	0.343276	0.156709	0.0843707	0.0807359
30000	-20.59588	0	-20.59588	0.048971	0.244038	0.471891	0.218437	0.225238	0.22879
40000	-16.43307	0	-16.43307	0.0882169	0.161223	0.134097	0.0540369	0.0509692	0.186133
50000	-11.75024	0	-11.75024	0.117539	0.159549	0.166212	0.221464	0.105491	0.0533292
60000	-11.10538	0	-11.10538	0.06956	0.175942	0.074172	0.425123	0.0881372	0.105883
70000	-11.20314	0	-11.20314	0.105449	0.249565	0.222095	0.215775	0.15196	0.134276
80000	-13.72981	0	-13.72981	0.0780375	0.183601	0.285296	0.230824	0.154584	0.154645
90000	-17.07579	0	-17.07579	0.101011	0.0661347	0.554497	0.267919	0.113555	0.130931
100000	-13.92341	0	-13.92341	0.104075	0.199438	0.101456	0.363892	0.135119	0.0786447
110000	-20.90261	0	-20.90261	0.168261	0.355877	0.244891	0.10068	0.177895	0.153646
120000	-15.8151	0	-15.8151	0.121674	0.0898947	0.0648951	0.145357	0.0652098	0.0486195
130000	-13.57152	0	-13.57152	0.0661692	0.134609	0.10317	0.295558	0.0891818	0.160748
140000	-19.287	0	-19.287	0.119899	0.112709	0.0907154	0.221653	0.154468	0.283726
150000	-11.59631	0	-11.59631	0.1396	0.193057	0.139666	0.102748	0.0734271	0.158563
160000	-12.14535	0	-12.14535	0.082473	0.138215	0.226466	0.428382	0.107498	0.11549
170000	-16.81205	0	-16.81205	0.106797	0.1205	0.137374	0.119798	0.138372	0.082259
180000	-21.08854	0	-21.08854	0.272977	0.104165	0.160714	0.438834	0.160618	0.103026
190000	-14.11727	0	-14.11727	0.139719	0.0585977	0.158795	0.199737	0.144142	0.161463
200000	-15.87957	0	-15.87957	0.106912	0.241267	0.220563	0.312253	0.143551	0.0920529
210000	-14.90931	0	-14.90931	0.146291	0.0725024	0.203099	0.394387	0.169238	0.117445
220000	-15.91728	0	-15.91728	0.118992	0.328079	0.153509	0.183243	0.100337	0.354239
230000	-15.1603	0	-15.1603	0.128832	0.144689	0.161552	0.121059	0.12574	0.0584728
240000	-13.9753	0	-13.9753	0.0841696	0.130045	0.3391	0.0933248	0.122988	0.101935
250000	-16.92898	0	-16.92898	0.101192	0.2076	0.200892	0.292797	0.0502716	0.148245
260000	-14.34243	0	-14.34243	0.0886211	0.0789992	0.115802	0.358158	0.0897379	0.119695
270000	-20.92297	0	-20.92297	0.0870224	0.127073	0.185614	0.278763	0.0418733	0.487783
280000	-12.84983	0	-12.84983	0.104011	0.244845	0.0581965	0.194782	0.125575	0.170982
290000	-12.08205	0	-12.08205	0.133943	0.135402	0.182355	0.145613	0.0888481	0.106315
300000	-15.57428	0	-15.57428	0.169025	0.121094	0.0742759	0.263304	0.0542304	0.145062
310000	-21.80313	0	-21.80313	0.100338	0.126975	0.110899	0.119738	0.287382	0.100849
320000	-14.06519	0	-14.06519	0.118917	0.106102	0.235988	0.197387	0.200918	0.113288
330000	-19.77076	0	-19.77076	0.136225	0.161424	0.190258	0.661094	0.0680476	0.118183
340000	-14.59549	0	-14.59549	0.0861091	0.196957	0.153186	0.303653	0.0981044	0.0805829
350000	-14.90885	0	-14.90885	0.0775962	0.108882	0.135319	0.1627	0.0596386	0.0808083
360000	-10.98529	0	-10.98529	0.0792703	0.260555	0.176269	0.188709	0.106991	0.160243
370000	-14.87178	0	-14.87178	0.0720545	0.0921839	0.443176	0.302828	0.0553267	0.0978181
380000	-17.28572	0	-17.28572	0.119254	0.191977	0.188789	0.472086	0.167309	0.180372
390000	-12.29147	0	-12.29147	0.0882378	0.168177	0.0986734	0.345824	0.0605219	0.0710317
400000	-11.09445	0	-11.09445	0.109285	0.171132	0.148277	0.132467	0.13039	0.106534
410000	-11.01613	0	-11.01613	0.10537	0.0698142	0.214731	0.165308	0.0798379	0.124683
420000	-13.16404	0	-13.16404	0.0951551	0.107305	0.178834	0.442995	0.0661878	0.0619566
430000	-11.00401	0	-11.00401	0.0898639	0.235195	0.197787	0.237308	0.0529936	0.145338
440000	-15.69986	0	-15.69986	0.118435	0.147302	0.486918	0.276045	0.116021	0.169783
450000	-14.08686	0	-14.08686	0.108839	0.114829	0.271457	0.232564	0.150739	0.298195
460000	-19.21333	0	-19.21333	0.0414279	0.333888	0.173388	0.383887	0.0796584	0.0438201
470000	-12.24677	0	-12.24677	0.0962667	0.236872	0.155672	0.155659	0.130889	0.0813135
480000	-13.93106	0	-13.93106	0.0861458	0.0621062	0.315821	0.125028	0.114613	0.0485757
490000	-16.14199	0	-16.14199	0.164778	0.197526	0.115897	0.118188	0.13997	0.293072
500000	-23.45105	0	-23.45105	0.0319784	0.147175	0.245244	0.175512	0.0716236	0.0902667
510000	-13.32502	0	-13.32502	0.123189	0.113124	0.252557	0.108316	0.162687	0.137382
520000	-12.01902	0	-12.01902	0.147253	0.274889	0.185656	0.194806	0.0730204	0.0836996
530000	-13.68945	0	-13.68945	0.0513688	0.177932	0.136968	0.372465	0.151788	0.0660343
540000	-15.40824	0	-15.40824	0.178009	0.202543	0.122691	0.14002	0.274471	0.0993143
550000	-11.2696	0	-11.2696	0.0818869	0.135999	0.197673	0.20164	0.0822502	0.137517
560000	-18.41048	0	-18.41048	0.143613	0.271511	0.10174	0.368924	0.114273	0.161641
570000	-13.05719	0	-13.05719	0.203197	0.0580389	0.126308	0.135628	0.088528	0.0722259
580000	-19.26618	0	-19.26618	0.0809383	0.114169	0.444378	0.272886	0.124736	0.162272
590000	-22.34894	0	-22.34894	0.083063	0.214186	0.185135	0.187444	0.100508	0.0902889
600000	-17.16018	0	-17.16018	0.0583072	0.207029	0.0475981	0.214898	0.0635053	0.143831
610000	-12.66399	0	-12.66399	0.0752953	0.164294	0.109329	0.207966	0.115258	0.0694235
620000	-14.22398	0	-14.22398	0.105781	0.203913	0.360322	0.321646	0.111411	0.304835
630000	-11.3434	0	-11.3434	0.114209	0.121746	0.119782	0.2746	0.0926175	0.258476
640000	-12.40591	0	-12.40591	0.0585674	0.141201	0.103972	0.207971	0.0609032	0.0790182
650000	-17.92127	0	-17.92127	0.252813	0.0742267	0.153816	0.0900652	0.114226	0.13971
660000	-8.703361	0	-8.703361	0.0673978	0.112136	0.166263	0.221751	0.0970279	0.0824659
670000	-14.10224	0	-14.10224	0.145342	0.129858	0.163661	0.275994	0.18269	0.0811052
680000	-15.98755	0	-15.98755	0.218431	0.218072	0.0898829	0.218227	0.121461	0.136542
690000	-16.82191	0	-16.82191	0.130519	0.0971108	0.254173	0.297713	0.136981	0.233822
700000	-17.19829	0	-17.19829	0.114337	0.111987	0.198572	0.235854	0.0394059	0.206552
710000	-12.39901	0	-12.39901	0.116208	0.160375	0.115378	0.487132	0.147671	0.128793
720000	-14.56286	0	-14.56286	0.166388	0.127243	0.150936	0.139436	0.0953388	0.0443075
730000	-12.79409	0	-12.79409	0.106227	0.185587	0.165966	0.244875	0.0694298	0.13453
740000	-11.70376	0	-11.70376	0.222982	0.149038	0.154289	0.207398	0.135488	0.134316
750000	-13.20814	0	-13.20814	0.0581182	0.134023	0.169744	0.219273	0.146695	0.0962806
