Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-44.90184	0	-44.90184	0.0516496	0.0823622	0.139959	0.124357	0.201492	0.168314
10000	-17.41572	0	-17.41572	0.184267	0.103651	0.132639	0.0761451	0.0820675	0.0959723
20000	-26.89933	0	-26.89933	0.270224	0.115112	0.221828	0.320243	0.0907671	0.243659
30000	-18.15827	0	-18.15827	0.0898854	0.0598444	0.106028	0.206981	0.105223	0.119489
40000	-16.57896	0	-16.57896	0.0931406	0.0906261	0.0995596	0.122121	0.255492	0.154327
50000	-24.22413	0	-24.22413	0.218969	0.214373	0.20466	0.192537	0.0477703	0.248353
60000	-21.09273	0	-21.09273	0.191664	0.0450815	0.225996	0.315252	0.13891	0.132511
70000	-21.09494	0	-21.09494	0.137169	0.0420972	0.210947	0.283443	0.124602	0.156291
80000	-15.97102	0	-15.97102	0.0858566	0.0832959	0.213069	0.19618	0.196066	0.0886811
90000	-20.47621	0	-20.47621	0.11273	0.057451	0.185406	0.213412	0.190044	0.267487
100000	-16.02838	0	-16.02838	0.0746771	0.129563	0.0828869	0.135186	0.162022	0.184821
110000	-15.64333	0	-15.64333	0.0889504	0.052825	0.304399	0.210548	0.0627909	0.135845
120000	-18.75048	0	-18.75048	0.114682	0.0702725	0.0726197	0.135023	0.119181	0.119877
130000	-14.08805	0	-14.08805	0.102019	0.0942921	0.135405	0.221833	0.107371	0.110002
140000	-20.25875	0	-20.25875	0.173142	0.131613	0.270986	0.51149	0.161821	0.0646627
150000	-19.96921	0	-19.96921	0.0819619	0.0602339	0.221303	0.213481	0.114565	0.0603775
160000	-22.4559	0	-22.4559	0.214632	0.12168	0.195426	0.142612	0.0996136	0.122197
170000	-17.95465	0	-17.95465	0.110396	0.112471	0.346191	0.225029	0.242012	0.0622521
180000	-18.12909	0	-18.12909	0.239055	0.0725387	0.272145	0.213228	0.133328	0.122969
190000	-21.85748	0	-21.85748	0.170764	0.208705	0.262564	0.137222	0.0962717	0.0740735
200000	-17.95929	0	-17.95929	0.144239	0.0961767	0.148095	0.0870696	0.0586915	0.121388
210000	-14.73733	0	-14.73733	0.170093	0.0789652	0.138268	0.131163	0.202675	0.153633
220000	-20.46481	0	-20.46481	0.167414	0.110978	0.227508	0.160053	0.163964	0.265606
230000	-14.26473	0	-14.26473	0.111145	0.111493	0.119768	0.266921	0.0755764	0.110758
240000	-18.08108	0	-18.08108	0.100253	0.0513793	0.128655	0.158563	0.111195	0.194144
250000	-20.67909	0	-20.67909	0.172833	0.133483	0.182709	0.230857	0.0903059	0.236874
260000	-21.24439	0	-21.24439	0.210203	0.126817	0.0862934	0.133709	0.143653	0.11902
270000	-22.59943	0	-22.59943	0.12237	0.0651396	0.188882	0.335365	0.0686208	0.176372
280000	-20.87412	0	-20.87412	0.0831245	0.133331	0.0881811	0.155269	0.141494	0.138957
290000	-19.52153	0	-19.52153	0.0572409	0.129869	0.139522	0.248293	0.106062	0.124005
300000	-15.74979	0	-15.74979	0.0723328	0.240111	0.11881	0.137722	0.103617	0.12697
310000	-19.60716	0	-19.60716	0.0526576	0.22822	0.154017	0.166513	0.102746	0.0779455
