Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-66.90131	0	-66.90131	0.169957	0.127265	0.193176	0.122477	0.0771459	0.0831055
10000	-35.46864	0	-35.46864	0.426436	0.165983	0.130679	0.523289	0.14942	0.147097
20000	-35.75333	0	-35.75333	0.113086	0.277141	0.566793	0.408147	0.0964449	0.137301
30000	-35.11014	0	-35.11014	0.0860581	0.123408	0.157546	0.2425	0.252172	0.112094
40000	-28.99432	0	-28.99432	0.0746648	0.136667	0.189761	0.270365	0.156585	0.216024
50000	-29.78284	0	-29.78284	0.0898672	0.091546	0.19734	0.320984	0.132054	0.0699703
60000	-30.36548	0	-30.36548	0.067852	0.0843702	0.223512	0.164777	0.0735486	0.08975
70000	-35.81526	0	-35.81526	0.0958094	0.262233	0.224454	0.331388	0.247172	0.203175
80000	-35.18874	0	-35.18874	0.324338	0.0834861	0.141631	0.256446	0.108255	0.0777219
90000	-32.61964	0	-32.61964	0.0578204	0.0796056	0.322247	0.620909	0.0549309	0.185152
100000	-31.44455	0	-31.44455	0.12524	0.14407	0.404801	0.556439	0.0934487	0.0549162
110000	-33.73884	0	-33.73884	0.101333	0.18211	0.139539	0.430018	0.0739893	0.367871
120000	-33.11914	0	-33.11914	0.150764	0.261203	0.15706	0.170107	0.122225	0.0612591
130000	-31.19855	0	-31.19855	0.0466894	0.138437	0.232376	0.165858	0.205987	0.0927065
140000	-38.75778	0	-38.75778	0.0632237	0.083755	0.171246	0.708225	0.158605	0.123268
150000	-29.07835	0	-29.07835	0.149405	0.170308	0.0709312	0.42418	0.156985	0.0781074
160000	-28.63612	0	-28.63612	0.106684	0.0634613	0.268902	0.355857	0.109484	0.0458626
170000	-32.78493	0	-32.78493	0.0463877	0.201317	0.224591	0.623187	0.0659093	0.0973568
180000	-33.35352	0	-33.35352	0.133827	0.260858	0.390798	0.356944	0.114742	0.105529
190000	-34.26922	0	-34.26922	0.108563	0.0713469	0.339401	0.24741	0.101995	0.133975
200000	-33.68464	0	-33.68464	0.0890724	0.0975802	0.235729	0.433181	0.122711	0.0632511
210000	-28.38668	0	-28.38668	0.0789351	0.288322	0.305023	0.156639	0.0998931	0.11727
220000	-29.608	0	-29.608	0.143809	0.25334	0.158641	0.611426	0.198872	0.135095
