Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-40.78839	0	-40.78839	0.0452796	0.0563073	0.0761566	0.0813357	0.0939238	0.0547745
10000	-26.81893	0	-26.81893	0.182712	0.0998405	0.465523	0.615	0.176241	0.127335
20000	-27.05033	0	-27.05033	0.253714	0.145739	0.322727	0.336612	0.1435	0.0921738
30000	-21.2945	0	-21.2945	0.10711	0.15913	0.313677	0.429393	0.102112	0.103485
40000	-30.03698	0	-30.03698	0.21418	0.105024	0.476528	0.377578	0.140506	0.10089
50000	-26.48323	0	-26.48323	0.256524	0.170889	0.146804	0.284451	0.173268	0.0956159
60000	-24.68254	0	-24.68254	0.154614	0.264256	0.638932	0.145757	0.235294	0.242705
70000	-36.21388	0	-36.21388	0.212207	0.117211	0.371473	0.327673	0.331389	0.0543166
80000	-25.7372	0	-25.7372	0.238824	0.150028	0.272689	0.365982	0.168364	0.134331
90000	-22.06007	0	-22.06007	0.101134	0.213563	0.360619	0.132273	0.202587	0.149369
100000	-24.86159	0	-24.86159	0.125285	0.0812836	0.708032	0.330796	0.233359	0.2074
110000	-31.77675	0	-31.77675	0.12246	0.101515	0.340223	0.922186	0.196033	0.0753734
120000	-30.67612	0	-30.67612	0.157884	0.219155	0.270172	0.158078	0.317177	0.0825173
130000	-38.65305	0	-38.65305	0.0956605	0.373208	0.476168	0.503805	0.11955	0.151046
140000	-27.59171	0	-27.59171	0.218528	0.248491	0.366249	0.413328	0.139677	0.107956
150000	-31.22354	0	-31.22354	0.216079	0.148025	0.55357	0.335992	0.201042	0.189702
160000	-33.85642	0	-33.85642	0.187861	0.149849	0.277216	0.240897	0.154549	0.0363994
170000	-25.70066	0	-25.70066	0.175635	0.102207	0.265273	0.295855	0.160226	0.159061
180000	-24.17496	0	-24.17496	0.076281	0.128236	0.366176	0.45106	0.148992	0.0687795
190000	-23.44909	0	-23.44909	0.0767688	0.190359	0.256769	0.298199	0.170842	0.14638
200000	-32.6455	0	-32.6455	0.217484	0.253024	0.308808	0.869782	0.111494	0.166209
210000	-31.21453	0	-31.21453	0.0931311	0.0526158	0.308763	0.480617	0.211264	0.229387
220000	-34.27169	0	-34.27169	0.502693	0.116748	0.314487	0.638461	0.107486	0.247012
230000	-38.3436	0	-38.3436	0.13828	0.312029	0.357888	0.0698933	0.246383	0.202122
240000	-30.44325	0	-30.44325	0.155324	0.211263	0.283889	0.499989	0.311664	0.0777447
250000	-34.01464	0	-34.01464	0.248957	0.342587	0.238698	0.69031	0.2071	0.13731
260000	-28.52599	0	-28.52599	0.0638039	0.207833	0.313635	0.30211	0.161374	0.0695135
270000	-25.31552	0	-25.31552	0.0646859	0.238311	0.302977	0.142281	0.11899	0.104979
280000	-35.26049	0	-35.26049	0.185468	0.0882713	0.41498	0.259905	0.107175	0.134242
