Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-123.1471	0	-123.1471	0.113013	0.0962017	0.163518	0.139918	0.137162	0.203137
10000	-81.50459	0	-81.50459	0.0885153	0.19036	0.23485	0.373678	0.138883	0.250827
20000	-74.95426	0	-74.95426	0.0547333	0.274159	0.459164	0.450789	0.0871756	0.0495143
30000	-75.22744	0	-75.22744	0.158242	0.0997053	0.101302	0.479827	0.0631771	0.0908545
40000	-75.52149	0	-75.52149	0.137889	0.235772	0.126956	0.487067	0.104059	0.0836821
50000	-76.04848	0	-76.04848	0.112271	0.147267	0.218995	0.247288	0.160612	0.0846488
60000	-79.71252	0	-79.71252	0.0916788	0.134681	0.312135	0.253587	0.0711023	0.139645
70000	-73.53106	0	-73.53106	0.16411	0.0715244	0.168501	0.286147	0.138945	0.054091
80000	-74.34872	0	-74.34872	0.058555	0.244247	0.28067	0.367525	0.0690955	0.121915
90000	-74.17288	0	-74.17288	0.0978675	0.290298	0.298718	0.795376	0.100229	0.0940993
100000	-72.83179	0	-72.83179	0.186853	0.186429	0.298589	0.502628	0.150304	0.129686
110000	-74.37285	0	-74.37285	0.12496	0.268388	0.130737	0.309153	0.103142	0.113969
120000	-73.34546	0	-73.34546	0.0887125	0.151413	0.263022	0.328937	0.100477	0.131635
130000	-73.51581	0	-73.51581	0.140329	0.18044	0.18804	0.23389	0.107841	0.167931
140000	-74.64554	0	-74.64554	0.0799982	0.13085	0.164993	0.294405	0.0642177	0.0911591
150000	-72.61926	0	-72.61926	0.124876	0.182275	0.133811	0.46614	0.175566	0.120481
160000	-80.17236	0	-80.17236	0.0925391	0.264522	0.20672	0.366897	0.180935	0.0698895
170000	-75.56043	0	-75.56043	0.146765	0.304746	0.159582	0.394002	0.0795066	0.0987963
180000	-75.08078	0	-75.08078	0.0904378	0.0795288	0.212057	0.303343	0.0707998	0.0675768
190000	-73.58318	0	-73.58318	0.149815	0.100779	0.150104	0.360153	0.132771	0.0736786
200000	-76.91713	0	-76.91713	0.117919	0.295176	0.303053	0.378864	0.124529	0.0826116
210000	-75.68273	0	-75.68273	0.0949344	0.151909	0.205373	0.61209	0.109155	0.143877
220000	-75.31414	0	-75.31414	0.122315	0.173415	0.112472	0.464912	0.0722116	0.0407803
230000	-75.46388	0	-75.46388	0.106828	0.0883472	0.358584	0.265288	0.10621	0.0416041
240000	-82.02297	0	-82.02297	0.127508	0.1418	0.290621	0.276737	0.0965509	0.105175
250000	-78.36687	0	-78.36687	0.0769319	0.217017	0.381302	0.539381	0.0961364	0.0800796
260000	-75.1034	0	-75.1034	0.222964	0.141169	0.186549	0.50439	0.0710026	0.0813312
270000	-67.77058	0	-67.77058	0.0813415	0.180523	0.18474	0.308938	0.0616442	0.0822287
280000	-69.95414	0	-69.95414	0.0917865	0.0910485	0.168205	0.382083	0.142492	0.0939806
290000	-72.58364	0	-72.58364	0.091383	0.145065	0.318366	0.34531	0.138654	0.252625
300000	-71.56251	0	-71.56251	0.115358	0.187771	0.239336	0.303484	0.028743	0.0734158
310000	-70.08431	0	-70.08431	0.186679	0.333431	0.146668	0.541372	0.0885003	0.0809458
320000	-71.57134	0	-71.57134	0.145523	0.112427	0.171391	0.282537	0.142832	0.0738911
330000	-74.00738	0	-74.00738	0.147406	0.131909	0.239428	0.45391	0.0518472	0.116893
340000	-75.54908	0	-75.54908	0.119174	0.233965	0.299292	0.444866	0.202394	0.135802
350000	-75.93584	0	-75.93584	0.135896	0.204972	0.156931	0.350996	0.213968	0.127434
360000	-75.04228	0	-75.04228	0.0933163	0.20876	0.345115	0.671938	0.052074	0.0736166
370000	-71.23872	0	-71.23872	0.136058	0.205051	0.221815	0.398044	0.116776	0.0837236
380000	-75.22772	0	-75.22772	0.164815	0.230686	0.112345	0.535821	0.0693789	0.0507248
390000	-77.80661	0	-77.80661	0.0795606	0.232862	0.1457	0.353786	0.214391	0.0528012
400000	-78.14756	0	-78.14756	0.111294	0.265748	0.293762	0.438092	0.0770949	0.0835884
410000	-71.7658	0	-71.7658	0.194576	0.123614	0.158089	0.501473	0.0895801	0.0465446
420000	-90.42544	0	-90.42544	0.0688751	0.24067	0.0832436	0.84207	0.0379082	0.0462753
430000	-74.97452	0	-74.97452	0.0892869	0.227436	0.375369	0.370395	0.129591	0.0919367
440000	-73.72139	0	-73.72139	0.0616605	0.168951	0.125397	0.294616	0.0929678	0.0813108
450000	-73.49585	0	-73.49585	0.0967873	0.144643	0.349511	0.321546	0.0697459	0.113969
460000	-79.79849	0	-79.79849	0.250904	0.310916	0.290201	0.45195	0.164154	0.097197
470000	-83.53602	0	-83.53602	0.280763	0.187463	0.361386	0.209392	0.042586	0.195279
480000	-78.58224	0	-78.58224	0.222486	0.300279	0.160178	0.324264	0.114332	0.137594
490000	-73.91751	0	-73.91751	0.132294	0.270611	0.169302	0.296655	0.107144	0.0744961
500000	-75.42226	0	-75.42226	0.162234	0.33559	0.285902	0.272503	0.102746	0.149497
510000	-84.66038	0	-84.66038	0.0373271	0.36342	0.0971533	0.400941	0.231707	0.189371
520000	-73.42237	0	-73.42237	0.149929	0.255036	0.110278	0.400898	0.129124	0.0983725
530000	-81.00232	0	-81.00232	0.140708	0.31357	0.334607	0.448964	0.118211	0.0846206
540000	-74.48718	0	-74.48718	0.125468	0.157514	0.330922	0.344277	0.138549	0.0780645
550000	-75.54083	0	-75.54083	0.207256	0.22747	0.130398	0.314642	0.124936	0.0849811
560000	-73.31207	0	-73.31207	0.118669	0.11671	0.383213	0.345922	0.0590967	0.0658279
570000	-73.8978	0	-73.8978	0.192676	0.222193	0.328073	0.445954	0.0556639	0.195617
580000	-74.72856	0	-74.72856	0.204518	0.132063	0.201511	0.456319	0.105332	0.100073
590000	-80.57561	0	-80.57561	0.170109	0.213549	0.189127	0.334638	0.0676558	0.148271
600000	-74.98646	0	-74.98646	0.134884	0.107195	0.265695	0.358642	0.093152	0.093404
610000	-74.26124	0	-74.26124	0.125791	0.266462	0.315392	0.201568	0.117127	0.078765
620000	-74.84011	0	-74.84011	0.169521	0.185511	0.167747	0.550007	0.111736	0.0860595
630000	-77.84772	0	-77.84772	0.0817602	0.174176	0.165931	0.32647	0.097398	0.105693
640000	-77.05046	0	-77.05046	0.136574	0.13057	0.376445	0.301407	0.083859	0.0309215
650000	-78.59074	0	-78.59074	0.156409	0.245765	0.316381	0.479968	0.10533	0.112787
660000	-73.17899	0	-73.17899	0.0879862	0.0908546	0.22281	0.678905	0.0763822	0.124595
670000	-71.94275	0	-71.94275	0.0948421	0.18475	0.109282	0.266873	0.0532987	0.0938241
680000	-75.69737	0	-75.69737	0.0883831	0.151341	0.388802	0.386301	0.0240999	0.0972266
690000	-81.98337	0	-81.98337	0.114542	0.163459	0.295006	0.783808	0.147435	0.0580088
700000	-77.88839	0	-77.88839	0.171894	0.183357	0.119888	0.479303	0.157429	0.0670415
710000	-69.52381	0	-69.52381	0.0970799	0.207301	0.153353	0.543547	0.0646751	0.0764949
720000	-83.99645	0	-83.99645	0.153881	0.214194	0.189805	0.229061	0.103084	0.198396
730000	-80.99477	0	-80.99477	0.0992555	0.352437	0.109437	0.517501	0.111051	0.22355
740000	-75.70219	0	-75.70219	0.0882401	0.246156	0.335648	0.321988	0.145795	0.0716617
750000	-81.49296	0	-81.49296	0.207818	0.252637	0.430984	0.344726	0.0822637	0.100652
760000	-79.83789	0	-79.83789	0.114207	0.147849	0.202753	0.377515	0.115718	0.0587982
770000	-76.77567	0	-76.77567	0.266902	0.146485	0.408238	0.429329	0.117631	0.083642
780000	-78.58409	0	-78.58409	0.121313	0.193295	0.0866013	0.667031	0.117337	0.112226
790000	-76.88003	0	-76.88003	0.244081	0.225785	0.123907	0.494679	0.0529523	0.065455
800000	-71.04855	0	-71.04855	0.0725201	0.30843	0.127324	0.42438	0.113276	0.075314
810000	-75.87798	0	-75.87798	0.189715	0.23863	0.153309	0.58177	0.0833062	0.258097
820000	-74.04005	0	-74.04005	0.082282	0.228304	0.147559	0.604172	0.138428	0.183414
830000	-79.13536	0	-79.13536	0.191452	0.0808394	0.237808	0.3542	0.107613	0.0683476
840000	-74.26996	0	-74.26996	0.231357	0.210461	0.248687	0.328799	0.170931	0.0717248
850000	-71.66848	0	-71.66848	0.153112	0.14922	0.167379	0.49222	0.0501361	0.0851043
860000	-79.566	0	-79.566	0.0905631	0.226689	0.168041	0.685809	0.112623	0.0944559
870000	-77.82314	0	-77.82314	0.159605	0.141438	0.412954	0.627703	0.07022	0.145734
880000	-65.81036	0	-65.81036	0.101475	0.143339	0.127113	0.428373	0.108312	0.0944042
890000	-77.26418	0	-77.26418	0.0699554	0.309588	0.227277	0.36675	0.138749	0.126258
900000	-74.47668	0	-74.47668	0.124098	0.185245	0.153823	0.426441	0.153873	0.0728881
910000	-74.77857	0	-74.77857	0.0645848	0.203877	0.215104	0.28883	0.0931269	0.0873527
920000	-79.93362	0	-79.93362	0.159602	0.152959	0.317497	0.122497	0.168435	0.0889732
930000	-82.51158	0	-82.51158	0.131979	0.145337	0.316648	0.279748	0.137197	0.0579657
940000	-77.00362	0	-77.00362	0.0632207	0.22932	0.130325	0.467714	0.169099	0.0647772
950000	-77.21302	0	-77.21302	0.115991	0.197355	0.258641	0.660964	0.0866862	0.0971733
960000	-75.5299	0	-75.5299	0.097964	0.173707	0.295661	0.209214	0.0923214	0.0466809
970000	-71.98725	0	-71.98725	0.0650618	0.129973	0.254354	0.228595	0.0752101	0.043995
980000	-79.05459	0	-79.05459	0.107259	0.30819	0.157938	0.305273	0.187236	0.0954257
990000	-75.29822	0	-75.29822	0.329335	0.139887	0.194008	0.286321	0.0460628	0.0946416
1000000	-74.39633	0	-74.39633	0.109984	0.282786	0.120682	0.381674	0.092656	0.101877
1010000	-71.54696	0	-71.54696	0.286349	0.107734	0.16565	0.340452	0.0594184	0.138436
1020000	-75.23592	0	-75.23592	0.0945648	0.391819	0.0827715	0.147194	0.125733	0.130632
1030000	-80.1289	0	-80.1289	0.355019	0.0711475	0.23251	0.286986	0.107487	0.0939871
1040000	-71.16587	0	-71.16587	0.129535	0.311473	0.125216	0.427666	0.130216	0.121951
1050000	-73.17238	0	-73.17238	0.161923	0.15833	0.308948	0.373306	0.0859914	0.0841185
1060000	-76.39154	0	-76.39154	0.155983	0.11527	0.129559	0.578022	0.0910068	0.0390294
1070000	-72.81182	0	-72.81182	0.0874981	0.106748	0.169658	0.317334	0.0588995	0.0899607
1080000	-78.57585	0	-78.57585	0.180495	0.223488	0.111221	0.414911	0.167181	0.142706
1090000	-74.58278	0	-74.58278	0.147525	0.197488	0.458331	0.320203	0.158888	0.0757762
1100000	-69.85448	0	-69.85448	0.193099	0.231983	0.163642	0.521729	0.0812764	0.108394
1110000	-68.80459	0	-68.80459	0.109388	0.118158	0.14621	0.254619	0.0898332	0.0761772
1120000	-72.37779	0	-72.37779	0.119124	0.160299	0.182427	0.353586	0.0942251	0.130684
1130000	-75.88036	0	-75.88036	0.173084	0.182308	0.210032	0.374938	0.127592	0.140651
1140000	-69.67038	0	-69.67038	0.0973577	0.127373	0.304261	0.31752	0.0627016	0.157807
1150000	-79.53219	0	-79.53219	0.138607	0.383561	0.192826	0.43644	0.136432	0.0949948
1160000	-70.79314	0	-70.79314	0.116637	0.167802	0.159029	0.323404	0.058778	0.0709808
1170000	-74.59143	0	-74.59143	0.22168	0.147163	0.459539	0.399771	0.0471102	0.115395
1180000	-72.71741	0	-72.71741	0.21359	0.18046	0.205381	0.56625	0.12388	0.0546985
1190000	-75.12148	0	-75.12148	0.0905146	0.221415	0.385286	0.618915	0.0445983	0.0473013
1200000	-71.39047	0	-71.39047	0.160929	0.16411	0.398651	0.393809	0.0849939	0.07881
1210000	-76.22621	0	-76.22621	0.211254	0.147875	0.209319	0.611226	0.0922024	0.0833578
1220000	-68.33201	0	-68.33201	0.0664661	0.229364	0.177689	0.470162	0.0459073	0.0771064
1230000	-73.07549	0	-73.07549	0.137897	0.185472	0.087346	0.468861	0.0614057	0.071543
1240000	-74.27601	0	-74.27601	0.0981801	0.114192	0.22547	0.352926	0.0464438	0.0524333
1250000	-79.3035	0	-79.3035	0.0829063	0.109959	0.26091	0.304257	0.042448	0.11997
1260000	-76.07152	0	-76.07152	0.222525	0.245239	0.240607	0.518868	0.0785277	0.116938
1270000	-76.20784	0	-76.20784	0.0951607	0.151797	0.183587	0.259568	0.0625934	0.145315
1280000	-73.25623	0	-73.25623	0.0941263	0.226581	0.250012	0.337837	0.200707	0.0519395
1290000	-76.06596	0	-76.06596	0.187967	0.260791	0.132573	0.544083	0.0818896	0.133208
1300000	-80.63788	0	-80.63788	0.115999	0.0434875	0.289654	0.287172	0.0694262	0.108462
1310000	-71.65674	0	-71.65674	0.136757	0.219336	0.13712	0.40703	0.108706	0.0818894
1320000	-75.85359	0	-75.85359	0.124439	0.169104	0.171348	0.300764	0.0636878	0.171052
1330000	-75.74372	0	-75.74372	0.149784	0.232213	0.19295	0.405109	0.0697069	0.120123
1340000	-68.95878	0	-68.95878	0.0749092	0.222198	0.271617	0.476223	0.0983589	0.0866424
1350000	-73.15425	0	-73.15425	0.0916229	0.361672	0.322538	0.456835	0.141045	0.0940161
1360000	-74.43793	0	-74.43793	0.106351	0.115961	0.229085	0.373279	0.144585	0.109763
1370000	-71.2737	0	-71.2737	0.107362	0.119416	0.125019	0.1814	0.0978541	0.0829589
1380000	-72.74999	0	-72.74999	0.0810605	0.0864822	0.168376	0.448281	0.076518	0.107446
1390000	-75.83758	0	-75.83758	0.0539484	0.227299	0.124727	0.4026	0.112882	0.0655501
1400000	-70.29842	0	-70.29842	0.0424123	0.146798	0.146559	0.507634	0.116299	0.119245
1410000	-74.78604	0	-74.78604	0.432957	0.169828	0.166039	0.450938	0.106682	0.107051
1420000	-74.9659	0	-74.9659	0.097499	0.113246	0.191116	0.526303	0.206492	0.124437
1430000	-78.12035	0	-78.12035	0.212244	0.133854	0.161747	0.308545	0.126898	0.0485083
1440000	-74.44603	0	-74.44603	0.0538664	0.207369	0.281136	0.384939	0.0729644	0.100973
1450000	-72.60864	0	-72.60864	0.134123	0.118895	0.183116	0.449494	0.0919327	0.0300197
1460000	-74.45577	0	-74.45577	0.15972	0.12911	0.237792	0.27348	0.0957235	0.0681095
1470000	-76.38769	0	-76.38769	0.158075	0.204346	0.356533	0.277056	0.0889378	0.0623053
1480000	-74.51719	0	-74.51719	0.0806411	0.199249	0.0873224	0.372016	0.106269	0.132228
1490000	-69.5818	0	-69.5818	0.151217	0.144184	0.182611	0.513204	0.0518004	0.0802431
1500000	-75.77603	0	-75.77603	0.114328	0.157093	0.181023	0.264863	0.0732481	0.0724753
1510000	-74.22496	0	-74.22496	0.257734	0.305574	0.213609	0.51059	0.123214	0.0915084
1520000	-71.42193	0	-71.42193	0.0979213	0.174444	0.108333	0.370245	0.129925	0.120339
1530000	-71.71829	0	-71.71829	0.0972742	0.1791	0.169433	0.401657	0.0788582	0.0505407
1540000	-68.86757	0	-68.86757	0.18445	0.172551	0.193973	0.400633	0.104849	0.0920234
1550000	-79.86843	0	-79.86843	0.0677887	0.148049	0.343363	0.41724	0.138066	0.0621474
1560000	-76.46039	0	-76.46039	0.067276	0.188943	0.117314	0.388507	0.0538303	0.0732852
1570000	-71.85573	0	-71.85573	0.155516	0.249482	0.229639	0.47567	0.115376	0.104607
1580000	-77.61531	0	-77.61531	0.0790047	0.105307	0.344783	0.309952	0.0685082	0.0616818
1590000	-82.09064	0	-82.09064	0.161194	0.153004	0.114902	0.333516	0.0839125	0.140333
1600000	-78.96641	0	-78.96641	0.237781	0.111374	0.310994	0.297156	0.113671	0.177747
1610000	-77.88964	0	-77.88964	0.264587	0.157063	0.231526	0.358487	0.0885802	0.105549
1620000	-74.54298	0	-74.54298	0.26809	0.162197	0.342548	0.618355	0.0989828	0.12785
1630000	-74.67144	0	-74.67144	0.0875485	0.149146	0.34193	0.643077	0.0997164	0.127938
1640000	-82.86519	0	-82.86519	0.302521	0.141894	0.172421	0.398399	0.156447	0.122533
1650000	-79.9299	0	-79.9299	0.0733978	0.3116	0.278411	0.329742	0.0878224	0.0356571
1660000	-77.11462	0	-77.11462	0.0936497	0.214135	0.142487	0.226228	0.0606226	0.139237
1670000	-79.46799	0	-79.46799	0.0283644	0.0989296	0.264846	0.214256	0.0785748	0.0624771
1680000	-69.18673	0	-69.18673	0.0434902	0.14489	0.153968	0.384309	0.0622804	0.130117
1690000	-72.3024	0	-72.3024	0.0706683	0.219103	0.189441	0.272575	0.0737471	0.136223
1700000	-73.97326	0	-73.97326	0.194224	0.16437	0.223893	0.306922	0.148926	0.0581642
