Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-55.05491	0	-55.05491	0.232574	0.12475	0.0878554	0.0640502	0.219291	0.129705
10000	-17.08501	0	-17.08501	0.218634	0.350198	0.126714	0.2318	0.20424	0.0927734
20000	-18.53984	0	-18.53984	0.134743	0.206109	0.418555	0.28121	0.195233	0.0843101
30000	-19.28425	0	-19.28425	0.193675	0.0628902	0.301325	0.262772	0.150785	0.124079
40000	-17.30199	0	-17.30199	0.138938	0.197896	0.413874	0.276581	0.093187	0.0627313
50000	-20.02579	0	-20.02579	0.41437	0.149097	0.422296	0.335234	0.145553	0.152575
60000	-14.84263	0	-14.84263	0.174077	0.154348	0.137596	0.197169	0.127606	0.0815056
70000	-19.04233	0	-19.04233	0.371365	0.305508	0.0968489	0.172774	0.0449876	0.248804
80000	-19.29719	0	-19.29719	0.143786	0.150139	0.276535	0.336679	0.133001	0.18922
90000	-17.96226	0	-17.96226	0.0782531	0.148643	0.0973907	0.366733	0.231096	0.100908
100000	-15.60438	0	-15.60438	0.127937	0.209659	0.297036	0.201988	0.129964	0.101082
110000	-19.2669	0	-19.2669	0.120991	0.184589	0.233107	0.145635	0.119232	0.079854
120000	-21.43696	0	-21.43696	0.207958	0.380593	0.284474	0.481518	0.0859427	0.145
130000	-17.75515	0	-17.75515	0.11563	0.0811219	0.170337	0.268289	0.162537	0.0450282
140000	-15.59139	0	-15.59139	0.170064	0.195386	0.207558	0.155605	0.099022	0.0578636
150000	-18.97302	0	-18.97302	0.179716	0.162149	0.613901	0.368255	0.109525	0.0699177
160000	-22.14635	0	-22.14635	0.265532	0.133569	0.151306	0.554106	0.119504	0.0515023
170000	-15.31347	0	-15.31347	0.173872	0.21938	0.169489	0.16099	0.187096	0.197921
180000	-18.33135	0	-18.33135	0.20722	0.120166	0.122486	0.443513	0.256507	0.0750039
190000	-16.12496	0	-16.12496	0.177311	0.233519	0.0975622	0.146762	0.121882	0.155055
200000	-17.79199	0	-17.79199	0.114593	0.0613544	0.388438	0.286502	0.183637	0.0850416
