Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-36.13413	0	-36.13413	0.151241	0.267788	0.188741	0.116345	0.125407	0.797682
10000	-17.37762	0	-17.37762	0.122664	0.113213	0.118774	0.22308	0.0657893	0.0748514
20000	-16.45528	0	-16.45528	0.112724	0.231268	0.126051	0.27358	0.128909	0.222804
30000	-17.41575	0	-17.41575	0.0532354	0.267073	0.201495	0.317414	0.107156	0.142255
40000	-20.15587	0	-20.15587	0.101519	0.0981073	0.244504	0.174588	0.187854	0.125914
50000	-21.40023	0	-21.40023	0.126731	0.116878	0.495241	0.262254	0.0978813	0.237919
60000	-21.41331	0	-21.41331	0.141352	0.0884111	0.212589	0.152497	0.279531	0.165655
70000	-21.94522	0	-21.94522	0.171577	0.217162	0.117627	0.121422	0.124116	0.0725303
80000	-21.41994	0	-21.41994	0.153287	0.21164	0.051829	0.107963	0.202158	0.109628
90000	-23.58036	0	-23.58036	0.137005	0.203767	0.341398	0.269357	0.0559332	0.180564
100000	-20.67234	0	-20.67234	0.0873424	0.178691	0.216499	0.36912	0.0386413	0.0557628
110000	-24.01092	0	-24.01092	0.0811025	0.0920436	0.227316	0.20487	0.202601	0.0635431
120000	-20.33859	0	-20.33859	0.105048	0.140271	0.109184	0.15388	0.0980923	0.0883683
130000	-23.54747	0	-23.54747	0.0385509	0.295146	0.116706	0.177582	0.15624	0.195152
140000	-21.14033	0	-21.14033	0.108556	0.0988839	0.0531767	0.131935	0.111504	0.0649884
150000	-22.57799	0	-22.57799	0.0965979	0.184102	0.151087	0.101482	0.0980534	0.0771465
160000	-21.88866	0	-21.88866	0.107359	0.216945	0.177369	0.274914	0.0492073	0.0993692
170000	-18.28612	0	-18.28612	0.100721	0.199237	0.157265	0.305511	0.111521	0.153591
180000	-16.65157	0	-16.65157	0.102623	0.333868	0.139955	0.243522	0.0503476	0.128516
190000	-16.04749	0	-16.04749	0.0764756	0.132669	0.283062	0.224399	0.0847107	0.101426
200000	-23.68433	0	-23.68433	0.254648	0.162943	0.145495	0.203606	0.142066	0.302237
210000	-16.60452	0	-16.60452	0.0622408	0.202416	0.16565	0.10273	0.0981126	0.184946
220000	-19.53664	0	-19.53664	0.101861	0.174949	0.1676	0.140224	0.0798318	0.0853967
230000	-21.3108	0	-21.3108	0.117745	0.334854	0.249557	0.257783	0.093751	0.253456
240000	-17.039	0	-17.039	0.0927436	0.0986095	0.155448	0.159965	0.112496	0.113987
250000	-20.64848	0	-20.64848	0.0992656	0.192303	0.282517	0.169936	0.169102	0.180503
260000	-19.92666	0	-19.92666	0.133808	0.395661	0.125301	0.247375	0.197267	0.214646
270000	-19.95806	0	-19.95806	0.0884511	0.285016	0.308379	0.267618	0.0846951	0.134519
280000	-18.25586	0	-18.25586	0.0658032	0.162005	0.0578367	0.313553	0.154234	0.200009
290000	-21.37487	0	-21.37487	0.211179	0.192415	0.0707479	0.162328	0.0930525	0.150425
300000	-21.20749	0	-21.20749	0.0819537	0.176402	0.179545	0.134113	0.169123	0.24986
310000	-22.09455	0	-22.09455	0.175116	0.144423	0.158006	0.213693	0.088179	0.0546395
320000	-22.78984	0	-22.78984	0.134633	0.14311	0.302925	0.179656	0.111186	0.0884092
330000	-19.39682	0	-19.39682	0.159515	0.218706	0.154522	0.235667	0.0533084	0.0988629
340000	-24.71466	0	-24.71466	0.177506	0.30783	0.196099	0.155552	0.293544	0.0836148
350000	-16.84094	0	-16.84094	0.0919039	0.132615	0.220936	0.15727	0.133884	0.0669469
360000	-22.10516	0	-22.10516	0.134432	0.283894	0.519892	0.134926	0.0970532	0.1326
370000	-16.91351	0	-16.91351	0.0965632	0.277718	0.17329	0.154418	0.0690851	0.123422
380000	-16.82586	0	-16.82586	0.0823841	0.231183	0.116698	0.20227	0.0824133	0.126496
390000	-18.75595	0	-18.75595	0.065821	0.347143	0.206937	0.18609	0.0992797	0.0977242
400000	-21.0895	0	-21.0895	0.171809	0.0964881	0.232105	0.274756	0.169256	0.113465
410000	-20.44693	0	-20.44693	0.0948993	0.214771	0.132874	0.20361	0.202614	0.270721
420000	-21.69736	0	-21.69736	0.104987	0.14705	0.217387	0.140802	0.218072	0.0744646
430000	-20.26752	0	-20.26752	0.100606	0.374308	0.165413	0.215962	0.0771734	0.16984
440000	-17.61946	0	-17.61946	0.135301	0.139544	0.315203	0.173289	0.127485	0.106098
450000	-16.76586	0	-16.76586	0.19281	0.251744	0.128185	0.197867	0.153573	0.104478
460000	-22.62231	0	-22.62231	0.124334	0.267495	0.0965775	0.453617	0.12199	0.28819
470000	-24.82667	0	-24.82667	0.123129	0.283501	0.115471	0.0931113	0.0541632	0.15908
480000	-16.87789	0	-16.87789	0.119585	0.206705	0.237653	0.263312	0.117368	0.17086
490000	-16.91859	0	-16.91859	0.122182	0.206388	0.164723	0.28801	0.0967706	0.157074
500000	-17.51702	0	-17.51702	0.0882639	0.241429	0.140075	0.159326	0.133256	0.0824691
510000	-21.17075	0	-21.17075	0.17436	0.265338	0.0899849	0.192048	0.142145	0.122573
520000	-16.19055	0	-16.19055	0.0977627	0.223635	0.157078	0.291357	0.115362	0.132942
530000	-23.39078	0	-23.39078	0.221597	0.0838682	0.280862	0.259024	0.125601	0.121251
540000	-19.03882	0	-19.03882	0.0297871	0.118538	0.13266	0.262202	0.0614782	0.113047
550000	-16.38941	0	-16.38941	0.0721727	0.135745	0.19142	0.211369	0.15565	0.169334
560000	-22.41064	0	-22.41064	0.119564	0.384004	0.234166	0.268395	0.178283	0.133115
570000	-20.94441	0	-20.94441	0.164586	0.174211	0.0526598	0.199301	0.134533	0.0630201
