Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-27.92688	0	-27.92688	0.296782	0.166973	0.225845	0.0888658	0.0713553	0.0987585
10000	-24.18572	0	-24.18572	0.174486	0.0700667	0.319686	0.205967	0.114925	0.158111
20000	-29.55203	0	-29.55203	0.119083	0.259455	0.361599	0.1469	0.211011	0.125821
30000	-27.46692	0	-27.46692	0.147364	0.140688	0.101967	0.229436	0.0662641	0.170782
40000	-26.50869	0	-26.50869	0.0454208	0.137411	0.149926	0.271046	0.144503	0.0591259
50000	-27.84423	0	-27.84423	0.17611	0.0916315	0.0681827	0.339133	0.0419272	0.100139
60000	-29.29113	0	-29.29113	0.194362	0.257098	0.126172	0.462619	0.116286	0.0616779
70000	-38.85663	0	-38.85663	0.358068	0.0764247	0.523816	0.421449	0.0991009	0.1197
80000	-23.69691	0	-23.69691	0.104955	0.104909	0.0768726	0.14136	0.0735768	0.144619
90000	-28.21267	0	-28.21267	0.184326	0.124764	0.100522	0.116089	0.105195	0.0573087
100000	-26.81053	0	-26.81053	0.0856055	0.100533	0.370013	0.180951	0.200511	0.0608438
110000	-28.80213	0	-28.80213	0.149566	0.196241	0.326752	0.1425	0.251113	0.0310954
120000	-27.7106	0	-27.7106	0.0781467	0.0850319	0.236029	0.25239	0.157503	0.120387
130000	-25.94571	0	-25.94571	0.108968	0.126591	0.225232	0.137114	0.0560395	0.0845025
140000	-24.93266	0	-24.93266	0.0862686	0.080168	0.0665348	0.249124	0.0778188	0.0929531
150000	-26.60251	0	-26.60251	0.147052	0.0260876	0.227327	0.212063	0.0920622	0.0788964
160000	-22.7283	0	-22.7283	0.114132	0.0768772	0.125055	0.161249	0.0971546	0.116247
170000	-26.56148	0	-26.56148	0.141845	0.264366	0.119014	0.367701	0.28221	0.178764
180000	-25.93475	0	-25.93475	0.131364	0.0699594	0.139247	0.307559	0.200148	0.0898638
190000	-25.06621	0	-25.06621	0.153311	0.0884145	0.090701	0.223168	0.173437	0.210623
200000	-24.17346	0	-24.17346	0.174419	0.0684373	0.109804	0.301991	0.0928159	0.115935
210000	-25.03888	0	-25.03888	0.254225	0.105299	0.211764	0.194862	0.20017	0.0727747
220000	-28.96996	0	-28.96996	0.170371	0.30848	0.105085	0.191881	0.289132	0.121909
230000	-25.44046	0	-25.44046	0.279278	0.225273	0.220768	0.189165	0.114386	0.145257
240000	-21.0741	0	-21.0741	0.151825	0.0794694	0.127574	0.254755	0.166467	0.127606
250000	-23.83458	0	-23.83458	0.149058	0.264816	0.137	0.219818	0.108017	0.103433
260000	-25.82574	0	-25.82574	0.160904	0.218135	0.208475	0.223541	0.0603748	0.106907
270000	-27.76605	0	-27.76605	0.0809637	0.195247	0.146663	0.155312	0.0922753	0.10412
280000	-34.00689	0	-34.00689	0.137604	0.0925675	0.29831	0.118033	0.328438	0.10112
290000	-30.02731	0	-30.02731	0.152093	0.151064	0.11879	0.201258	0.0636318	0.300165
300000	-25.52577	0	-25.52577	0.0767024	0.0696094	0.205342	0.416362	0.19483	0.110004
310000	-30.06043	0	-30.06043	0.118035	0.0379166	0.12195	0.197362	0.14263	0.152817
320000	-23.83386	0	-23.83386	0.22075	0.132138	0.149192	0.205375	0.0986173	0.166328
330000	-33.47847	0	-33.47847	0.115594	0.181774	0.165623	0.123981	0.270227	0.0906123
340000	-27.68533	0	-27.68533	0.352244	0.0832673	0.172277	0.170881	0.0918871	0.165727
350000	-24.38488	0	-24.38488	0.156781	0.216599	0.106883	0.144276	0.191152	0.0771986
360000	-27.75203	0	-27.75203	0.0899986	0.19944	0.199866	0.147293	0.0813117	0.157772
370000	-25.28291	0	-25.28291	0.0973357	0.142324	0.116515	0.290795	0.179632	0.162174
380000	-27.20244	0	-27.20244	0.171695	0.0882145	0.217944	0.269078	0.189087	0.141607
