Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-33.79693	0	-33.79693	0.19611	0.183767	0.0758058	0.245042	0.135126	0.141406
10000	-30.53147	0	-30.53147	0.122838	0.252781	0.228071	0.336838	0.161802	0.173299
20000	-30.28122	0	-30.28122	0.195158	0.167262	0.0768068	0.168652	0.0910038	0.0705704
30000	-39.02216	0	-39.02216	0.358936	0.198939	0.907121	0.216835	0.0976736	0.206119
40000	-32.03478	0	-32.03478	0.123503	0.186894	0.122908	0.282939	0.114195	0.195787
50000	-29.98903	0	-29.98903	0.0606811	0.347936	0.104672	0.261678	0.107688	0.100586
60000	-34.16568	0	-34.16568	0.155807	0.348452	0.137373	0.282722	0.0647311	0.0378617
70000	-32.4424	0	-32.4424	0.0456445	0.468389	0.268319	0.173044	0.0483007	0.185682
80000	-34.39797	0	-34.39797	0.0617469	0.262229	0.337865	0.200275	0.0659547	0.155253
90000	-33.77559	0	-33.77559	0.144176	0.207798	0.498149	0.399241	0.0666068	0.0833429
100000	-27.73223	0	-27.73223	0.123348	0.188149	0.122548	0.325689	0.0949788	0.0758143
110000	-33.62313	0	-33.62313	0.117035	0.221635	0.291931	0.17728	0.168237	0.231392
120000	-29.36846	0	-29.36846	0.108908	0.277523	0.0497379	0.176394	0.124597	0.0814892
130000	-30.85983	0	-30.85983	0.150611	0.269195	0.197962	0.183745	0.194287	0.0648843
140000	-37.96408	0	-37.96408	0.478487	0.167799	0.141018	0.0729517	0.11298	0.0912261
150000	-30.78593	0	-30.78593	0.297352	0.0967556	0.15646	0.205219	0.0691497	0.125433
160000	-32.40972	0	-32.40972	0.13008	0.185046	0.210228	0.566893	0.0918339	0.135187
170000	-30.84292	0	-30.84292	0.216113	0.310633	0.137217	0.273402	0.210142	0.0902237
180000	-30.1475	0	-30.1475	0.209776	0.143446	0.0782183	0.273235	0.119914	0.116194
190000	-31.46268	0	-31.46268	0.178555	0.28128	0.183905	0.139588	0.19257	0.147164
200000	-30.82301	0	-30.82301	0.123166	0.17705	0.174426	0.178842	0.0712088	0.0987698
210000	-29.52981	0	-29.52981	0.106564	0.16581	0.133773	0.246245	0.136976	0.142175
220000	-32.22487	0	-32.22487	0.0866745	0.59722	0.123199	0.276822	0.0899976	0.0470581
230000	-38.84851	0	-38.84851	0.0568979	0.280274	0.23323	0.155087	0.116972	0.117053
240000	-32.95705	0	-32.95705	0.125334	0.156249	0.415366	0.531033	0.0906277	0.15862
