Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-51.74551	0	-51.74551	0.0771349	0.243118	0.110322	0.0939567	0.248284	0.0771197
10000	-41.66599	0	-41.66599	0.188911	0.196639	0.209291	0.223713	0.200793	0.175071
20000	-33.45787	0	-33.45787	0.102754	0.10999	0.199744	0.254035	0.108242	0.114637
30000	-36.39474	0	-36.39474	0.0578492	0.0858165	0.318357	0.350174	0.13463	0.0380824
40000	-33.53856	0	-33.53856	0.131225	0.111773	0.281049	0.17022	0.215781	0.0719163
50000	-33.92188	0	-33.92188	0.0688493	0.179162	0.210435	0.288205	0.0886716	0.2535
60000	-37.14879	0	-37.14879	0.1274	0.149791	0.2599	0.0880814	0.141751	0.103477
70000	-42.42843	0	-42.42843	0.0825291	0.0537484	0.320268	0.116031	0.157989	0.0845447
80000	-34.50226	0	-34.50226	0.0803268	0.133106	0.138673	0.368787	0.159431	0.110168
90000	-42.25963	0	-42.25963	0.166032	0.239056	0.19241	0.210579	0.0760509	0.103191
100000	-36.63124	0	-36.63124	0.189668	0.0738772	0.253447	0.306726	0.259571	0.120124
110000	-39.14626	0	-39.14626	0.163471	0.146408	0.165792	0.500145	0.233644	0.0928382
120000	-36.90558	0	-36.90558	0.200762	0.0781813	0.546334	0.114718	0.117482	0.114246
130000	-35.41383	0	-35.41383	0.14284	0.0653601	0.222151	0.321454	0.19548	0.110112
140000	-41.76834	0	-41.76834	0.128203	0.0666603	0.120661	0.133928	0.313049	0.103354
150000	-46.1422	0	-46.1422	0.157916	0.153082	0.355285	0.0752241	0.139595	0.166913
160000	-41.74181	0	-41.74181	0.108138	0.0734616	0.275248	0.105952	0.314737	0.0568803
170000	-37.23912	0	-37.23912	0.10699	0.158626	0.344309	0.275569	0.205993	0.145254
180000	-35.79028	0	-35.79028	0.186545	0.0960876	0.251653	0.284981	0.127432	0.05899
190000	-37.29191	0	-37.29191	0.236362	0.14203	0.395547	0.547132	0.116505	0.149272
