Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-64.23764	0	-64.23764	0.206049	0.13914	0.100322	0.0758509	0.0840264	0.104925
10000	-24.06437	0	-24.06437	0.146892	0.0857629	0.0855359	0.234787	0.104445	0.185712
20000	-24.18256	0	-24.18256	0.291528	0.135848	0.347517	0.214942	0.238635	0.120136
30000	-21.39989	0	-21.39989	0.27062	0.18737	0.248527	0.420419	0.0782493	0.142197
40000	-24.76727	0	-24.76727	0.311063	0.172942	0.123412	0.280813	0.265378	0.193985
50000	-26.78974	0	-26.78974	0.0845026	0.163388	0.108269	0.249758	0.0991968	0.127062
60000	-23.57754	0	-23.57754	0.195388	0.222289	0.340711	0.208042	0.127	0.214755
70000	-24.55122	0	-24.55122	0.205141	0.0576578	0.183993	0.20809	0.20446	0.0460189
80000	-24.82211	0	-24.82211	0.406773	0.0870833	0.166831	0.305823	0.0957278	0.201113
90000	-24.16748	0	-24.16748	0.082715	0.240173	0.206056	0.230499	0.133192	0.044654
100000	-29.06649	0	-29.06649	0.218092	0.0765871	0.104533	0.198829	0.0853637	0.398523
110000	-21.7101	0	-21.7101	0.431963	0.0991169	0.116767	0.302299	0.0739921	0.165352
120000	-22.16936	0	-22.16936	0.0556772	0.17392	0.218623	0.156772	0.120382	0.110762
130000	-25.8233	0	-25.8233	0.233343	0.124229	0.400127	0.607956	0.101448	0.143202
140000	-22.1443	0	-22.1443	0.206716	0.171791	0.101892	0.312407	0.0623572	0.149798
150000	-27.30368	0	-27.30368	0.433144	0.118354	0.222331	0.134068	0.129397	0.173783
160000	-20.06469	0	-20.06469	0.16824	0.160381	0.127897	0.201491	0.119456	0.172388
170000	-28.49625	0	-28.49625	0.15354	0.160071	0.192001	0.320848	0.260883	0.181063
180000	-26.98447	0	-26.98447	0.30167	0.2956	0.16987	0.197862	0.120138	0.0960276
190000	-21.08286	0	-21.08286	0.303972	0.254124	0.182812	0.189895	0.0986905	0.119218
200000	-26.24038	0	-26.24038	0.201423	0.223046	0.468353	0.235979	0.155253	0.133696
210000	-29.9955	0	-29.9955	0.394128	0.188818	0.0875696	0.132401	0.111893	0.185647
220000	-34.16934	0	-34.16934	0.194017	0.306903	0.206866	0.269733	0.0486046	0.0633741
230000	-24.24286	0	-24.24286	0.254642	0.127207	0.181012	0.191521	0.0449673	0.0530305
240000	-22.55092	0	-22.55092	0.150518	0.1415	0.22853	0.329526	0.146537	0.145045
250000	-23.25575	0	-23.25575	0.295711	0.14401	0.185973	0.203976	0.141806	0.244668
260000	-23.19805	0	-23.19805	0.195899	0.104944	0.137766	0.299251	0.152382	0.0935778
270000	-19.01297	0	-19.01297	0.221748	0.0951373	0.127078	0.24175	0.105246	0.105482
280000	-23.29813	0	-23.29813	0.259381	0.202598	0.0870024	0.21261	0.169918	0.102221
290000	-26.87953	0	-26.87953	0.364973	0.186275	0.130166	0.140692	0.0859174	0.0585212
300000	-24.6106	0	-24.6106	0.099666	0.408582	0.249542	0.12285	0.168039	0.0919504
310000	-20.65618	0	-20.65618	0.118731	0.128268	0.181816	0.233958	0.185085	0.155111
320000	-25.71682	0	-25.71682	0.194073	0.119964	0.222483	0.261925	0.179703	0.182245
330000	-28.76114	0	-28.76114	0.307012	0.0859698	0.118264	0.133957	0.166206	0.0878891
340000	-26.11757	0	-26.11757	0.0535248	0.336517	0.18564	0.13558	0.15395	0.133913
350000	-26.73159	0	-26.73159	0.318147	0.253107	0.279452	0.405292	0.0992754	0.192362
360000	-29.35653	0	-29.35653	0.193783	0.199597	0.23307	0.228775	0.0562684	0.0677511
370000	-23.5787	0	-23.5787	0.139808	0.176938	0.171999	0.311429	0.285547	0.197163
380000	-23.27849	0	-23.27849	0.150689	0.198084	0.369911	0.235842	0.206058	0.220459
390000	-29.60952	0	-29.60952	0.178887	0.158002	0.0985399	0.143768	0.356029	0.128534
400000	-22.67782	0	-22.67782	0.197294	0.165627	0.102563	0.224541	0.139918	0.100277
410000	-28.29496	0	-28.29496	0.25665	0.0864415	0.078333	0.272359	0.220109	0.100719
420000	-22.02982	0	-22.02982	0.28504	0.115719	0.175227	0.31567	0.0701676	0.0438267
430000	-21.35617	0	-21.35617	0.11492	0.23694	0.115959	0.26289	0.119528	0.210112
440000	-28.88113	0	-28.88113	0.189876	0.182889	0.409712	0.217859	0.165157	0.0345748
450000	-22.88811	0	-22.88811	0.217035	0.277721	0.101263	0.1618	0.0975768	0.0931641
460000	-25.40935	0	-25.40935	0.256494	0.222589	0.167201	0.153229	0.222485	0.426602
470000	-27.74522	0	-27.74522	0.245509	0.113985	0.19549	0.391633	0.225046	0.0534331
480000	-28.59587	0	-28.59587	0.384218	0.09472	0.151553	0.190758	0.0329304	0.241681
490000	-33.12302	0	-33.12302	0.256305	0.54307	0.523621	0.611074	0.113757	0.0975038
500000	-27.34956	0	-27.34956	0.309798	0.140809	0.120761	0.229816	0.192872	0.0854484
510000	-26.65665	0	-26.65665	0.24641	0.209222	0.342069	0.156138	0.214426	0.161649
520000	-22.83455	0	-22.83455	0.186442	0.249231	0.24774	0.153154	0.162706	0.0628964
530000	-25.82973	0	-25.82973	0.138795	0.126255	0.224093	0.427976	0.102075	0.0788795
540000	-22.25832	0	-22.25832	0.162443	0.133053	0.171417	0.172422	0.101999	0.179948
550000	-25.44848	0	-25.44848	0.235906	0.172683	0.156	0.415842	0.195134	0.075855
560000	-24.85221	0	-24.85221	0.19078	0.180995	0.332365	0.221941	0.205335	0.2351
570000	-22.71197	0	-22.71197	0.282548	0.124238	0.178173	0.255809	0.0492711	0.13048
580000	-22.89881	0	-22.89881	0.0954153	0.249682	0.258937	0.32655	0.12403	0.294719
590000	-27.82161	0	-27.82161	0.294285	0.126463	0.261572	0.334391	0.172186	0.0760436
600000	-24.97146	0	-24.97146	0.149404	0.317123	0.212308	0.280875	0.10394	0.078287
610000	-23.96709	0	-23.96709	0.273478	0.204336	0.0921755	0.234184	0.0694989	0.214702
620000	-25.61233	0	-25.61233	0.272492	0.271701	0.0889936	0.250733	0.0906602	0.235912
630000	-20.28417	0	-20.28417	0.283717	0.09081	0.146917	0.223131	0.106001	0.0783215
640000	-20.93465	0	-20.93465	0.176085	0.130187	0.171801	0.267735	0.132636	0.0848098
650000	-26.73342	0	-26.73342	0.140546	0.249558	0.10259	0.437552	0.0723004	0.121681
660000	-20.76123	0	-20.76123	0.185923	0.233903	0.163608	0.294043	0.0573011	0.217099
670000	-27.36567	0	-27.36567	0.118215	0.271047	0.0932774	0.150526	0.171824	0.0859191
680000	-21.10251	0	-21.10251	0.228654	0.077963	0.276115	0.241076	0.0790793	0.111307
