Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-21.68753	0	-21.68753	0.139915	0.129797	0.428173	0.271474	0.144727	0.199132
10000	-18.6025	0	-18.6025	0.230325	0.347161	0.0764977	0.376157	0.218646	0.0976337
20000	-18.4109	0	-18.4109	0.076678	0.179506	0.37613	0.242517	0.098379	0.186249
30000	-21.55814	0	-21.55814	0.060029	0.115515	0.08357	0.263165	0.0396717	0.0716253
40000	-20.35482	0	-20.35482	0.255741	0.373342	0.066041	0.319007	0.240555	0.111609
50000	-17.91662	0	-17.91662	0.143054	0.129346	0.131951	0.122736	0.128108	0.223376
60000	-18.50585	0	-18.50585	0.0514775	0.242384	0.1376	0.129042	0.205276	0.0505241
70000	-15.30934	0	-15.30934	0.160938	0.153622	0.0886116	0.266138	0.064143	0.161747
80000	-23.97577	0	-23.97577	0.300924	0.457315	0.180953	0.327108	0.121105	0.0496608
90000	-17.65123	0	-17.65123	0.0840391	0.124429	0.0924825	0.181175	0.102398	0.27008
100000	-18.60857	0	-18.60857	0.126516	0.287565	0.141427	0.172461	0.0909767	0.128844
110000	-18.75953	0	-18.75953	0.105273	0.109853	0.20097	0.315956	0.0715645	0.230734
120000	-24.20034	0	-24.20034	0.28988	0.247167	0.116969	0.287645	0.0987627	0.130909
130000	-17.44785	0	-17.44785	0.138364	0.233232	0.12158	0.239101	0.115512	0.0641779
140000	-20.26301	0	-20.26301	0.174316	0.218056	0.0879158	0.179264	0.181395	0.0560897
150000	-19.16357	0	-19.16357	0.367751	0.165425	0.0994094	0.367161	0.054167	0.119149
160000	-21.72241	0	-21.72241	0.508807	0.284912	0.103439	0.428311	0.076486	0.136511
170000	-16.69428	0	-16.69428	0.135774	0.289051	0.0655795	0.204656	0.100306	0.0975387
180000	-20.9493	0	-20.9493	0.267804	0.174442	0.172523	0.478965	0.153655	0.272071
190000	-26.42039	0	-26.42039	0.0897242	0.212349	0.253579	0.33607	0.0893071	0.307712
200000	-15.25025	0	-15.25025	0.158344	0.304169	0.135507	0.333472	0.135853	0.0973358
210000	-15.88772	0	-15.88772	0.076006	0.169294	0.044556	0.269901	0.0954337	0.0961988
220000	-17.91275	0	-17.91275	0.186272	0.40645	0.167267	0.252553	0.143641	0.259247
230000	-17.78829	0	-17.78829	0.165473	0.243921	0.173063	0.194596	0.190575	0.0954945
240000	-21.53996	0	-21.53996	0.176821	0.603785	0.116954	0.365503	0.11698	0.104086
250000	-18.70311	0	-18.70311	0.107935	0.407059	0.13328	0.203859	0.0871188	0.106191
260000	-18.86444	0	-18.86444	0.164313	0.180577	0.127283	0.252559	0.0975789	0.157861
270000	-19.19317	0	-19.19317	0.14214	0.317874	0.11023	0.182905	0.0462415	0.184553
280000	-17.29146	0	-17.29146	0.127572	0.225457	0.154417	0.24215	0.109963	0.115415
290000	-18.31473	0	-18.31473	0.183353	0.207381	0.110669	0.336822	0.0840921	0.145763
300000	-15.96317	0	-15.96317	0.144941	0.341236	0.0818498	0.189401	0.0893988	0.18877
310000	-20.50141	0	-20.50141	0.180822	0.0892204	0.138157	0.198391	0.176358	0.0903607
320000	-15.80463	0	-15.80463	0.0820731	0.381876	0.148216	0.137076	0.114291	0.165648
330000	-19.55424	0	-19.55424	0.0906356	0.26056	0.100632	0.578923	0.0686553	0.248819
340000	-17.69757	0	-17.69757	0.169827	0.225894	0.1481	0.263085	0.0639602	0.165759
350000	-19.13845	0	-19.13845	0.14605	0.0878551	0.163466	0.322761	0.132723	0.28661
360000	-19.8214	0	-19.8214	0.270972	0.413121	0.160172	0.354028	0.0776401	0.149381
370000	-21.20926	0	-21.20926	0.127471	0.222165	0.0497799	0.0993894	0.0868087	0.239647
380000	-20.61352	0	-20.61352	0.147179	0.49152	0.156151	0.269633	0.12497	0.092365
390000	-21.36204	0	-21.36204	0.194355	0.132896	0.17399	0.424282	0.0541393	0.0390058
400000	-21.41342	0	-21.41342	0.0956879	0.259129	0.086611	0.493936	0.0854154	0.378804
410000	-17.42852	0	-17.42852	0.176612	0.274502	0.0852452	0.177073	0.139228	0.185266
420000	-26.55101	0	-26.55101	0.10178	0.137925	0.290876	0.421826	0.0260897	0.409972
430000	-17.42524	0	-17.42524	0.0624857	0.250014	0.128994	0.139226	0.199589	0.16691
440000	-22.44427	0	-22.44427	0.267159	0.130394	0.215101	0.130937	0.0559907	0.0965335
450000	-23.21029	0	-23.21029	0.103678	0.6755	0.0796317	0.1607	0.133299	0.27728
