Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-67.85262	0	-67.85262	0.0512084	0.125735	0.150422	0.236552	0.134499	0.417012
10000	-23.37139	0	-23.37139	0.500199	0.249859	0.0997039	0.345	0.193393	0.0993225
20000	-26.42062	0	-26.42062	0.968442	0.0957015	0.124671	0.351731	0.133591	0.0680394
30000	-21.04194	0	-21.04194	0.159923	0.164981	0.143635	0.44231	0.0782237	0.11525
40000	-22.57179	0	-22.57179	0.210394	0.133569	0.226946	0.421096	0.0985999	0.131987
50000	-25.37082	0	-25.37082	0.429571	0.197073	0.116907	0.413128	0.153444	0.168602
60000	-24.43117	0	-24.43117	0.29988	0.347122	0.0881097	0.381818	0.0448333	0.100358
70000	-22.15876	0	-22.15876	0.387385	0.313589	0.178519	0.296458	0.0939165	0.139435
80000	-24.35411	0	-24.35411	0.493131	0.130262	0.273891	0.380321	0.125375	0.113279
90000	-31.89816	0	-31.89816	0.663072	0.187695	0.0769299	0.287024	0.138595	0.256193
100000	-25.16904	0	-25.16904	0.37604	0.0632653	0.378362	0.176121	0.0813945	0.198147
110000	-24.75437	0	-24.75437	0.493236	0.352373	0.220107	0.299041	0.0980861	0.105291
120000	-22.66173	0	-22.66173	0.138246	0.138047	0.0903415	0.339219	0.12119	0.129051
130000	-24.73318	0	-24.73318	0.334416	0.357564	0.120297	0.379871	0.0783007	0.204098
140000	-27.43296	0	-27.43296	0.518403	0.166839	0.197807	0.48548	0.17532	0.23523
150000	-22.40169	0	-22.40169	0.265557	0.157697	0.312952	0.216944	0.182054	0.0876984
160000	-33.53725	0	-33.53725	0.08421	0.150619	0.145691	0.919415	0.222531	0.135565
170000	-21.28321	0	-21.28321	0.182039	0.151759	0.0925991	0.394597	0.160844	0.122522
180000	-33.99533	0	-33.99533	0.390685	0.0914719	0.511928	0.399212	0.157259	0.104992
190000	-27.35695	0	-27.35695	0.171749	0.123479	0.0674053	0.551265	0.0926881	0.0964223
200000	-22.37473	0	-22.37473	0.338273	0.221073	0.196719	0.436457	0.154865	0.0992733
210000	-22.80397	0	-22.80397	0.196381	0.232268	0.187269	0.199259	0.0771003	0.0973241
220000	-21.30162	0	-21.30162	0.2762	0.173505	0.248872	0.339191	0.0833654	0.070445
230000	-25.17453	0	-25.17453	0.26471	0.203137	0.0989364	0.449094	0.178725	0.147064
240000	-22.68777	0	-22.68777	0.32138	0.0911417	0.123707	0.338916	0.153688	0.141333
250000	-25.34115	0	-25.34115	0.161471	0.273999	0.150452	0.527475	0.126408	0.0689928
260000	-20.73719	0	-20.73719	0.131171	0.243097	0.151199	0.293146	0.111083	0.0821891
270000	-19.40282	0	-19.40282	0.177799	0.129524	0.138736	0.258227	0.108093	0.0995923
280000	-27.65488	0	-27.65488	0.481232	0.240364	0.0865814	0.551983	0.129329	0.199228
290000	-25.49428	0	-25.49428	0.0610402	0.245229	0.143536	0.326772	0.0815779	0.102195
300000	-33.76426	0	-33.76426	0.349541	0.440753	0.32083	0.404841	0.148902	0.178384
310000	-26.33146	0	-26.33146	0.605979	0.141337	0.263934	0.110724	0.100398	0.0971437
320000	-27.70862	0	-27.70862	0.349665	0.212868	0.177687	0.632174	0.181191	0.124058
330000	-34.52591	0	-34.52591	0.16405	0.187501	0.272259	0.173339	0.291214	0.046999
340000	-25.95244	0	-25.95244	0.0829298	0.105026	0.1162	0.200512	0.0913925	0.317538
350000	-26.9094	0	-26.9094	0.488297	0.0986352	0.0625103	0.306322	0.161765	0.070531
360000	-20.85083	0	-20.85083	0.235697	0.166768	0.145812	0.410004	0.139196	0.065476
370000	-26.05692	0	-26.05692	0.365557	0.0933946	0.268776	0.324215	0.299178	0.149565
380000	-23.24261	0	-23.24261	0.360308	0.176872	0.15367	0.191616	0.164815	0.19549
390000	-22.75881	0	-22.75881	0.241318	0.125322	0.211257	0.351825	0.122787	0.197748
400000	-22.39213	0	-22.39213	0.306611	0.12432	0.136702	0.2139	0.157511	0.190568
410000	-26.26415	0	-26.26415	0.660238	0.205924	0.191965	0.227005	0.0848543	0.170107
420000	-24.56757	0	-24.56757	0.464514	0.154019	0.139164	0.258685	0.219288	0.0812879
430000	-27.01892	0	-27.01892	0.211316	0.203518	0.274526	0.282549	0.0639232	0.13337
440000	-23.06939	0	-23.06939	0.388649	0.242474	0.186616	0.380249	0.186944	0.106628
450000	-26.67113	0	-26.67113	0.155062	0.17712	0.0819157	0.252878	0.0758965	0.100923
460000	-24.90014	0	-24.90014	0.144146	0.0601437	0.0661606	0.272302	0.136887	0.0939744
470000	-25.96791	0	-25.96791	0.212317	0.418135	0.11437	0.320402	0.0816559	0.0835857
480000	-26.38069	0	-26.38069	0.170606	0.335738	0.297283	0.319901	0.10854	0.12524
490000	-32.12378	0	-32.12378	0.684205	0.553895	0.37659	0.248786	0.223684	0.183611
500000	-26.77701	0	-26.77701	0.331309	0.0715917	0.101555	0.398339	0.135132	0.143086
510000	-28.88169	0	-28.88169	0.0703951	0.161705	0.119948	0.283217	0.0806515	0.0255099
520000	-24.00807	0	-24.00807	0.235489	0.138688	0.0978146	0.156912	0.0673652	0.0704487
530000	-20.41471	0	-20.41471	0.429659	0.142734	0.154993	0.386647	0.114842	0.0969732
540000	-29.70596	0	-29.70596	0.41914	0.189465	0.461389	0.354976	0.127199	0.352697
550000	-22.52438	0	-22.52438	0.230112	0.0961247	0.176471	0.125583	0.139908	0.112924
560000	-23.06239	0	-23.06239	0.202463	0.273923	0.166904	0.274346	0.138608	0.190868
570000	-22.43752	0	-22.43752	0.258119	0.0903614	0.20685	0.296732	0.175845	0.111783
580000	-29.3506	0	-29.3506	0.240765	0.0974508	0.263965	0.524413	0.0563145	0.191035
590000	-21.7865	0	-21.7865	0.361599	0.126863	0.187738	0.158842	0.101092	0.112
600000	-27.24636	0	-27.24636	0.434493	0.177523	0.255293	0.342378	0.206627	0.0714953
610000	-26.9234	0	-26.9234	0.620189	0.159376	0.0725833	0.316498	0.296123	0.146334
620000	-22.86214	0	-22.86214	0.114229	0.22281	0.130952	0.298795	0.108883	0.06175
630000	-26.48622	0	-26.48622	0.606883	0.111154	0.168357	0.17378	0.197908	0.195769
640000	-21.87614	0	-21.87614	0.394148	0.100294	0.145253	0.196181	0.0608043	0.145059
650000	-22.49106	0	-22.49106	0.158203	0.147313	0.0676299	0.403211	0.118154	0.139119
660000	-26.30333	0	-26.30333	0.158608	0.0774122	0.181505	0.333918	0.248537	0.126739
670000	-23.206	0	-23.206	0.140182	0.203922	0.254868	0.169636	0.0849514	0.130452
680000	-29.54206	0	-29.54206	0.455887	0.167361	0.193236	0.313996	0.176025	0.241794
690000	-23.79411	0	-23.79411	0.147943	0.140316	0.247154	0.388035	0.133784	0.1621
700000	-20.67646	0	-20.67646	0.239779	0.19407	0.0766464	0.287462	0.0790004	0.137027
710000	-30.22845	0	-30.22845	0.900225	0.059519	0.0779146	0.399217	0.247539	0.154289
720000	-26.37921	0	-26.37921	0.545737	0.149875	0.131925	0.4443	0.137417	0.142031
730000	-22.3949	0	-22.3949	0.224371	0.242005	0.230136	0.317278	0.121584	0.110644
740000	-21.96839	0	-21.96839	0.493611	0.143428	0.16968	0.350346	0.153778	0.0501814
750000	-21.72978	0	-21.72978	0.437089	0.143562	0.231195	0.283887	0.133057	0.149046
760000	-30.09355	0	-30.09355	0.138475	0.526194	0.161078	0.35071	0.0266618	0.0603322
770000	-27.33214	0	-27.33214	0.089448	0.128275	0.290038	0.360859	0.158384	0.20576
780000	-23.6463	0	-23.6463	0.950759	0.140833	0.127832	0.234954	0.115597	0.140758
790000	-24.7902	0	-24.7902	0.149589	0.139483	0.121987	0.247168	0.142078	0.0757011
800000	-22.2528	0	-22.2528	0.447937	0.286693	0.138237	0.260998	0.0992127	0.0707557
810000	-23.82254	0	-23.82254	0.362464	0.18572	0.126089	0.213218	0.0868595	0.241737
