Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-48.55797	0	-48.55797	0.151636	0.123827	0.167444	0.174991	0.128519	0.158312
10000	-40.25358	0	-40.25358	0.393421	0.221332	0.423511	0.159625	0.0996311	0.13905
20000	-37.04414	0	-37.04414	0.2414	0.140366	0.259701	0.263565	0.0835714	0.0700898
30000	-38.51722	0	-38.51722	0.223562	0.104343	0.15761	0.460553	0.119513	0.131955
40000	-41.16317	0	-41.16317	0.273767	0.25524	0.175519	0.32916	0.123843	0.146083
50000	-37.71793	0	-37.71793	0.213171	0.144271	0.491652	0.171177	0.0893612	0.0893401
60000	-37.11633	0	-37.11633	0.223179	0.402776	0.0906305	0.281871	0.0722042	0.154047
70000	-33.90882	0	-33.90882	0.385436	0.40374	0.158294	0.250119	0.133567	0.121023
80000	-34.36609	0	-34.36609	0.413241	0.142789	0.125968	0.393621	0.0731266	0.164361
90000	-37.93346	0	-37.93346	0.239554	0.207262	0.0474532	0.349198	0.0405912	0.144088
100000	-36.76856	0	-36.76856	0.291034	0.119363	0.123119	0.187099	0.106774	0.173428
110000	-30.7917	0	-30.7917	0.258902	0.232928	0.235561	0.239792	0.119717	0.151977
120000	-37.74443	0	-37.74443	0.127573	0.318193	0.139433	0.190687	0.110537	0.224951
130000	-35.10015	0	-35.10015	0.279474	0.205877	0.0957592	0.341072	0.070203	0.129395
140000	-35.61784	0	-35.61784	0.4122	0.206268	0.139138	0.227638	0.153968	0.201466
150000	-37.89311	0	-37.89311	0.211378	0.216912	0.16897	0.224925	0.133676	0.232671
160000	-34.56105	0	-34.56105	0.390916	0.1637	0.112271	0.312768	0.0417902	0.198016
170000	-38.01559	0	-38.01559	0.2269	0.338822	0.154802	0.319936	0.0689555	0.0982072
180000	-36.11601	0	-36.11601	0.186937	0.135173	0.403314	0.40399	0.150754	0.0758502
190000	-38.5369	0	-38.5369	0.189911	0.10292	0.193783	0.371994	0.138897	0.188379
200000	-34.98106	0	-34.98106	0.211449	0.148016	0.0863462	0.408763	0.0555667	0.12021
210000	-33.60324	0	-33.60324	0.385081	0.210169	0.0895719	0.244878	0.157883	0.136097
220000	-34.85917	0	-34.85917	0.194775	0.151138	0.145486	0.423176	0.0397543	0.228373
230000	-36.18611	0	-36.18611	0.232775	0.0746259	0.132714	0.399719	0.0735983	0.236782
240000	-34.60175	0	-34.60175	0.388648	0.136001	0.121006	0.276676	0.0538838	0.112409
250000	-40.058	0	-40.058	0.162723	0.174296	0.0744543	0.255183	0.18482	0.135297
260000	-33.30509	0	-33.30509	0.153891	0.100894	0.10813	0.285384	0.0731132	0.122232
270000	-34.76493	0	-34.76493	0.228609	0.171901	0.0456634	0.217409	0.196009	0.126421
