Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-40.22105	0	-40.22105	0.129717	0.17437	0.158224	0.111847	0.138673	0.106697
10000	-26.55671	0	-26.55671	0.376998	0.161155	0.220506	0.127433	0.563787	0.113628
20000	-37.28719	0	-37.28719	0.19957	0.0760634	0.113742	0.0588654	0.196256	0.140383
30000	-24.09923	0	-24.09923	0.151855	0.283601	0.176967	0.226299	0.309581	0.124459
40000	-25.08415	0	-25.08415	0.0834843	0.197197	0.162604	0.302596	0.187097	0.112507
50000	-26.50247	0	-26.50247	0.234251	0.267233	0.2673	0.226551	0.230894	0.151955
60000	-18.7558	0	-18.7558	0.114747	0.122641	0.115081	0.199016	0.173659	0.0593467
70000	-20.38471	0	-20.38471	0.24813	0.196722	0.186771	0.290039	0.161337	0.125511
80000	-24.42647	0	-24.42647	0.345055	0.16922	0.166496	0.125308	0.191101	0.0740327
90000	-23.18283	0	-23.18283	0.115205	0.17759	0.0606561	0.155923	0.275915	0.171012
100000	-22.47945	0	-22.47945	0.247273	0.338915	0.136101	0.369566	0.148909	0.0686423
110000	-23.54409	0	-23.54409	0.254673	0.194368	0.179226	0.332154	0.113982	0.0839697
120000	-23.78914	0	-23.78914	0.282113	0.22914	0.115112	0.531872	0.1979	0.121429
130000	-24.74646	0	-24.74646	0.118537	0.1456	0.236895	0.268151	0.167343	0.101891
140000	-23.13332	0	-23.13332	0.194472	0.220552	0.121028	0.209395	0.0917717	0.0884978
150000	-22.42643	0	-22.42643	0.11963	0.209636	0.0440762	0.184663	0.275955	0.124997
160000	-28.58198	0	-28.58198	0.107648	0.248184	0.160454	0.170917	0.453983	0.208758
170000	-22.60056	0	-22.60056	0.132533	0.272552	0.239842	0.311095	0.146419	0.184944
180000	-22.3733	0	-22.3733	0.275673	0.150777	0.141765	0.239918	0.187405	0.077542
190000	-29.83361	0	-29.83361	0.768681	0.141224	0.157576	0.173851	0.246004	0.356905
200000	-29.82228	0	-29.82228	0.0992214	0.136681	0.533833	0.247543	0.190828	0.141351
210000	-27.24253	0	-27.24253	0.231608	0.190096	0.150443	0.281261	0.101211	0.0387448
220000	-21.59624	0	-21.59624	0.317638	0.417692	0.0942501	0.158203	0.314184	0.229589
230000	-23.45288	0	-23.45288	0.397985	0.111538	0.212927	0.162558	0.347556	0.137075
240000	-22.33374	0	-22.33374	0.193162	0.0996855	0.0988824	0.132239	0.0907112	0.218324
250000	-25.23987	0	-25.23987	0.0778167	0.292822	0.140052	0.502992	0.0773841	0.131948
260000	-19.5433	0	-19.5433	0.254211	0.155116	0.110294	0.14526	0.0629329	0.149217
270000	-26.75075	0	-26.75075	0.175492	0.215517	0.265792	0.0669714	0.209681	0.0667933
280000	-27.40246	0	-27.40246	0.137193	0.111199	0.102799	0.0941995	0.138871	0.0614489
290000	-20.34408	0	-20.34408	0.118145	0.159024	0.161182	0.195265	0.198979	0.151411
300000	-22.8088	0	-22.8088	0.168585	0.449723	0.12468	0.119575	0.0975879	0.229875
310000	-21.4846	0	-21.4846	0.387903	0.216321	0.134323	0.182688	0.284041	0.156218
320000	-29.47019	0	-29.47019	0.499611	0.060139	0.0548397	0.139771	0.387654	0.124572
330000	-20.35188	0	-20.35188	0.114047	0.429229	0.0910562	0.296861	0.127532	0.089323
340000	-31.06493	0	-31.06493	0.182722	0.159168	0.216165	0.220544	0.24745	0.159669
350000	-22.84759	0	-22.84759	0.170319	0.16802	0.169511	0.281331	0.245133	0.133982
360000	-27.11025	0	-27.11025	0.140724	0.162405	0.207625	0.429193	0.0728158	0.144325
370000	-24.9852	0	-24.9852	0.141736	0.150587	0.226103	0.156125	0.0769457	0.20361
380000	-25.06664	0	-25.06664	0.149324	0.326632	0.181989	0.344662	0.157958	0.0636624
390000	-22.38857	0	-22.38857	0.0934249	0.348141	0.169072	0.324288	0.173373	0.199024
400000	-23.00334	0	-23.00334	0.221368	0.158459	0.186887	0.187557	0.116284	0.170724
410000	-25.82302	0	-25.82302	0.263247	0.151004	0.351031	0.116049	0.0754921	0.11122
420000	-28.61827	0	-28.61827	0.227382	0.118625	0.116608	0.115534	0.252655	0.194882
430000	-23.19756	0	-23.19756	0.269004	0.154129	0.122368	0.569087	0.237967	0.0581587
440000	-24.54912	0	-24.54912	0.0951893	0.270894	0.120763	0.214817	0.270384	0.192779
450000	-28.69822	0	-28.69822	0.214059	0.0970827	0.161867	0.417763	0.336947	0.104897
460000	-25.45348	0	-25.45348	0.142028	0.0689495	0.18642	0.118464	0.160702	0.195423
470000	-26.20639	0	-26.20639	0.308525	0.0944709	0.0762597	0.584906	0.180919	0.133061
480000	-26.64276	0	-26.64276	0.142856	0.135636	0.136008	0.164233	0.192177	0.158148
490000	-22.65211	0	-22.65211	0.143044	0.231385	0.0821946	0.208516	0.173053	0.0855343
500000	-26.367	0	-26.367	0.0679239	0.290405	0.0948444	0.272788	0.120679	0.210458
510000	-20.78189	0	-20.78189	0.16085	0.132185	0.135308	0.0824276	0.122099	0.130848
520000	-26.25316	0	-26.25316	0.275991	0.0991256	0.0931539	0.187907	0.123278	0.0411424
530000	-21.06641	0	-21.06641	0.0915776	0.102784	0.160326	0.323945	0.121868	0.125426
540000	-31.8649	0	-31.8649	0.313177	0.129163	0.0874558	0.105522	0.335699	0.16973
550000	-23.66108	0	-23.66108	0.119809	0.322188	0.291254	0.229369	0.293409	0.142422
560000	-30.83171	0	-30.83171	0.387548	0.216039	0.444485	0.264387	0.246491	0.0446179
570000	-18.31171	0	-18.31171	0.187887	0.327644	0.13938	0.170638	0.153682	0.119054
580000	-22.70671	0	-22.70671	0.540707	0.178278	0.0734021	0.176203	0.171808	0.177133
590000	-27.55052	0	-27.55052	0.153397	0.273709	0.115855	0.348048	0.340472	0.116626
600000	-24.05767	0	-24.05767	0.260455	0.140818	0.0814942	0.135368	0.108407	0.289727
610000	-22.55847	0	-22.55847	0.257922	0.317033	0.151373	0.266619	0.175405	0.0516484
620000	-31.84575	0	-31.84575	0.545601	0.228426	0.0875947	0.358932	0.255887	0.160788
630000	-26.5047	0	-26.5047	0.330582	0.406597	0.158538	0.329077	0.114016	0.0440216
640000	-22.42141	0	-22.42141	0.0759853	0.0930321	0.242361	0.195152	0.129935	0.157856
650000	-25.32287	0	-25.32287	0.152022	0.432951	0.143562	0.316537	0.103791	0.170472
660000	-25.09297	0	-25.09297	0.0682757	0.182088	0.0715957	0.142451	0.0548695	0.165332
670000	-25.70884	0	-25.70884	0.466107	0.307698	0.110906	0.127379	0.133794	0.143664
680000	-28.6877	0	-28.6877	0.101636	0.288317	0.28981	0.149442	0.394911	0.144122
690000	-27.02435	0	-27.02435	0.292206	0.146836	0.116408	0.346993	0.264012	0.106189
700000	-23.95643	0	-23.95643	0.134604	0.143005	0.171613	0.152932	0.149062	0.092811
710000	-23.59144	0	-23.59144	0.122166	0.189794	0.0833464	0.195136	0.255905	0.175692
720000	-27.46288	0	-27.46288	0.482995	0.536203	0.25364	0.177631	0.0768675	0.0977239
730000	-22.42635	0	-22.42635	0.401905	0.235567	0.227468	0.217165	0.311158	0.11138
740000	-19.22063	0	-19.22063	0.200318	0.230152	0.109792	0.166868	0.25206	0.149947
750000	-30.71578	0	-30.71578	0.0678659	0.147991	0.0673954	0.227489	0.0575985	0.589085
760000	-26.717	0	-26.717	0.149393	0.162036	0.36171	0.202853	0.289331	0.220412
770000	-24.93672	0	-24.93672	0.0846092	0.230484	0.0633463	0.331367	0.135624	0.22523
780000	-28.78344	0	-28.78344	0.654879	0.263089	0.132134	0.188775	0.404054	0.158485
790000	-26.50503	0	-26.50503	0.291165	0.930677	0.155487	0.162406	0.268125	0.105746
800000	-21.83399	0	-21.83399	0.268154	0.114042	0.194835	0.203306	0.151904	0.124963
810000	-18.68403	0	-18.68403	0.240945	0.228135	0.120165	0.215419	0.195496	0.0647558
820000	-25.70113	0	-25.70113	0.196543	0.301864	0.13736	0.435473	0.202885	0.0655843
830000	-23.81717	0	-23.81717	0.54748	0.139971	0.185105	0.18893	0.181431	0.207535
840000	-25.6945	0	-25.6945	0.312759	0.0972621	0.106647	0.339741	0.133498	0.135998
850000	-23.43608	0	-23.43608	0.204556	0.180139	0.195639	0.069004	0.165419	0.148963
860000	-22.55305	0	-22.55305	0.0614066	0.355151	0.253925	0.213516	0.155979	0.118994
870000	-22.12755	0	-22.12755	0.065379	0.152437	0.12764	0.260336	0.260262	0.102286
880000	-24.58716	0	-24.58716	0.083498	0.385898	0.141732	0.0724245	0.22657	0.159196
890000	-23.21936	0	-23.21936	0.152115	0.328512	0.084618	0.209758	0.20586	0.190038
900000	-30.15144	0	-30.15144	0.184044	0.17017	0.172965	0.457636	0.101391	0.065416
910000	-29.30726	0	-29.30726	0.0953072	0.143828	0.172928	0.299033	0.0693456	0.299633
920000	-25.23448	0	-25.23448	0.07163	0.297659	0.30829	0.157068	0.128748	0.17673
930000	-24.13321	0	-24.13321	0.112127	0.246879	0.206957	0.230403	0.183121	0.124705
940000	-31.73528	0	-31.73528	0.216167	0.211142	0.203566	0.260659	0.118156	0.197304
950000	-22.412	0	-22.412	0.169895	0.187816	0.145693	0.174684	0.190939	0.432448
960000	-25.61135	0	-25.61135	0.126282	0.190106	0.0596381	0.274428	0.101231	0.0765061
970000	-19.60792	0	-19.60792	0.163883	0.34055	0.129155	0.358648	0.181087	0.153022
980000	-30.94719	0	-30.94719	0.0634879	0.40244	0.125364	0.207272	0.364786	0.263398
990000	-24.36384	0	-24.36384	0.239427	0.122581	0.250321	0.222863	0.199951	0.246611
1000000	-23.42038	0	-23.42038	0.227176	0.173013	0.331236	0.245631	0.19313	0.0722806
1010000	-27.01755	0	-27.01755	0.101154	0.105267	0.115656	0.156171	0.236969	0.0754312
1020000	-23.16756	0	-23.16756	0.216322	0.31038	0.196984	0.263581	0.239719	0.0878158
1030000	-20.23557	0	-20.23557	0.124225	0.209845	0.223366	0.13446	0.217105	0.087139
1040000	-23.96104	0	-23.96104	0.21318	0.114136	0.101438	0.176719	0.136524	0.169191
1050000	-29.8152	0	-29.8152	0.393072	0.187146	0.253995	0.200898	0.18747	0.0709119
1060000	-23.09538	0	-23.09538	0.0978242	0.184137	0.20825	0.41145	0.175603	0.132657
1070000	-25.91349	0	-25.91349	0.127238	0.165944	0.426278	0.211269	0.193058	0.0848322
1080000	-21.68863	0	-21.68863	0.232168	0.208046	0.073326	0.209773	0.159968	0.178756
1090000	-22.72085	0	-22.72085	0.166987	0.161418	0.159665	0.159867	0.238233	0.070707
1100000	-19.7389	0	-19.7389	0.0817813	0.0744929	0.136329	0.138051	0.119599	0.0908241
1110000	-20.40135	0	-20.40135	0.197549	0.169322	0.27558	0.277885	0.17964	0.125602
1120000	-26.6877	0	-26.6877	0.1387	0.132051	0.150294	0.183494	0.151526	0.0865888
1130000	-32.74908	0	-32.74908	0.502665	0.0984052	0.302214	0.353829	0.226869	0.186264
1140000	-20.30785	0	-20.30785	0.124416	0.192297	0.185172	0.266096	0.144265	0.158619
1150000	-20.09112	0	-20.09112	0.155771	0.26248	0.160831	0.244299	0.110626	0.122389
1160000	-26.31413	0	-26.31413	0.289	0.224212	0.116635	0.389864	0.117919	0.125941
1170000	-20.90598	0	-20.90598	0.121352	0.09946	0.0783035	0.22484	0.0602927	0.0818446
1180000	-25.04622	0	-25.04622	0.330742	0.0875665	0.102528	0.37046	0.163985	0.0767058
1190000	-24.8418	0	-24.8418	0.186224	0.198497	0.18646	0.17161	0.133545	0.110334
1200000	-23.99967	0	-23.99967	0.130726	0.240711	0.0966848	0.28672	0.0551909	0.117124
1210000	-21.09523	0	-21.09523	0.0759327	0.192729	0.229068	0.193042	0.184104	0.132895
1220000	-23.6501	0	-23.6501	0.106812	0.169747	0.228334	0.315149	0.156292	0.104084
1230000	-29.58493	0	-29.58493	0.0957691	0.277437	0.0564353	0.314372	0.235726	0.405827
1240000	-22.72508	0	-22.72508	0.299664	0.118578	0.141142	0.213205	0.337001	0.105978
1250000	-20.20394	0	-20.20394	0.193532	0.193784	0.186483	0.144703	0.149989	0.129548
1260000	-27.25573	0	-27.25573	0.139735	0.320448	0.0916999	0.563267	0.298129	0.168327
1270000	-28.47567	0	-28.47567	0.212497	0.118443	0.16905	0.390977	0.160495	0.293992
1280000	-27.84795	0	-27.84795	0.290235	0.140266	0.251184	0.103759	0.17882	0.102718
1290000	-26.84193	0	-26.84193	0.134596	0.118822	0.279945	0.337369	0.0989495	0.0509317
1300000	-26.04059	0	-26.04059	0.283941	0.214253	0.292602	0.162252	0.175357	0.0612811
1310000	-27.36494	0	-27.36494	0.184917	0.223912	0.428493	0.245314	0.273038	0.138957
1320000	-30.49563	0	-30.49563	0.289862	0.152301	0.346557	0.259715	0.139914	0.0636211
1330000	-24.20755	0	-24.20755	0.177348	0.197409	0.067135	0.163856	0.115882	0.126452
1340000	-25.06731	0	-25.06731	0.134974	0.424037	0.198679	0.258743	0.239708	0.212592
1350000	-23.01264	0	-23.01264	0.208709	0.374425	0.254782	0.145366	0.189815	0.10561
1360000	-29.32182	0	-29.32182	0.125479	0.253311	0.197805	0.288342	0.16409	0.209637
1370000	-24.52972	0	-24.52972	0.329759	0.337723	0.161187	0.0869084	0.311693	0.115219
1380000	-26.51436	0	-26.51436	0.112573	0.177607	0.0909528	0.280776	0.109847	0.137841
1390000	-24.51547	0	-24.51547	0.120316	0.0865765	0.173694	0.290741	0.120411	0.0644869
1400000	-27.39636	0	-27.39636	0.194188	0.115808	0.299986	0.192948	0.116612	0.122284
1410000	-23.80796	0	-23.80796	0.153282	0.134326	0.234224	0.450946	0.137841	0.108665
1420000	-21.24488	0	-21.24488	0.0872292	0.103761	0.12499	0.435687	0.114747	0.0837477
1430000	-27.77641	0	-27.77641	0.343109	0.166203	0.244413	0.249342	0.106798	0.158601
1440000	-24.84338	0	-24.84338	0.181936	0.292574	0.134766	0.397468	0.120797	0.107845
1450000	-30.34281	0	-30.34281	0.0851182	0.0813579	0.110792	0.15552	0.248397	0.151716
1460000	-23.98844	0	-23.98844	0.0980335	0.596105	0.199336	0.207626	0.1516	0.131446
1470000	-22.94292	0	-22.94292	0.125047	0.229016	0.0835648	0.206135	0.318867	0.0847706
1480000	-21.02385	0	-21.02385	0.0768064	0.250486	0.229284	0.18371	0.0724874	0.12131
1490000	-23.69507	0	-23.69507	0.359242	0.2084	0.085832	0.165925	0.31252	0.112757
1500000	-27.53155	0	-27.53155	0.311731	0.259746	0.199178	0.265627	0.331384	0.0863086
1510000	-29.48045	0	-29.48045	0.347598	0.0730626	0.248663	0.179592	0.28532	0.12967
1520000	-23.98559	0	-23.98559	0.203648	0.244278	0.187585	0.505337	0.125544	0.143308
1530000	-22.32888	0	-22.32888	0.129899	0.188453	0.116136	0.109526	0.258591	0.176434
