Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-30.42358	0	-30.42358	0.120368	0.294071	0.099625	0.0656876	0.13225	0.189522
10000	-17.95883	0	-17.95883	0.326514	0.137517	0.133647	0.220026	0.0736425	0.16183
20000	-27.54328	0	-27.54328	0.206306	0.0700161	0.238285	0.418636	0.0791504	0.381785
30000	-24.53531	0	-24.53531	0.261383	0.336777	0.0983638	0.442716	0.073606	0.158793
40000	-19.25402	0	-19.25402	0.214424	0.220711	0.0411891	0.332703	0.165887	0.101756
50000	-18.07197	0	-18.07197	0.11734	0.14433	0.175139	0.166224	0.0767427	0.0680825
60000	-25.26277	0	-25.26277	0.410201	0.159656	0.245251	0.788793	0.0927519	0.194342
70000	-17.59149	0	-17.59149	0.25448	0.143925	0.155364	0.239904	0.151937	0.118941
80000	-19.20428	0	-19.20428	0.185156	0.272142	0.0442331	0.311584	0.117565	0.142434
90000	-25.02603	0	-25.02603	0.183533	0.057207	0.24277	0.171921	0.341709	0.0773451
100000	-14.8911	0	-14.8911	0.239427	0.123936	0.151356	0.212098	0.190547	0.13261
110000	-27.13837	0	-27.13837	0.0728251	0.134739	0.19438	0.122681	0.187948	0.119566
120000	-19.90534	0	-19.90534	0.396085	0.148797	0.226418	0.332942	0.0870119	0.274289
130000	-19.63438	0	-19.63438	0.13076	0.125633	0.0697644	0.256781	0.0980032	0.262495
140000	-18.60342	0	-18.60342	0.199209	0.322013	0.162433	0.338591	0.14985	0.122414
150000	-22.56774	0	-22.56774	0.3861	0.487435	0.120617	0.32177	0.0837107	0.235498
160000	-19.31667	0	-19.31667	0.400446	0.193098	0.104829	0.231579	0.103625	0.171691
170000	-18.11841	0	-18.11841	0.203278	0.214946	0.27599	0.194744	0.12134	0.111046
180000	-18.37729	0	-18.37729	0.475532	0.285484	0.106542	0.21483	0.152109	0.161934
190000	-19.36686	0	-19.36686	0.300847	0.336364	0.0573893	0.232192	0.163421	0.144143
200000	-16.08954	0	-16.08954	0.195393	0.181688	0.183656	0.423222	0.20386	0.0887659
210000	-22.17908	0	-22.17908	0.513222	0.150239	0.0339048	0.237589	0.0517874	0.0775165
220000	-21.42941	0	-21.42941	0.309645	0.171517	0.115361	0.303346	0.271	0.10551
230000	-16.46383	0	-16.46383	0.186738	0.228541	0.158934	0.33152	0.0957077	0.0918318
240000	-18.99292	0	-18.99292	0.254651	0.3428	0.178151	0.259997	0.0620899	0.0946952
250000	-18.75325	0	-18.75325	0.345586	0.0834428	0.330893	0.16877	0.083919	0.114634
260000	-20.3831	0	-20.3831	0.25639	0.365485	0.181504	0.376879	0.106694	0.12603
270000	-21.32085	0	-21.32085	0.308909	0.125818	0.151651	0.258084	0.457857	0.10274
280000	-19.17666	0	-19.17666	0.266546	0.197467	0.160335	0.351868	0.302335	0.156016
290000	-16.46108	0	-16.46108	0.23593	0.212292	0.18783	0.291558	0.242408	0.146888
300000	-25.33828	0	-25.33828	0.131554	0.428534	0.0799291	0.0801202	0.0926193	0.166895
310000	-17.07556	0	-17.07556	0.289524	0.0683774	0.11301	0.30153	0.121052	0.0931564
320000	-24.27699	0	-24.27699	0.181006	0.330597	0.0902357	0.152227	0.0946692	0.559857
330000	-15.05176	0	-15.05176	0.265332	0.11379	0.105677	0.325957	0.146615	0.130883
340000	-21.27549	0	-21.27549	0.3389	0.184619	0.207685	0.193957	0.0649826	0.0973312
350000	-18.17334	0	-18.17334	0.292368	0.223553	0.0885502	0.267725	0.119107	0.0861563
360000	-18.48993	0	-18.48993	0.203542	0.101165	0.22503	0.263405	0.177913	0.100944
370000	-20.10795	0	-20.10795	0.374598	0.270639	0.176557	0.116712	0.14574	0.0780049
380000	-23.34756	0	-23.34756	0.376202	0.60683	0.131556	0.526407	0.129062	0.0771364
390000	-23.46961	0	-23.46961	0.206112	0.149748	0.146284	0.312242	0.124557	0.104179
400000	-22.83975	0	-22.83975	0.643038	0.283133	0.200813	0.329033	0.132037	0.0553857
410000	-20.97699	0	-20.97699	0.162954	0.160207	0.141945	0.220514	0.0825192	0.253042
420000	-19.01217	0	-19.01217	0.169212	0.194698	0.068327	0.222878	0.120499	0.144848
430000	-18.91798	0	-18.91798	0.298836	0.269091	0.158533	0.353495	0.0829122	0.22389
440000	-19.45543	0	-19.45543	0.275273	0.0557785	0.0872575	0.199734	0.158682	0.0994285
450000	-24.65819	0	-24.65819	0.313238	0.574602	0.0848363	0.244091	0.169254	0.0855781
460000	-23.12923	0	-23.12923	0.365209	0.0824295	0.162932	0.435272	0.122492	0.181415
470000	-15.83467	0	-15.83467	0.234984	0.165356	0.20111	0.276202	0.0919309	0.165905
480000	-23.85734	0	-23.85734	0.427272	0.18986	0.184141	0.131048	0.175767	0.302298
490000	-18.37495	0	-18.37495	0.267419	0.0995169	0.116835	0.187254	0.207859	0.136164
500000	-23.8114	0	-23.8114	0.213435	0.114431	0.047773	0.307619	0.302824	0.229079
510000	-19.04684	0	-19.04684	0.133003	0.188467	0.26557	0.229031	0.127634	0.158729
520000	-20.88855	0	-20.88855	0.223889	0.160713	0.282088	0.17203	0.0595754	0.122649
530000	-21.09081	0	-21.09081	0.0880252	0.325654	0.319636	0.240704	0.16954	0.0787125
540000	-21.67038	0	-21.67038	0.238847	0.46934	0.0815405	0.347099	0.191884	0.117367
550000	-21.24868	0	-21.24868	0.300618	0.222071	0.152628	0.244549	0.0943803	0.114026
560000	-21.00773	0	-21.00773	0.347967	0.0537714	0.14606	0.439396	0.108983	0.100701
570000	-23.98612	0	-23.98612	0.153726	0.136775	0.0826541	0.389372	0.0973872	0.161442
580000	-25.51591	0	-25.51591	0.224172	0.640083	0.105507	0.297456	0.0824795	0.0776914
590000	-21.94383	0	-21.94383	0.161686	0.182311	0.12646	0.456366	0.234855	0.205575
600000	-24.73233	0	-24.73233	0.242463	0.160589	0.175432	0.204163	0.0516279	0.364614
610000	-19.26797	0	-19.26797	0.229426	0.058159	0.107839	0.554898	0.209829	0.0796709
620000	-19.30889	0	-19.30889	0.391428	0.338008	0.241595	0.260485	0.0606566	0.119968
630000	-21.19051	0	-21.19051	0.285903	0.171975	0.17602	0.223852	0.161912	0.210399
640000	-18.00664	0	-18.00664	0.311028	0.184817	0.0842701	0.384707	0.0499366	0.129024
650000	-22.87789	0	-22.87789	0.121846	0.168424	0.294051	0.330442	0.0920977	0.237066
660000	-27.81675	0	-27.81675	0.221382	0.105884	0.257914	0.368793	0.182304	0.455069
670000	-15.85055	0	-15.85055	0.197947	0.163831	0.10977	0.16068	0.123478	0.104694
680000	-17.59768	0	-17.59768	0.261536	0.222325	0.13543	0.376587	0.107861	0.112302
690000	-19.43884	0	-19.43884	0.503067	0.26605	0.143151	0.228321	0.111213	0.173642
700000	-19.58755	0	-19.58755	0.35135	0.196739	0.0304388	0.395013	0.159071	0.0918121
710000	-27.72339	0	-27.72339	0.294449	0.593185	0.134359	0.365532	0.166213	0.234214
720000	-18.44375	0	-18.44375	0.158567	0.160657	0.0760347	0.397154	0.100898	0.0622772
730000	-17.65444	0	-17.65444	0.141366	0.199595	0.1187	0.252144	0.238807	0.117436
740000	-16.45056	0	-16.45056	0.190927	0.36901	0.12087	0.243178	0.157616	0.0743347
750000	-21.70329	0	-21.70329	0.257315	0.235552	0.0756443	0.304781	0.265872	0.334255
760000	-20.28023	0	-20.28023	0.22983	0.136205	0.0772546	0.257477	0.0900711	0.339822
770000	-16.02339	0	-16.02339	0.335296	0.136203	0.208124	0.220466	0.0755197	0.170586
780000	-19.87503	0	-19.87503	0.419209	0.147863	0.151396	0.199093	0.267333	0.115866
790000	-18.54506	0	-18.54506	0.34518	0.118471	0.16483	0.301667	0.181816	0.345623
800000	-19.77921	0	-19.77921	0.211074	0.212294	0.241698	0.180674	0.107828	0.0857932
810000	-23.61361	0	-23.61361	0.14102	0.202172	0.0441844	0.372158	0.15732	0.469512
820000	-19.25245	0	-19.25245	0.196866	0.223704	0.179413	0.343564	0.199575	0.103487
830000	-20.24729	0	-20.24729	0.233857	0.236853	0.132663	0.144631	0.0831843	0.136155
840000	-16.35424	0	-16.35424	0.185932	0.21857	0.128373	0.265281	0.142708	0.0737531
850000	-18.7911	0	-18.7911	0.196256	0.345869	0.220244	0.239099	0.182396	0.0711793
860000	-17.48303	0	-17.48303	0.588274	0.123762	0.0610762	0.290773	0.0766293	0.114164
870000	-15.7698	0	-15.7698	0.301956	0.231377	0.146807	0.299359	0.0968446	0.118167
880000	-30.2639	0	-30.2639	0.310297	0.138534	0.149332	0.483387	0.494001	0.202667
890000	-18.19501	0	-18.19501	0.22214	0.102441	0.135208	0.295731	0.279903	0.132484
900000	-26.90828	0	-26.90828	0.510769	0.246802	0.816804	0.390744	0.0973452	0.123157
910000	-16.72534	0	-16.72534	0.269506	0.176365	0.214075	0.23332	0.0872406	0.166875
920000	-20.34893	0	-20.34893	0.241104	0.199701	0.249851	0.180412	0.140073	0.15542
930000	-20.8714	0	-20.8714	0.279721	0.122061	0.0745616	0.265321	0.183317	0.137092
940000	-22.37078	0	-22.37078	0.29303	0.0805052	0.203912	0.233009	0.205008	0.240756
950000	-21.95867	0	-21.95867	0.454234	0.142297	0.124652	0.121524	0.242445	0.140278
960000	-17.30507	0	-17.30507	0.298141	0.161979	0.0847683	0.135019	0.0727869	0.133596
970000	-21.40372	0	-21.40372	0.283272	0.185826	0.0618764	0.293883	0.269468	0.0875368
980000	-22.26126	0	-22.26126	0.478834	0.246548	0.135723	0.506224	0.0557964	0.0886696
990000	-21.60267	0	-21.60267	0.250328	0.38765	0.202134	0.168164	0.261187	0.117471
1000000	-17.4845	0	-17.4845	0.202325	0.147092	0.147821	0.353946	0.202654	0.136062
1010000	-22.19302	0	-22.19302	0.116889	0.300537	0.0726453	0.212109	0.0616504	0.187048
1020000	-16.05169	0	-16.05169	0.268864	0.0852453	0.0655653	0.240876	0.149019	0.177037
1030000	-21.37486	0	-21.37486	0.135489	0.198272	0.161333	0.162832	0.246841	0.1039
1040000	-21.95504	0	-21.95504	0.0981153	0.0865057	0.1107	0.246498	0.310521	0.209852
1050000	-20.92274	0	-20.92274	0.215525	0.103747	0.230588	0.472097	0.0891555	0.157513
1060000	-20.20324	0	-20.20324	0.271741	0.100721	0.10589	0.229539	0.0376429	0.075836
1070000	-21.75968	0	-21.75968	0.286817	0.226531	0.0818187	0.249772	0.0656767	0.0661077
1080000	-14.59625	0	-14.59625	0.172717	0.192839	0.136156	0.318383	0.0926949	0.101042
1090000	-17.68585	0	-17.68585	0.312881	0.132576	0.109994	0.20687	0.143564	0.135312
1100000	-16.10898	0	-16.10898	0.221838	0.0904373	0.0753713	0.34089	0.0832213	0.0693766
1110000	-25.39644	0	-25.39644	0.180076	0.0455065	0.230197	0.167739	0.154124	0.22509
1120000	-20.02497	0	-20.02497	0.239447	0.206728	0.0923651	0.328142	0.147444	0.177998
1130000	-17.73907	0	-17.73907	0.369788	0.222857	0.110967	0.381527	0.0948819	0.124268
1140000	-17.06698	0	-17.06698	0.339383	0.0791963	0.118955	0.350827	0.137686	0.187631
1150000	-19.07583	0	-19.07583	0.218102	0.0751185	0.0952744	0.439075	0.114411	0.0354863
1160000	-20.50768	0	-20.50768	0.404268	0.18129	0.40352	0.390972	0.141355	0.107927
1170000	-17.01425	0	-17.01425	0.414573	0.223107	0.125035	0.334351	0.20515	0.109654
1180000	-25.3902	0	-25.3902	0.226216	0.46051	0.113182	0.0662533	0.185614	0.177837
1190000	-19.42235	0	-19.42235	0.229577	0.0819654	0.219087	0.32625	0.157309	0.0503413
1200000	-18.13573	0	-18.13573	0.289101	0.156232	0.0767181	0.306762	0.0911426	0.102911
1210000	-20.39026	0	-20.39026	0.0875103	0.127687	0.168467	0.394813	0.0916185	0.0863716
1220000	-19.56542	0	-19.56542	0.104397	0.125838	0.082673	0.257589	0.192677	0.099189
1230000	-19.36549	0	-19.36549	0.168302	0.204179	0.23556	0.382375	0.145439	0.113494
1240000	-23.40497	0	-23.40497	0.186998	0.0511378	0.202927	0.17006	0.14899	0.140387
1250000	-21.286	0	-21.286	0.514706	0.124423	0.131654	0.410211	0.131505	0.107457
1260000	-20.72127	0	-20.72127	0.19356	0.212675	0.163517	0.249786	0.0577209	0.18848
1270000	-16.88668	0	-16.88668	0.385001	0.2023	0.105933	0.220687	0.104803	0.067054
1280000	-18.5002	0	-18.5002	0.339234	0.0580727	0.170238	0.195109	0.181949	0.122534
1290000	-20.1961	0	-20.1961	0.326814	0.426997	0.10807	0.18501	0.123955	0.172066
1300000	-16.92094	0	-16.92094	0.209362	0.128104	0.0912851	0.282601	0.119314	0.066482
1310000	-15.92512	0	-15.92512	0.27614	0.0635229	0.103497	0.457626	0.0905382	0.139768
1320000	-22.28236	0	-22.28236	0.33603	0.363777	0.156833	0.37082	0.173471	0.268959
1330000	-16.53357	0	-16.53357	0.319707	0.117793	0.0788906	0.502303	0.109617	0.0824348
1340000	-17.05273	0	-17.05273	0.29421	0.375032	0.115631	0.222158	0.105475	0.091672
1350000	-21.04027	0	-21.04027	0.16445	0.0441775	0.0410696	0.181656	0.093133	0.146231
1360000	-18.61132	0	-18.61132	0.289987	0.147375	0.205069	0.482354	0.0910173	0.120209
1370000	-22.72825	0	-22.72825	0.14126	0.278431	0.116875	0.183715	0.164203	0.223956
1380000	-25.35966	0	-25.35966	0.270845	0.303795	0.259404	0.243425	0.124962	0.125188
1390000	-15.37201	0	-15.37201	0.30368	0.147441	0.110241	0.327605	0.14612	0.060329
1400000	-19.9181	0	-19.9181	0.358745	0.129649	0.127553	0.245057	0.142904	0.0730481
1410000	-23.39388	0	-23.39388	0.149044	0.297468	0.108262	0.311786	0.239074	0.112679
1420000	-20.01637	0	-20.01637	0.256377	0.164104	0.137464	0.268464	0.177969	0.0769267
1430000	-22.0581	0	-22.0581	0.22755	0.0913976	0.198491	0.258999	0.0919716	0.0982961
1440000	-17.74803	0	-17.74803	0.221976	0.164507	0.104621	0.289579	0.245485	0.235047
1450000	-19.49653	0	-19.49653	0.195291	0.099601	0.314684	0.397339	0.120215	0.144871
1460000	-21.35086	0	-21.35086	0.255153	0.175146	0.216929	0.167705	0.159604	0.115663
1470000	-23.19623	0	-23.19623	0.126111	0.349367	0.166631	0.133699	0.218324	0.249654
1480000	-14.44002	0	-14.44002	0.326906	0.0893168	0.106645	0.219011	0.151979	0.0915574
1490000	-17.2303	0	-17.2303	0.174978	0.252003	0.102712	0.384425	0.0899489	0.104709
1500000	-21.21721	0	-21.21721	0.266269	0.430061	0.12052	0.172731	0.157832	0.171384
1510000	-16.50961	0	-16.50961	0.301731	0.157373	0.108369	0.41656	0.108788	0.160995
1520000	-21.29676	0	-21.29676	0.321957	0.160252	0.0505109	0.186051	0.25724	0.366813
1530000	-18.18538	0	-18.18538	0.43567	0.125999	0.182134	0.277819	0.251866	0.177315
1540000	-18.5868	0	-18.5868	0.24731	0.250283	0.234382	0.315884	0.122143	0.232053
1550000	-16.36072	0	-16.36072	0.283517	0.140027	0.117693	0.328962	0.128301	0.170677
1560000	-21.23776	0	-21.23776	0.459777	0.314434	0.129363	0.160703	0.123161	0.0462089
1570000	-17.71715	0	-17.71715	0.226459	0.172212	0.0603573	0.247729	0.292062	0.123682
1580000	-21.8775	0	-21.8775	0.253753	0.183024	0.196723	0.385919	0.145537	0.132369
1590000	-25.31547	0	-25.31547	0.438233	0.139396	0.0689356	0.143565	0.301443	0.1127
1600000	-18.89238	0	-18.89238	0.489139	0.289835	0.0729477	0.275524	0.0834968	0.152939
1610000	-21.99216	0	-21.99216	0.44762	0.295461	0.180545	0.450957	0.188617	0.218034
1620000	-25.40495	0	-25.40495	0.24182	0.402089	0.230425	0.145297	0.303538	0.138546
1630000	-19.7826	0	-19.7826	0.0987166	0.353304	0.112604	0.479284	0.194851	0.126857
1640000	-19.82546	0	-19.82546	0.224733	0.0940603	0.148319	0.248869	0.129996	0.157981
1650000	-15.88469	0	-15.88469	0.393975	0.216013	0.19093	0.427722	0.150854	0.101951
1660000	-19.01103	0	-19.01103	0.386215	0.152548	0.190524	0.287781	0.176496	0.0667506
1670000	-19.2917	0	-19.2917	0.239884	0.470138	0.0988766	0.243373	0.0891802	0.179526
1680000	-20.04992	0	-20.04992	0.367341	0.224024	0.135223	0.442064	0.162748	0.0737492
1690000	-20.20825	0	-20.20825	0.169608	0.174748	0.178851	0.259394	0.119146	0.110261
1700000	-17.38266	0	-17.38266	0.220717	0.210302	0.139708	0.352872	0.174847	0.134047
1710000	-31.35148	0	-31.35148	0.423105	0.115816	0.193378	0.776107	0.093806	0.618491
1720000	-19.44822	0	-19.44822	0.193501	0.164373	0.14745	0.225473	0.106879	0.169815
1730000	-16.21483	0	-16.21483	0.25851	0.175432	0.152853	0.23127	0.081244	0.112858
1740000	-20.67131	0	-20.67131	0.0840448	0.294023	0.0700883	0.365272	0.139625	0.192365
1750000	-17.15287	0	-17.15287	0.139998	0.211382	0.118988	0.321171	0.107594	0.162075
1760000	-17.9057	0	-17.9057	0.306482	0.187758	0.142553	0.208434	0.0514325	0.0655426
1770000	-19.0642	0	-19.0642	0.431229	0.137663	0.135169	0.1687	0.138379	0.223575
1780000	-21.4377	0	-21.4377	0.390831	0.0807372	0.175003	0.23722	0.128285	0.143849
1790000	-19.61768	0	-19.61768	0.238879	0.412446	0.109091	0.240654	0.0746351	0.191649
1800000	-19.83279	0	-19.83279	0.507511	0.282288	0.189989	0.306961	0.0835222	0.144865
1810000	-20.09459	0	-20.09459	0.177721	0.166878	0.120893	0.214262	0.13902	0.154682
1820000	-23.12572	0	-23.12572	0.209514	0.145595	0.0513075	0.38904	0.301262	0.148864
1830000	-18.69617	0	-18.69617	0.153257	0.218241	0.20486	0.453433	0.0987596	0.0815971
1840000	-21.20792	0	-21.20792	0.255816	0.120136	0.108897	0.591488	0.0851232	0.137928
1850000	-21.19607	0	-21.19607	0.364119	0.0839649	0.228526	0.265198	0.210219	0.235129
1860000	-17.59121	0	-17.59121	0.324817	0.126457	0.127267	0.602416	0.127689	0.157547
1870000	-20.97677	0	-20.97677	0.146461	0.148676	0.330411	0.29039	0.0886142	0.0899148
1880000	-16.8072	0	-16.8072	0.227779	0.26117	0.144224	0.413354	0.140002	0.15167
1890000	-18.1234	0	-18.1234	0.292405	0.274648	0.128377	0.215553	0.0800819	0.112331
1900000	-24.17663	0	-24.17663	0.547585	0.206485	0.0946776	0.298612	0.155163	0.107181
1910000	-18.79805	0	-18.79805	0.171286	0.124389	0.121637	0.137504	0.137924	0.107933
1920000	-19.61927	0	-19.61927	0.323279	0.155165	0.077218	0.356333	0.0744443	0.411122
1930000	-21.216	0	-21.216	0.296537	0.157672	0.349573	0.195268	0.0428628	0.235634
1940000	-26.77599	0	-26.77599	0.435824	0.324524	0.188665	0.371841	0.231699	0.438607
