Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-43.65209	0	-43.65209	0.321381	0.170016	0.047712	0.244	0.319756	0.0789155
10000	-24.07869	0	-24.07869	0.045019	0.0903406	0.719667	0.183007	0.206506	0.114368
20000	-11.95572	0	-11.95572	0.116838	0.275426	0.132043	0.21777	0.191228	0.0760644
30000	-10.67385	0	-10.67385	0.0977488	0.117842	0.0770943	0.190266	0.209474	0.0974068
40000	-12.78415	0	-12.78415	0.128858	0.240459	0.0673308	0.33143	0.0773324	0.105246
50000	-11.24642	0	-11.24642	0.10352	0.12584	0.0845127	0.214055	0.123825	0.176636
60000	-16.50078	0	-16.50078	0.152235	0.0847777	0.381695	0.262472	0.0731603	0.236383
70000	-14.60505	0	-14.60505	0.132791	0.216142	0.318347	0.103032	0.166716	0.0784985
80000	-11.27342	0	-11.27342	0.164586	0.142768	0.150518	0.173005	0.124723	0.0926265
90000	-11.24849	0	-11.24849	0.0975817	0.175898	0.149401	0.174216	0.117741	0.206332
100000	-12.61513	0	-12.61513	0.212944	0.0709677	0.112301	0.283031	0.0789234	0.109895
110000	-18.2855	0	-18.2855	0.200082	0.108669	0.175237	0.329258	0.218434	0.154871
120000	-14.33849	0	-14.33849	0.190454	0.120187	0.162036	0.238148	0.142558	0.104885
130000	-12.52308	0	-12.52308	0.157939	0.173395	0.117417	0.291567	0.13316	0.100095
140000	-12.22349	0	-12.22349	0.102527	0.129694	0.120689	0.243532	0.0502647	0.151855
150000	-16.85752	0	-16.85752	0.145695	0.309677	0.0706623	0.387232	0.0777235	0.211502
160000	-19.19724	0	-19.19724	0.256752	0.0662498	0.173821	0.494628	0.0732823	0.079021
170000	-16.84472	0	-16.84472	0.244029	0.0936211	0.1938	0.0895724	0.176171	0.12979
180000	-17.54585	0	-17.54585	0.0956996	0.182447	0.131962	0.318331	0.0906398	0.192056
190000	-10.90009	0	-10.90009	0.093987	0.196651	0.130753	0.249122	0.169658	0.194695
200000	-13.20766	0	-13.20766	0.0977484	0.245577	0.25903	0.207116	0.0640058	0.179264
210000	-11.85406	0	-11.85406	0.106076	0.259896	0.114073	0.313487	0.126342	0.194384
220000	-23.9836	0	-23.9836	0.420935	0.122265	0.049478	0.278353	0.129411	0.423667
230000	-17.17786	0	-17.17786	0.154507	0.178194	0.0694657	0.139268	0.0683826	0.129457
240000	-13.26842	0	-13.26842	0.124677	0.223936	0.182488	0.300555	0.0728114	0.121512
250000	-17.29503	0	-17.29503	0.181088	0.138611	0.263968	0.124292	0.206749	0.109707
260000	-15.00144	0	-15.00144	0.1159	0.0757883	0.158633	0.167968	0.199149	0.347116
270000	-17.16928	0	-17.16928	0.101995	0.456498	0.223554	0.431864	0.124602	0.10592
