Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-57.01892	0	-57.01892	0.137878	0.207857	0.0972076	0.107435	0.129914	0.137065
10000	-19.46244	0	-19.46244	0.111743	0.18671	0.182877	0.342903	0.0433925	0.262687
20000	-22.95312	0	-22.95312	0.130269	0.249814	0.108646	0.652083	0.206815	0.565522
30000	-20.14095	0	-20.14095	0.187447	0.437658	0.0765184	0.40191	0.156513	0.328584
40000	-23.24466	0	-23.24466	0.101827	0.318285	0.141202	0.489313	0.112587	0.0718924
50000	-25.5027	0	-25.5027	0.286812	0.0880942	0.250839	0.42233	0.189704	0.0638488
60000	-23.31349	0	-23.31349	0.338739	0.107112	0.115248	0.17167	0.158985	0.275496
70000	-25.67731	0	-25.67731	0.209026	0.0568575	0.26098	0.612351	0.181321	0.110364
80000	-19.5063	0	-19.5063	0.0962165	0.127835	0.209794	0.326986	0.198339	0.131267
90000	-26.67775	0	-26.67775	0.315102	0.138013	0.201572	0.426465	0.169982	0.0698787
100000	-25.07858	0	-25.07858	0.189244	0.206036	0.486023	0.296495	0.0571715	0.133026
110000	-19.28387	0	-19.28387	0.149195	0.218277	0.093924	0.324899	0.127277	0.205442
120000	-17.21916	0	-17.21916	0.138918	0.223442	0.0705929	0.502355	0.0820138	0.0797271
130000	-18.86457	0	-18.86457	0.270899	0.231752	0.100517	0.291778	0.187414	0.14834
140000	-17.0993	0	-17.0993	0.189033	0.210015	0.209528	0.241377	0.110444	0.118797
150000	-17.20586	0	-17.20586	0.268573	0.550604	0.200022	0.320901	0.0630302	0.0727687
160000	-22.71522	0	-22.71522	0.132932	0.313592	0.132931	0.197739	0.17411	0.290916
170000	-17.26092	0	-17.26092	0.0943324	0.219512	0.191029	0.245005	0.164207	0.119696
180000	-24.17265	0	-24.17265	0.105423	0.249492	0.252686	0.145877	0.168309	0.213999
190000	-20.63725	0	-20.63725	0.134004	0.133624	0.254549	0.347439	0.196095	0.11181
200000	-20.69654	0	-20.69654	0.191901	0.218793	0.119585	0.355531	0.210431	0.18131
210000	-19.60267	0	-19.60267	0.371034	0.194685	0.410898	0.158859	0.0991529	0.116051
220000	-15.76643	0	-15.76643	0.202987	0.135582	0.234455	0.296894	0.161689	0.0711555
230000	-26.22154	0	-26.22154	0.308922	0.25777	0.0902254	0.157614	0.195449	0.0602735
240000	-18.94462	0	-18.94462	0.185068	0.169558	0.192243	0.19173	0.109278	0.181362
250000	-22.14174	0	-22.14174	0.150247	0.0978192	0.20885	0.214041	0.104717	0.0375921
260000	-21.84011	0	-21.84011	0.256463	0.155069	0.218315	0.342873	0.164401	0.214813
270000	-20.56391	0	-20.56391	0.367898	0.309799	0.224118	0.325886	0.140582	0.191685
280000	-22.43363	0	-22.43363	0.202902	0.229494	0.376738	0.359674	0.160994	0.137239
290000	-23.53827	0	-23.53827	0.123811	0.0730321	0.100532	0.328655	0.109806	0.11839
300000	-20.00767	0	-20.00767	0.271915	0.178971	0.113466	0.343586	0.119618	0.142405
310000	-20.25426	0	-20.25426	0.137097	0.190851	0.072932	0.474795	0.14444	0.0955257
320000	-19.10207	0	-19.10207	0.126554	0.284594	0.18214	0.254093	0.0734191	0.0824921
330000	-19.40226	0	-19.40226	0.234723	0.121991	0.0735639	0.390754	0.091034	0.17081
340000	-26.49753	0	-26.49753	0.248524	0.217718	0.218556	0.354568	0.227498	0.127958
350000	-16.0019	0	-16.0019	0.169951	0.19011	0.123078	0.40759	0.383976	0.108776
360000	-21.36199	0	-21.36199	0.318361	0.166374	0.0612105	0.355009	0.1437	0.16785
370000	-17.19257	0	-17.19257	0.279115	0.176292	0.0674455	0.358327	0.100382	0.127925
380000	-23.57557	0	-23.57557	0.182905	0.141945	0.0905563	0.288492	0.180605	0.0768124
390000	-23.67518	0	-23.67518	0.055685	0.182379	0.114752	0.444362	0.0881553	0.0477857
400000	-28.84894	0	-28.84894	0.103717	0.156542	0.147086	0.321467	0.157253	0.0746074
410000	-19.36777	0	-19.36777	0.370969	0.230114	0.205008	0.214354	0.15088	0.115646
420000	-18.33259	0	-18.33259	0.222957	0.146267	0.173764	0.25679	0.0974763	0.108622
430000	-22.26561	0	-22.26561	0.147578	0.39658	0.213298	0.135457	0.160398	0.0920859
440000	-18.63824	0	-18.63824	0.213078	0.158388	0.211274	0.343624	0.20332	0.166118
450000	-19.17392	0	-19.17392	0.216022	0.159065	0.0792881	0.290798	0.158654	0.275606
460000	-16.58195	0	-16.58195	0.0637073	0.259839	0.15615	0.252938	0.0956105	0.0883336
470000	-19.78977	0	-19.78977	0.221438	0.163796	0.278758	0.276948	0.217668	0.105329
480000	-25.92467	0	-25.92467	0.0742016	0.0927325	0.293148	0.712565	0.0821943	0.109979
490000	-15.56001	0	-15.56001	0.191018	0.170378	0.128167	0.202263	0.122029	0.163411
500000	-20.08986	0	-20.08986	0.158367	0.157606	0.154498	0.303178	0.0941277	0.120312
510000	-17.60324	0	-17.60324	0.195458	0.196945	0.177694	0.57199	0.0797693	0.162963
520000	-25.66568	0	-25.66568	0.0877473	0.237436	0.135332	0.363789	0.171019	0.105979
530000	-21.17872	0	-21.17872	0.124291	0.146654	0.213787	0.329336	0.152926	0.109179
540000	-26.32962	0	-26.32962	0.278172	0.345506	0.0910366	0.360261	0.0543423	0.319676
550000	-16.85129	0	-16.85129	0.104664	0.281074	0.134248	0.109631	0.14575	0.164698
560000	-17.00036	0	-17.00036	0.138481	0.16522	0.132569	0.317776	0.0844813	0.241399
570000	-22.30084	0	-22.30084	0.10761	0.113921	0.154048	0.206621	0.0713572	0.178679
580000	-29.13906	0	-29.13906	0.117816	0.0469659	0.421567	0.0958306	0.0946068	0.108858
590000	-22.16137	0	-22.16137	0.196252	0.310871	0.152664	0.12123	0.082223	0.0688827
600000	-17.34568	0	-17.34568	0.397956	0.381526	0.0856147	0.418482	0.164559	0.104977
610000	-19.50154	0	-19.50154	0.239651	0.110368	0.071465	0.432323	0.0714897	0.15051
620000	-20.78935	0	-20.78935	0.275929	0.130573	0.1918	0.334866	0.171921	0.133581
630000	-21.58689	0	-21.58689	0.288289	0.186979	0.22639	0.125259	0.120216	0.146569
640000	-26.28519	0	-26.28519	0.132296	0.138408	0.410242	0.466785	0.0961953	0.0873411
650000	-18.86871	0	-18.86871	0.163264	0.0914148	0.11382	0.293984	0.105391	0.0742488
660000	-22.14293	0	-22.14293	0.101743	0.334408	0.117381	0.154505	0.0955639	0.111824
670000	-20.70094	0	-20.70094	0.133522	0.0751187	0.0964952	0.351253	0.0752704	0.173316
680000	-21.3873	0	-21.3873	0.116607	0.225591	0.241429	0.475103	0.0871165	0.091959
690000	-21.54962	0	-21.54962	0.18057	0.12585	0.134557	0.208461	0.175749	0.145895
700000	-21.9964	0	-21.9964	0.224951	0.18624	0.153264	0.458211	0.0757401	0.0971884
710000	-15.06728	0	-15.06728	0.121915	0.191554	0.0799957	0.277784	0.0889466	0.176837
720000	-24.55391	0	-24.55391	0.0851028	0.127406	0.177506	0.261722	0.126735	0.0563244
730000	-18.16715	0	-18.16715	0.117413	0.363652	0.160872	0.149245	0.111024	0.108106
740000	-21.99528	0	-21.99528	0.0829834	0.0859202	0.25761	0.526348	0.125306	0.179226
750000	-17.94069	0	-17.94069	0.288708	0.298835	0.122417	0.272985	0.163552	0.122306
760000	-21.24079	0	-21.24079	0.290155	0.118426	0.129501	0.26598	0.108258	0.354765
770000	-15.13314	0	-15.13314	0.174838	0.159649	0.114621	0.364099	0.153005	0.0892861
780000	-18.55713	0	-18.55713	0.364979	0.1995	0.207135	0.473253	0.114872	0.233506
790000	-15.77273	0	-15.77273	0.124706	0.172961	0.143879	0.339811	0.15967	0.225568
800000	-19.61079	0	-19.61079	0.157737	0.203477	0.20683	0.467943	0.0467855	0.279193
810000	-21.72853	0	-21.72853	0.320467	0.198336	0.0949881	0.377969	0.0967264	0.128649
820000	-20.54757	0	-20.54757	0.221561	0.217669	0.0956849	0.236011	0.0376282	0.11146
830000	-24.74979	0	-24.74979	0.13869	0.236181	0.252159	0.248715	0.198904	0.183602
840000	-17.01819	0	-17.01819	0.114301	0.141942	0.157682	0.413852	0.21159	0.0870496
850000	-27.07143	0	-27.07143	0.229691	0.320693	0.235469	0.537532	0.23376	0.0413254
860000	-21.66191	0	-21.66191	0.136992	0.16409	0.155695	0.306394	0.208807	0.112388
870000	-16.63958	0	-16.63958	0.221413	0.189476	0.0884497	0.255497	0.106737	0.124685
880000	-21.27816	0	-21.27816	0.122091	0.116887	0.0840918	0.338037	0.202222	0.113436
890000	-21.21174	0	-21.21174	0.317775	0.35026	0.113753	0.423164	0.146073	0.179531
900000	-15.42425	0	-15.42425	0.21213	0.28264	0.069716	0.60857	0.170104	0.104482
910000	-29.39902	0	-29.39902	0.332441	0.167842	0.393694	0.203547	0.15579	0.0972542
920000	-19.4546	0	-19.4546	0.135349	0.196859	0.14444	0.471962	0.145108	0.0850326
930000	-22.11648	0	-22.11648	0.111073	0.211848	0.431391	0.266834	0.105942	0.0897712
940000	-22.35837	0	-22.35837	0.339333	0.0960968	0.0503711	0.339549	0.0991939	0.129621
950000	-24.48439	0	-24.48439	0.431534	0.0959163	0.241124	0.234101	0.118558	0.196434
960000	-22.38315	0	-22.38315	0.201184	0.107823	0.15494	0.69087	0.189612	0.0919823
970000	-15.72589	0	-15.72589	0.149945	0.211765	0.100718	0.207021	0.375851	0.117679
980000	-26.97513	0	-26.97513	0.12766	0.141773	0.449118	0.412642	0.111982	0.328285
990000	-19.81114	0	-19.81114	0.105744	0.42232	0.155833	0.184469	0.382822	0.0548158
1000000	-20.07408	0	-20.07408	0.234784	0.123379	0.0888309	0.158667	0.076076	0.144367
1010000	-15.64874	0	-15.64874	0.321023	0.206166	0.234618	0.383437	0.116883	0.164239
1020000	-20.46703	0	-20.46703	0.165489	0.226676	0.206599	0.52203	0.0480274	0.108125
1030000	-18.29445	0	-18.29445	0.166721	0.0919343	0.110548	0.202578	0.144444	0.268542
1040000	-17.51923	0	-17.51923	0.25771	0.187198	0.211121	0.679371	0.148491	0.108586
1050000	-17.44082	0	-17.44082	0.240931	0.168999	0.10893	0.153122	0.0755234	0.139944
1060000	-17.84497	0	-17.84497	0.223614	0.105263	0.240584	0.473343	0.0733625	0.0858564
1070000	-24.05943	0	-24.05943	0.173392	0.109956	0.0974957	0.238286	0.155272	0.155928
1080000	-28.04674	0	-28.04674	0.622053	0.0836702	0.170004	0.240098	0.178964	0.366234
1090000	-28.7269	0	-28.7269	0.120545	0.0897601	0.233978	0.274586	0.155146	0.08792
1100000	-16.17838	0	-16.17838	0.148332	0.226639	0.144848	0.196497	0.213037	0.182347
1110000	-18.5469	0	-18.5469	0.136335	0.334809	0.177105	0.314451	0.113065	0.185126
1120000	-23.38594	0	-23.38594	0.234184	0.181396	0.250497	0.237343	0.136349	0.105497
1130000	-22.9294	0	-22.9294	0.131073	0.114411	0.099327	0.287636	0.20548	0.0977375
