Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-53.47806	0	-53.47806	0.224861	0.141325	0.0774988	0.144472	0.171753	0.0905763
10000	-19.54554	0	-19.54554	0.151937	0.074838	0.28978	0.47106	0.0998624	0.0426679
20000	-16.05052	0	-16.05052	0.130085	0.0617738	0.338986	0.293288	0.0802506	0.068094
30000	-25.17684	0	-25.17684	0.142058	0.236003	0.207117	0.221991	0.141481	0.0519823
40000	-20.40487	0	-20.40487	0.147807	0.156853	0.189427	0.150757	0.0771	0.103452
50000	-20.82035	0	-20.82035	0.184298	0.106653	0.115182	0.236521	0.0498634	0.16113
60000	-26.59705	0	-26.59705	0.0531252	0.140907	0.187353	0.190144	0.0681596	0.273422
70000	-18.87075	0	-18.87075	0.0810735	0.122575	0.313688	0.207125	0.0716674	0.0924404
80000	-21.76252	0	-21.76252	0.131852	0.142545	0.267454	0.418252	0.138473	0.0890115
90000	-19.15671	0	-19.15671	0.0634073	0.112558	0.407341	0.174369	0.127191	0.0628684
100000	-20.86972	0	-20.86972	0.0501436	0.142886	0.153314	0.110475	0.135195	0.077333
110000	-18.74536	0	-18.74536	0.0629049	0.165564	0.361166	0.196267	0.0701483	0.158257
120000	-20.30732	0	-20.30732	0.172546	0.148378	0.180956	0.398402	0.0710651	0.0717243
130000	-21.91826	0	-21.91826	0.0834499	0.116541	0.37987	0.187912	0.0617811	0.0896438
140000	-19.5629	0	-19.5629	0.116689	0.0697774	0.174132	0.280971	0.148735	0.083098
150000	-17.83928	0	-17.83928	0.144621	0.110364	0.13491	0.252249	0.0776613	0.0998502
160000	-16.35577	0	-16.35577	0.121363	0.0908771	0.206966	0.180295	0.0585834	0.129447
170000	-25.24042	0	-25.24042	0.0448701	0.0834607	0.386831	0.398487	0.0928018	0.16797
180000	-21.93963	0	-21.93963	0.105499	0.299696	0.381604	0.174604	0.0780229	0.148348
190000	-20.83779	0	-20.83779	0.15387	0.188722	0.159757	0.319406	0.102746	0.0919596
200000	-19.41555	0	-19.41555	0.105532	0.109592	0.284818	0.252542	0.127633	0.127373
210000	-21.25714	0	-21.25714	0.0792471	0.129403	0.123312	0.312671	0.061569	0.140771
220000	-16.57974	0	-16.57974	0.110311	0.121806	0.207018	0.24725	0.124112	0.182763
230000	-21.38473	0	-21.38473	0.246693	0.179559	0.443227	0.203455	0.083242	0.162775
240000	-22.57699	0	-22.57699	0.0665158	0.117523	0.20574	0.19334	0.148952	0.0529025
250000	-25.84516	0	-25.84516	0.0903383	0.190745	0.404592	0.251855	0.0558797	0.0764302
260000	-19.997	0	-19.997	0.123598	0.119703	0.215329	0.261123	0.186046	0.123188
270000	-22.35531	0	-22.35531	0.174299	0.0655192	0.271838	0.463301	0.0735344	0.111371
280000	-20.09808	0	-20.09808	0.1335	0.067214	0.0850727	0.25227	0.144537	0.0411118
290000	-20.34552	0	-20.34552	0.135567	0.200096	0.242747	0.207624	0.129425	0.0846284
300000	-23.7787	0	-23.7787	0.11804	0.0817969	0.342803	0.146465	0.0764614	0.0830792
310000	-18.70278	0	-18.70278	0.07141	0.0849316	0.286478	0.274807	0.107265	0.0697095
320000	-17.48797	0	-17.48797	0.101879	0.0465428	0.235946	0.301238	0.139306	0.0406117
330000	-20.96853	0	-20.96853	0.0915492	0.0616278	0.173153	0.162074	0.0350315	0.090042
340000	-22.37888	0	-22.37888	0.0264067	0.0466131	0.250922	0.252647	0.102677	0.114354
350000	-29.8534	0	-29.8534	0.0342705	0.279883	0.37579	0.398111	0.0417648	0.110431
360000	-18.32633	0	-18.32633	0.048868	0.057087	0.267155	0.273999	0.109032	0.139798
370000	-17.83841	0	-17.83841	0.0603076	0.0937165	0.151754	0.139847	0.123678	0.0913314
380000	-19.65315	0	-19.65315	0.123022	0.0387324	0.222144	0.238843	0.101274	0.119288
390000	-24.65985	0	-24.65985	0.104173	0.13482	0.447419	0.164105	0.177906	0.0908554
400000	-21.37333	0	-21.37333	0.142632	0.132652	0.306723	0.268873	0.0418519	0.0866738
410000	-23.47117	0	-23.47117	0.174636	0.114722	0.104731	0.269446	0.0779147	0.087116
420000	-23.00166	0	-23.00166	0.073989	0.0627125	0.139469	0.102302	0.127263	0.063161
430000	-20.73503	0	-20.73503	0.319001	0.15775	0.279904	0.203457	0.0988551	0.118806
440000	-19.07379	0	-19.07379	0.117818	0.114898	0.282193	0.259878	0.0381645	0.0893107
450000	-18.21973	0	-18.21973	0.0643726	0.218655	0.292829	0.313498	0.0715414	0.103159
460000	-25.22759	0	-25.22759	0.397657	0.170252	0.150058	0.28624	0.0636565	0.087397
470000	-19.30062	0	-19.30062	0.0565068	0.13179	0.385497	0.325437	0.106583	0.0554884
480000	-23.67799	0	-23.67799	0.0453359	0.104538	0.105595	0.625608	0.0569328	0.0934737
490000	-18.8768	0	-18.8768	0.162136	0.0586229	0.253503	0.320363	0.0707702	0.154313
500000	-20.75699	0	-20.75699	0.0830181	0.169126	0.185356	0.518681	0.0713667	0.148036
510000	-22.88717	0	-22.88717	0.102351	0.155814	0.54743	0.182852	0.190377	0.0700463
520000	-18.21286	0	-18.21286	0.0657924	0.157561	0.231038	0.270095	0.0901949	0.113949
530000	-23.98691	0	-23.98691	0.0438098	0.029978	0.209176	0.306972	0.0818483	0.137933
540000	-23.97944	0	-23.97944	0.0442838	0.138525	0.213555	0.230628	0.126586	0.195979
550000	-18.9925	0	-18.9925	0.167557	0.147872	0.225166	0.26983	0.0658258	0.137397
560000	-20.11266	0	-20.11266	0.0759193	0.0598115	0.21035	0.151789	0.0587658	0.155711
570000	-18.20192	0	-18.20192	0.110714	0.121666	0.325892	0.20161	0.0538156	0.129018
580000	-21.77225	0	-21.77225	0.113353	0.215699	0.368957	0.222675	0.0577178	0.0942461
590000	-23.47714	0	-23.47714	0.0543678	0.0462427	0.265189	0.303981	0.175031	0.0608687
600000	-24.17969	0	-24.17969	0.140463	0.124834	0.108323	0.156297	0.130969	0.0862477
610000	-19.52856	0	-19.52856	0.114106	0.13778	0.256391	0.110875	0.120825	0.0990423
620000	-17.53549	0	-17.53549	0.122759	0.108969	0.296846	0.219324	0.0557967	0.112829
630000	-27.87511	0	-27.87511	0.312789	0.131745	0.26889	0.408417	0.0562046	0.131464
640000	-18.76985	0	-18.76985	0.100144	0.130019	0.290819	0.184223	0.159513	0.120405
650000	-20.25602	0	-20.25602	0.104281	0.20068	0.230858	0.278963	0.10495	0.0370667
660000	-29.03281	0	-29.03281	0.154885	0.242895	0.251028	0.334647	0.230722	0.159799
670000	-19.44108	0	-19.44108	0.0930457	0.153039	0.319925	0.273575	0.199554	0.23109
680000	-24.33736	0	-24.33736	0.191995	0.143977	0.356585	0.216776	0.079692	0.0544296
690000	-18.21747	0	-18.21747	0.079622	0.118098	0.163002	0.134228	0.13227	0.166385
700000	-21.36718	0	-21.36718	0.0449149	0.172103	0.146052	0.276182	0.0732507	0.0505832
710000	-17.64342	0	-17.64342	0.185711	0.120558	0.270692	0.285292	0.0711678	0.0801821
720000	-26.40559	0	-26.40559	0.0982059	0.0679788	0.149215	0.610856	0.205822	0.133373
730000	-22.02025	0	-22.02025	0.0663295	0.197111	0.20796	0.325164	0.129196	0.219349
740000	-23.44693	0	-23.44693	0.235352	0.234573	0.286615	0.204693	0.159702	0.0687172
750000	-19.16189	0	-19.16189	0.198162	0.0748651	0.19284	0.232736	0.0836527	0.0817831
