Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-89.13809	0	-89.13809	0.0596043	0.161083	0.0745793	0.162459	0.162177	0.144786
10000	-38.44532	0	-38.44532	0.310223	0.078493	0.129244	0.28229	0.175592	0.171511
20000	-38.78726	0	-38.78726	0.231713	0.134474	0.146819	0.284424	0.0985154	0.171743
30000	-43.44472	0	-43.44472	0.117746	0.243228	0.195882	0.24814	0.0950287	0.3103
40000	-40.5205	0	-40.5205	0.324003	0.172386	0.137365	0.155054	0.103541	0.200785
50000	-36.71284	0	-36.71284	0.276025	0.112484	0.172906	0.291266	0.0437957	0.128534
60000	-41.22742	0	-41.22742	0.142966	0.195811	0.173598	0.320737	0.0455884	0.144904
70000	-44.87737	0	-44.87737	0.131349	0.128986	0.352802	0.255126	0.18144	0.261275
80000	-40.76655	0	-40.76655	0.260592	0.0712038	0.444304	0.161482	0.0728424	0.177964
90000	-39.97737	0	-39.97737	0.341956	0.294605	0.233163	0.268218	0.105586	0.222191
100000	-39.38151	0	-39.38151	0.218497	0.23889	0.306196	0.398749	0.0685001	0.214104
110000	-39.05051	0	-39.05051	0.123462	0.149943	0.174023	0.167709	0.151546	0.136415
120000	-39.04471	0	-39.04471	0.271746	0.218039	0.318291	0.303184	0.24316	0.100802
130000	-45.03935	0	-45.03935	0.245327	0.163925	0.350754	0.431214	0.0861666	0.339841
140000	-39.33284	0	-39.33284	0.25774	0.189712	0.279642	0.134549	0.174586	0.179884
150000	-39.8142	0	-39.8142	0.259788	0.179815	0.1408	0.24589	0.239965	0.0432064
160000	-43.19286	0	-43.19286	0.108966	0.199231	0.161284	0.581575	0.173967	0.164376
170000	-47.56646	0	-47.56646	0.0699927	0.224046	0.151688	0.202206	0.268305	0.234349
180000	-41.61235	0	-41.61235	0.310982	0.212226	0.106014	0.310499	0.13047	0.115626
190000	-34.84991	0	-34.84991	0.233881	0.193574	0.180848	0.242191	0.097854	0.217948
200000	-45.5353	0	-45.5353	0.143067	0.362045	0.165377	0.290767	0.194755	0.14999
210000	-40.93009	0	-40.93009	0.240655	0.12998	0.148388	0.326488	0.0769334	0.0913506
220000	-35.93645	0	-35.93645	0.287535	0.117522	0.129443	0.29808	0.147381	0.155615
230000	-39.8239	0	-39.8239	0.234328	0.133899	0.198967	0.236703	0.0847438	0.138344
240000	-47.03041	0	-47.03041	0.375525	0.208899	0.356182	0.466712	0.122869	0.182427
250000	-42.2692	0	-42.2692	0.329176	0.126649	0.224569	0.205735	0.270563	0.197662
260000	-47.4133	0	-47.4133	0.189666	0.0983843	0.256229	0.255535	0.0560874	0.261502
270000	-45.21602	0	-45.21602	0.374318	0.119804	0.123197	0.310499	0.0529419	0.202635
280000	-44.70976	0	-44.70976	0.182599	0.13539	0.215618	0.171083	0.21112	0.058225
290000	-34.75749	0	-34.75749	0.321281	0.134344	0.270775	0.276085	0.0751961	0.105177
300000	-36.94841	0	-36.94841	0.259344	0.177123	0.35898	0.256069	0.0805225	0.119321
310000	-41.40437	0	-41.40437	0.308323	0.099321	0.32851	0.21625	0.0476819	0.0993637
320000	-38.98459	0	-38.98459	0.235442	0.261622	0.139178	0.209117	0.224007	0.0616719
330000	-46.73438	0	-46.73438	0.467199	0.134951	0.0722309	0.456697	0.216312	0.0637189
340000	-41.28836	0	-41.28836	0.12336	0.257048	0.0856015	0.226146	0.123539	0.116628
350000	-42.4556	0	-42.4556	0.121585	0.266589	0.09529	0.128888	0.0854388	0.163545
