Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-29.45894	0	-29.45894	0.170047	0.210994	0.206254	0.0714646	0.179	0.124218
10000	-22.48798	0	-22.48798	0.225435	0.235726	0.238499	0.305657	0.130869	0.0942678
20000	-19.42243	0	-19.42243	0.124463	0.253386	0.262241	0.261852	0.109792	0.18659
30000	-20.3348	0	-20.3348	0.16962	0.20662	0.111417	0.170533	0.211769	0.138289
40000	-20.11609	0	-20.11609	0.174052	0.129068	0.10058	0.180191	0.0946551	0.210597
50000	-20.18686	0	-20.18686	0.223842	0.284009	0.16066	0.293621	0.0693158	0.143507
60000	-20.50623	0	-20.50623	0.181883	0.157188	0.14108	0.169484	0.229246	0.264697
70000	-25.74304	0	-25.74304	0.17303	0.0668138	0.119595	0.437737	0.124835	0.140485
80000	-19.75751	0	-19.75751	0.290326	0.0931901	0.147647	0.287632	0.0747093	0.0641656
90000	-22.82984	0	-22.82984	0.172439	0.305751	0.271413	0.180796	0.132543	0.172087
100000	-31.76148	0	-31.76148	0.109976	0.215101	0.69255	0.217513	0.63623	0.130415
110000	-21.86145	0	-21.86145	0.24395	0.0976343	0.0776139	0.185952	0.0877126	0.277462
120000	-23.55976	0	-23.55976	0.145979	0.179219	0.118484	0.116112	0.161991	0.447533
130000	-22.41671	0	-22.41671	0.278103	0.305728	0.345926	0.203182	0.0857979	0.0872415
140000	-20.11044	0	-20.11044	0.0921651	0.103937	0.14761	0.254349	0.130601	0.110327
150000	-17.95787	0	-17.95787	0.247684	0.0850362	0.0898029	0.186658	0.13319	0.137813
160000	-23.46834	0	-23.46834	0.177052	0.0665039	0.108896	0.114206	0.0909776	0.0999806
170000	-19.43127	0	-19.43127	0.108411	0.176638	0.126351	0.256691	0.111863	0.0901988
180000	-21.78849	0	-21.78849	0.324605	0.13603	0.138118	0.264052	0.137427	0.373489
190000	-25.42988	0	-25.42988	0.131761	0.142581	0.101516	0.341892	0.0909443	0.0330489
200000	-18.7809	0	-18.7809	0.211174	0.106782	0.11586	0.238365	0.189578	0.119697
210000	-22.85568	0	-22.85568	0.124078	0.0989672	0.293126	0.458743	0.111676	0.0939559
220000	-27.55399	0	-27.55399	0.126748	0.211574	0.243324	0.232396	0.173436	0.272983
230000	-19.58395	0	-19.58395	0.170279	0.212485	0.162405	0.146567	0.0570455	0.0791949
240000	-21.31831	0	-21.31831	0.163149	0.120327	0.404982	0.293901	0.09387	0.213157
250000	-21.48181	0	-21.48181	0.13099	0.22933	0.209435	0.154458	0.0847881	0.132066
260000	-23.58991	0	-23.58991	0.106273	0.503698	0.0677246	0.502641	0.0580687	0.0658575
270000	-23.30294	0	-23.30294	0.378074	0.10304	0.0913819	0.205233	0.117771	0.238662
280000	-20.74516	0	-20.74516	0.238703	0.266314	0.107576	0.40366	0.178879	0.109499
