Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-32.77485	0	-32.77485	0.124911	0.251108	0.176019	0.129471	0.385928	0.111518
10000	-25.81156	0	-25.81156	0.147099	0.225532	0.185474	0.170026	0.108787	0.0466039
20000	-26.16179	0	-26.16179	0.147789	0.185988	0.174549	0.168222	0.18198	0.146708
30000	-38.06469	0	-38.06469	0.0879024	0.167302	0.241952	0.122562	0.374759	0.0815647
40000	-28.07651	0	-28.07651	0.22841	0.188961	0.0988712	0.165946	0.0717918	0.169275
50000	-30.40746	0	-30.40746	0.149401	0.255548	0.0789764	0.204879	0.0462369	0.248047
60000	-28.59638	0	-28.59638	0.149784	0.219201	0.119598	0.28032	0.0693578	0.180024
70000	-28.25694	0	-28.25694	0.22363	0.481192	0.079593	0.15116	0.144159	0.212357
80000	-28.4852	0	-28.4852	0.215349	0.242105	0.20083	0.0793152	0.0720765	0.183088
90000	-29.79574	0	-29.79574	0.123687	0.134571	0.0534585	0.176722	0.136136	0.0818209
100000	-29.94584	0	-29.94584	0.083402	0.156025	0.0900467	0.115604	0.135783	0.0375864
110000	-29.42788	0	-29.42788	0.0918835	0.197731	0.0926568	0.276184	0.155765	0.160542
120000	-30.19082	0	-30.19082	0.106835	0.236403	0.187144	0.121005	0.0825484	0.221535
130000	-28.64233	0	-28.64233	0.147397	0.199604	0.171762	0.214949	0.0843123	0.0968548
140000	-32.41969	0	-32.41969	0.161801	0.245438	0.131309	0.222344	0.314199	0.264626
150000	-35.67871	0	-35.67871	0.203998	0.165881	0.244073	0.283874	0.0872769	0.450592
160000	-26.87014	0	-26.87014	0.083097	0.108523	0.0682587	0.234162	0.161885	0.127853
170000	-27.42914	0	-27.42914	0.105687	0.204064	0.117305	0.257696	0.0556162	0.135054
180000	-27.70434	0	-27.70434	0.303432	0.174188	0.0949521	0.18439	0.130746	0.171311
190000	-29.16757	0	-29.16757	0.268868	0.244966	0.256915	0.157062	0.129552	0.196893
200000	-30.25627	0	-30.25627	0.130262	0.439639	0.121059	0.240636	0.0813301	0.145023
210000	-26.34939	0	-26.34939	0.103736	0.568208	0.199329	0.23064	0.127136	0.12301
220000	-26.74291	0	-26.74291	0.166284	0.41256	0.146285	0.102921	0.16156	0.105166
230000	-27.61276	0	-27.61276	0.14153	0.387248	0.250261	0.34345	0.0850503	0.106048
240000	-32.50547	0	-32.50547	0.0996332	0.441993	0.0440916	0.161321	0.115717	0.0734935
250000	-33.98134	0	-33.98134	0.208241	0.198366	0.152279	0.231786	0.478428	0.289351
260000	-29.28773	0	-29.28773	0.194319	0.248174	0.154103	0.172976	0.15927	0.0777757
270000	-29.10585	0	-29.10585	0.0833654	0.202586	0.118082	0.2364	0.134817	0.264209
280000	-27.87638	0	-27.87638	0.0949355	0.386407	0.0883648	0.170169	0.159252	0.172528
290000	-30.31857	0	-30.31857	0.141441	0.203748	0.175216	0.226849	0.158457	0.246526
300000	-37.61042	0	-37.61042	0.221944	0.239352	0.22544	0.29672	0.305134	0.169638
310000	-30.68562	0	-30.68562	0.174214	0.333521	0.0918889	0.229582	0.103699	0.389339
320000	-29.06375	0	-29.06375	0.107527	0.547197	0.111225	0.20899	0.127689	0.185087
330000	-29.31714	0	-29.31714	0.243707	0.0842501	0.113227	0.261497	0.0960732	0.108964
340000	-26.6965	0	-26.6965	0.160261	0.314804	0.131128	0.200039	0.176125	0.0865384
350000	-36.75751	0	-36.75751	0.168415	0.322524	0.144443	0.282695	0.175405	0.273383
360000	-31.90956	0	-31.90956	0.277005	0.195893	0.221303	0.169868	0.143258	0.121993
370000	-31.9119	0	-31.9119	0.251533	0.252905	0.0868717	0.138	0.096048	0.119456
380000	-26.72149	0	-26.72149	0.0803252	0.262724	0.137444	0.22896	0.0950465	0.0751595
390000	-29.38903	0	-29.38903	0.0861087	0.171039	0.0697447	0.161878	0.0866735	0.13477
400000	-28.79163	0	-28.79163	0.211539	0.29473	0.234618	0.165255	0.0866196	0.0452404
410000	-28.77243	0	-28.77243	0.159304	0.175503	0.237243	0.181298	0.0868931	0.16072
420000	-31.12766	0	-31.12766	0.0915051	0.362712	0.181154	0.0815866	0.103544	0.137014
430000	-29.41173	0	-29.41173	0.155567	0.326022	0.198127	0.304851	0.120997	0.17582
440000	-30.34676	0	-30.34676	0.187598	0.169031	0.141001	0.218276	0.0748285	0.179215
450000	-29.12377	0	-29.12377	0.128844	0.260452	0.158928	0.241696	0.138971	0.163865
460000	-27.20156	0	-27.20156	0.155976	0.420315	0.120983	0.309987	0.149903	0.166064
470000	-31.8676	0	-31.8676	0.0983092	0.282163	0.061922	0.311728	0.230999	0.213105
480000	-29.04067	0	-29.04067	0.208307	0.237887	0.271716	0.280864	0.236855	0.156186
490000	-23.56489	0	-23.56489	0.143453	0.316481	0.0940064	0.127502	0.094974	0.0888163
500000	-26.79814	0	-26.79814	0.235631	0.450226	0.153238	0.203366	0.0932173	0.123905
510000	-26.414	0	-26.414	0.221765	0.219245	0.186423	0.133009	0.0585462	0.0854983
520000	-32.39721	0	-32.39721	0.197496	0.205537	0.256625	0.118373	0.111584	0.0532723
530000	-33.62097	0	-33.62097	0.0756555	0.927575	0.133768	0.13375	0.25429	0.183691
540000	-30.91083	0	-30.91083	0.276161	0.241945	0.187549	0.178184	0.186232	0.154752
550000	-29.15609	0	-29.15609	0.0666462	0.388795	0.199539	0.25802	0.228848	0.133039
560000	-30.42538	0	-30.42538	0.218702	0.259073	0.0810906	0.152694	0.0608715	0.100735
570000	-28.33456	0	-28.33456	0.175075	0.262254	0.13815	0.308047	0.113013	0.197532
580000	-23.83582	0	-23.83582	0.147817	0.261839	0.130641	0.27146	0.0762207	0.0965162
590000	-30.88411	0	-30.88411	0.117345	0.285154	0.130315	0.149021	0.0842676	0.0614086
600000	-30.80524	0	-30.80524	0.127201	0.69869	0.15659	0.439151	0.0630269	0.117076
