taxon	min_age	max_age	status
t1	27.4483269897755	30	extinct
t1	16.3023537998088	21.9388750179205	extinct
t2	21.9388750179205	27.4483269897755	extinct
t4	16.3023537998088	21.9388750179205	extinct
t5	21.9388750179205	27.4483269897755	extant
t5	0	5.46628509927541	extant
t6	21.9388750179205	27.4483269897755	extinct
t6	16.3023537998088	21.9388750179205	extinct
t7	21.9388750179205	27.4483269897755	extinct
t7	16.3023537998088	21.9388750179205	extinct
t8	16.3023537998088	21.9388750179205	extant
t8	0	5.46628509927541	extant
t9	21.9388750179205	27.4483269897755	extinct
t9	16.3023537998088	21.9388750179205	extinct
t10	21.9388750179205	27.4483269897755	extinct
t11	21.9388750179205	27.4483269897755	extinct
t11	16.3023537998088	21.9388750179205	extinct
t12	16.3023537998088	21.9388750179205	extinct
t13	16.3023537998088	21.9388750179205	extinct
t16	10.7379418357741	16.3023537998088	extant
t16	0	5.46628509927541	extant
t17	10.7379418357741	16.3023537998088	extinct
t18	5.46628509927541	10.7379418357741	extant
t18	0	5.46628509927541	extant
t19	5.46628509927541	10.7379418357741	extant
t19	0	5.46628509927541	extant
t21	0	5.46628509927541	extant
t22	0	5.46628509927541	extant
t24	16.3023537998088	21.9388750179205	extinct
t24	0	5.46628509927541	extinct
t26	16.3023537998088	21.9388750179205	extant
t26	10.7379418357741	16.3023537998088	extant
t27	16.3023537998088	21.9388750179205	extant
t27	0	5.46628509927541	extant
t28	10.7379418357741	16.3023537998088	extant
t28	0	5.46628509927541	extant
t29	10.7379418357741	16.3023537998088	extinct
t30	5.46628509927541	10.7379418357741	extant
t31	0	5.46628509927541	extant
t32	0	5.46628509927541	extant
t33	21.9388750179205	27.4483269897755	extinct
t35	21.9388750179205	27.4483269897755	extinct
t35	16.3023537998088	21.9388750179205	extinct
t36	16.3023537998088	21.9388750179205	extinct
t36	10.7379418357741	16.3023537998088	extinct
t38	10.7379418357741	16.3023537998088	extinct
t38	0	5.46628509927541	extinct
t39	10.7379418357741	16.3023537998088	extinct
t39	0	5.46628509927541	extinct
t40	16.3023537998088	21.9388750179205	extinct
t41	16.3023537998088	21.9388750179205	extinct
t41	10.7379418357741	16.3023537998088	extinct
t42	16.3023537998088	21.9388750179205	extinct
t43	10.7379418357741	16.3023537998088	extinct
t45	5.46628509927541	10.7379418357741	extant
t46	5.46628509927541	10.7379418357741	extant
t46	0	5.46628509927541	extant
t49	5.46628509927541	10.7379418357741	extant
t49	0	5.46628509927541	extant
t50	0	5.46628509927541	extant
t51	5.46628509927541	10.7379418357741	extant
t51	0	5.46628509927541	extant
t52	5.46628509927541	10.7379418357741	extant
t52	0	5.46628509927541	extant
t53	0	5.46628509927541	extant
t55	0	5.46628509927541	extant
t56	0	5.46628509927541	extant
t64	0	5.46628509927541	extinct
t66	5.46628509927541	10.7379418357741	extinct
t66	0	5.46628509927541	extinct
t67	0	5.46628509927541	extant
t68	5.46628509927541	10.7379418357741	extinct
t68	0	5.46628509927541	extinct
t69	5.46628509927541	10.7379418357741	extinct
t69	0	5.46628509927541	extinct
t70	0	5.46628509927541	extant
t73	5.46628509927541	10.7379418357741	extant
t73	0	5.46628509927541	extant
t75	5.46628509927541	10.7379418357741	extant
t75	0	5.46628509927541	extant
t76	5.46628509927541	10.7379418357741	extant
t76	0	5.46628509927541	extant
t77	0	5.46628509927541	extant
t78	0	5.46628509927541	extinct
t79	0	5.46628509927541	extinct
t84	21.9388750179205	27.4483269897755	extinct
t85	16.3023537998088	21.9388750179205	extinct
t86	10.7379418357741	16.3023537998088	extinct
t86	0	5.46628509927541	extinct
t87	10.7379418357741	16.3023537998088	extinct
t87	5.46628509927541	10.7379418357741	extinct
t88	16.3023537998088	21.9388750179205	extant
t88	0	5.46628509927541	extant
t89	10.7379418357741	16.3023537998088	extinct
t92	0	5.46628509927541	extant
t94	16.3023537998088	21.9388750179205	extinct
t96	16.3023537998088	21.9388750179205	extant
t96	0	5.46628509927541	extant
t97	16.3023537998088	21.9388750179205	extinct
t100	10.7379418357741	16.3023537998088	extant
t100	5.46628509927541	10.7379418357741	extant
t102	10.7379418357741	16.3023537998088	extinct
t103	10.7379418357741	16.3023537998088	extinct
t105	5.46628509927541	10.7379418357741	extinct
t106	5.46628509927541	10.7379418357741	extinct
t107	5.46628509927541	10.7379418357741	extant
t108	0	5.46628509927541	extant
t109	0	5.46628509927541	extant
t111	0	5.46628509927541	extant
t112	0	5.46628509927541	extant
t115	0	5.46628509927541	extant
t121	0	5.46628509927541	extant
t123	0	5.46628509927541	extant
t124	0	5.46628509927541	extant
t125	10.7379418357741	16.3023537998088	extinct
t128	0	5.46628509927541	extant
t129	0	5.46628509927541	extant
t130	0	5.46628509927541	extinct
t132	5.46628509927541	10.7379418357741	extant
t132	0	5.46628509927541	extant
t134	5.46628509927541	10.7379418357741	extant
t134	0	5.46628509927541	extant
t135	0	5.46628509927541	extant
t136	0	5.46628509927541	extant
t137	0	5.46628509927541	extant
t138	0	5.46628509927541	extant
t141	5.46628509927541	10.7379418357741	extinct
t141	0	5.46628509927541	extinct
t143	5.46628509927541	10.7379418357741	extant
t145	0	5.46628509927541	extant
t147	0	5.46628509927541	extant
t149	0	5.46628509927541	extant
t153	0	5.46628509927541	extant
t157	0	5.46628509927541	extant
t159	0	5.46628509927541	extant
t161	16.3023537998088	21.9388750179205	extinct
t162	10.7379418357741	16.3023537998088	extant
t162	0	5.46628509927541	extant
t166	5.46628509927541	10.7379418357741	extinct
t168	5.46628509927541	10.7379418357741	extant
t168	0	5.46628509927541	extant
t170	0	5.46628509927541	extant
t171	5.46628509927541	10.7379418357741	extant
t171	0	5.46628509927541	extant
