taxon	min_age	max_age	status
t1	5.4360443088226	7.20046009565704	extinct
t2	5.4360443088226	7.20046009565704	extinct
t2	3.74687941325828	5.4360443088226	extinct
t3	3.74687941325828	5.4360443088226	extant
t3	1.99793505296111	3.74687941325828	extant
t4	1.99793505296111	3.74687941325828	extant
t4	0	1.99793505296111	extant
t5	0	1.99793505296111	extant
t6	3.74687941325828	5.4360443088226	extant
t6	0	1.99793505296111	extant
t7	1.99793505296111	3.74687941325828	extinct
t8	0	1.99793505296111	extant
t9	0	1.99793505296111	extant
t12	1.99793505296111	3.74687941325828	extant
t13	1.99793505296111	3.74687941325828	extant
t13	0	1.99793505296111	extant
