taxon	int_1	int_2
t1	1	1
t2	1	1
t3	0	1
t5	1	0
t6	0	1
t8	1	0
t9	0	1
t10	1	0
t11	1	0
t13	1	0
t14	0	1
t15	1	0
t17	1	0
t18	1	0
t19	1	1
t20	1	0
t21	1	0
t22	1	0
t23	1	0
t24	1	0
t25	1	0
t29	0	1
t30	1	0
t31	1	0
t33	1	1
t34	1	0
t36	1	0
t37	1	0
t40	1	0
t41	1	0
t42	1	0
t44	1	0
t45	1	0
t47	1	0
t50	1	0
t51	1	0
t52	1	0
t55	0	1
t56	1	0
t57	1	0
t58	1	0
t61	1	0
t64	1	0
t65	1	0
t66	1	0
t70	1	0
t72	1	0
t73	1	0
t74	1	0
t78	1	0
t81	1	0
t83	1	0
t84	1	1
t86	1	0
t89	1	0
t91	1	0
t94	1	0
t95	1	0
t96	1	0
t99	1	0
t104	1	0
t107	1	0
t112	1	0
t113	1	0
t115	1	0
t117	1	1
t118	1	0
t120	1	0
t122	1	0
t123	1	0
t125	1	0
t126	1	0
t127	1	0
t130	1	0
t131	1	0
t133	1	0
t136	1	0
t138	1	0
t139	1	0
t140	1	0
t141	1	0
t143	1	0
t144	1	0
t145	1	0
t146	1	0
t147	1	0
t150	1	0
t151	1	0
t153	1	0
t154	1	0
t155	1	0
t163	1	0
t166	1	0
t167	1	0
t168	1	0
t170	1	0
t172	1	0
t175	1	0
t176	1	0
t179	1	0
t180	1	0
t183	1	0
t190	1	0
t191	1	0
t192	1	0
t193	1	0
t194	1	0
t195	1	0
t201	1	0
t202	1	0
t203	1	0
t205	1	0
t209	1	0
t210	1	0
t211	1	0
t212	1	0
t214	1	0
t216	1	0
t217	1	0
t218	1	0
t223	1	0
t225	1	0
t226	1	0
t230	1	0
t232	1	0
t234	1	0
t236	1	0
t239	1	0
t240	1	0
t241	1	0
t243	1	0
t244	1	0
t245	1	0
t247	1	0
t252	1	0
t253	1	0
t254	1	0
t255	1	0
t257	1	0
t259	1	0
t260	1	0
t261	1	0
t263	1	0
t264	1	0
t265	1	0
t269	1	0
t272	1	0
t274	1	0
