taxon	int_1	int_2
t1	0	1
t2	1	1
t3	0	1
t4	0	1
t5	1	1
t6	1	0
t7	1	0
t8	1	0
t10	1	1
t11	1	1
t13	1	1
t15	1	0
t17	1	0
t19	1	0
t20	1	0
t23	1	0
t24	1	0
t27	1	0
t28	0	1
t29	1	0
t30	0	1
t31	1	1
t32	1	1
t36	1	0
t37	1	0
t41	1	0
t42	1	0
t43	1	0
t44	1	0
t45	1	0
t46	1	0
t47	1	0
t48	1	0
t51	1	0
t54	1	0
t55	0	1
t56	1	0
t57	1	0
t58	1	0
t59	1	1
t61	1	0
t63	1	0
t64	1	0
t65	1	1
t67	1	0
t68	1	0
t70	1	0
t71	1	0
t75	1	0
t76	1	0
t80	1	0
t81	1	0
t83	1	0
t85	1	0
t86	1	0
t87	1	0
t90	1	0
t92	1	0
t94	1	0
t95	1	0
t98	1	0
t103	1	0
t106	1	0
t110	1	0
t113	1	0
t117	1	0
t118	1	0
t120	1	0
t121	1	0
t123	1	0
t124	1	0
t125	1	0
t126	1	0
t128	1	0
t129	1	0
t130	1	0
t131	1	0
t132	1	0
t135	1	0
t136	1	0
t140	1	0
t141	1	0
t142	1	0
t145	1	0
t149	1	0
t152	1	0
t155	1	0
t156	1	0
t157	1	0
t159	1	0
t164	1	0
t165	1	0
t166	1	0
t172	1	0
t174	1	0
t177	1	0
t181	1	0
t183	1	0
t185	1	0
t189	1	0
t190	1	0
t192	1	0
t194	1	0
t195	1	0
t196	1	0
t197	1	0
t201	1	0
t203	1	0
t204	1	0
t210	1	0
t214	1	0
t215	1	0
t216	1	0
t221	1	0
t223	1	0
