taxon	min_age	max_age	status
t1	26.0243357974105	30	extinct
t1	16.6864141682163	26.0243357974105	extinct
t2	26.0243357974105	30	extinct
t2	16.6864141682163	26.0243357974105	extinct
t3	26.0243357974105	30	extinct
t3	16.6864141682163	26.0243357974105	extinct
t4	26.0243357974105	30	extinct
t4	16.6864141682163	26.0243357974105	extinct
t5	16.6864141682163	26.0243357974105	extinct
t6	16.6864141682163	26.0243357974105	extinct
t7	16.6864141682163	26.0243357974105	extant
t7	0	7.586637972272	extant
t8	16.6864141682163	26.0243357974105	extinct
t9	16.6864141682163	26.0243357974105	extinct
t11	16.6864141682163	26.0243357974105	extinct
t12	16.6864141682163	26.0243357974105	extinct
t12	7.586637972272	16.6864141682163	extinct
t13	7.586637972272	16.6864141682163	extinct
t14	0	7.586637972272	extinct
t15	16.6864141682163	26.0243357974105	extinct
t16	16.6864141682163	26.0243357974105	extinct
t17	16.6864141682163	26.0243357974105	extinct
t19	16.6864141682163	26.0243357974105	extinct
t20	16.6864141682163	26.0243357974105	extinct
t21	7.586637972272	16.6864141682163	extinct
t22	16.6864141682163	26.0243357974105	extinct
t24	16.6864141682163	26.0243357974105	extinct
t25	16.6864141682163	26.0243357974105	extinct
t25	7.586637972272	16.6864141682163	extinct
t26	16.6864141682163	26.0243357974105	extinct
t27	16.6864141682163	26.0243357974105	extinct
t28	7.586637972272	16.6864141682163	extinct
t28	0	7.586637972272	extinct
t29	0	7.586637972272	extinct
t30	0	7.586637972272	extant
t31	0	7.586637972272	extant
t32	0	7.586637972272	extinct
t33	0	7.586637972272	extinct
t34	16.6864141682163	26.0243357974105	extinct
t34	7.586637972272	16.6864141682163	extinct
t35	16.6864141682163	26.0243357974105	extinct
t37	16.6864141682163	26.0243357974105	extinct
t38	16.6864141682163	26.0243357974105	extinct
t40	7.586637972272	16.6864141682163	extant
t40	0	7.586637972272	extant
t41	16.6864141682163	26.0243357974105	extinct
t41	7.586637972272	16.6864141682163	extinct
t42	7.586637972272	16.6864141682163	extinct
t42	0	7.586637972272	extinct
t43	16.6864141682163	26.0243357974105	extinct
t43	7.586637972272	16.6864141682163	extinct
t45	16.6864141682163	26.0243357974105	extinct
t46	16.6864141682163	26.0243357974105	extinct
t47	16.6864141682163	26.0243357974105	extinct
t48	16.6864141682163	26.0243357974105	extinct
t49	7.586637972272	16.6864141682163	extant
t49	0	7.586637972272	extant
t56	0	7.586637972272	extant
t57	0	7.586637972272	extant
t58	0	7.586637972272	extant
t61	0	7.586637972272	extant
t62	0	7.586637972272	extant
t63	16.6864141682163	26.0243357974105	extinct
t64	16.6864141682163	26.0243357974105	extinct
t66	7.586637972272	16.6864141682163	extant
t66	0	7.586637972272	extant
t69	16.6864141682163	26.0243357974105	extinct
t70	7.586637972272	16.6864141682163	extant
t70	0	7.586637972272	extant
t71	0	7.586637972272	extant
t72	0	7.586637972272	extant
t73	0	7.586637972272	extant
t79	7.586637972272	16.6864141682163	extant
t80	0	7.586637972272	extant
t82	0	7.586637972272	extinct
t83	0	7.586637972272	extant
t85	16.6864141682163	26.0243357974105	extant
t89	7.586637972272	16.6864141682163	extant
t89	0	7.586637972272	extant
t91	0	7.586637972272	extant
t92	16.6864141682163	26.0243357974105	extinct
t93	16.6864141682163	26.0243357974105	extinct
t96	0	7.586637972272	extant
t97	0	7.586637972272	extant
t98	0	7.586637972272	extant
t100	0	7.586637972272	extant
t102	7.586637972272	16.6864141682163	extinct
t104	16.6864141682163	26.0243357974105	extinct
t105	7.586637972272	16.6864141682163	extinct
t107	7.586637972272	16.6864141682163	extant
t107	0	7.586637972272	extant
t109	16.6864141682163	26.0243357974105	extant
t109	0	7.586637972272	extant
t111	0	7.586637972272	extant
t113	0	7.586637972272	extant
t118	16.6864141682163	26.0243357974105	extinct
t119	0	7.586637972272	extant
t120	0	7.586637972272	extant
t121	0	7.586637972272	extant
t125	0	7.586637972272	extant
t127	0	7.586637972272	extant
t128	0	7.586637972272	extant
t132	0	7.586637972272	extinct
t133	0	7.586637972272	extant
t135	0	7.586637972272	extant
t136	0	7.586637972272	extant
t137	0	7.586637972272	extant
t138	0	7.586637972272	extant
t140	7.586637972272	16.6864141682163	extinct
t142	7.586637972272	16.6864141682163	extinct
t142	0	7.586637972272	extinct
t146	0	7.586637972272	extant
t148	0	7.586637972272	extant
t149	0	7.586637972272	extant
t150	0	7.586637972272	extant
t152	0	7.586637972272	extant
t153	0	7.586637972272	extant
t156	0	7.586637972272	extant
t158	16.6864141682163	26.0243357974105	extinct
t160	16.6864141682163	26.0243357974105	extinct
t161	16.6864141682163	26.0243357974105	extinct
t165	7.586637972272	16.6864141682163	extant
t165	0	7.586637972272	extant
t166	7.586637972272	16.6864141682163	extant
t166	0	7.586637972272	extant
t167	0	7.586637972272	extinct
t169	0	7.586637972272	extant
t170	7.586637972272	16.6864141682163	extant
t170	0	7.586637972272	extant
t172	7.586637972272	16.6864141682163	extant
t172	0	7.586637972272	extant
t173	0	7.586637972272	extant
t174	0	7.586637972272	extant
t175	0	7.586637972272	extinct
t176	0	7.586637972272	extant
t177	0	7.586637972272	extant
t178	0	7.586637972272	extant
t182	0	7.586637972272	extant
t184	0	7.586637972272	extinct
t186	0	7.586637972272	extant
t187	0	7.586637972272	extant
t188	0	7.586637972272	extant
t190	0	7.586637972272	extant
t193	16.6864141682163	26.0243357974105	extinct
t195	16.6864141682163	26.0243357974105	extinct
t197	0	7.586637972272	extant
t200	0	7.586637972272	extant
t208	0	7.586637972272	extant
t209	0	7.586637972272	extant
t210	0	7.586637972272	extinct
t214	0	7.586637972272	extinct
t216	0	7.586637972272	extant
t217	0	7.586637972272	extant
t220	0	7.586637972272	extant
t221	0	7.586637972272	extant
t224	0	7.586637972272	extant
t225	0	7.586637972272	extant
t226	0	7.586637972272	extant
t227	0	7.586637972272	extant
t231	0	7.586637972272	extant
t232	0	7.586637972272	extant
t233	0	7.586637972272	extant
t239	0	7.586637972272	extant
t240	0	7.586637972272	extant
t243	0	7.586637972272	extant
t246	7.586637972272	16.6864141682163	extinct
t247	0	7.586637972272	extant
t248	0	7.586637972272	extinct
t249	0	7.586637972272	extant
t251	0	7.586637972272	extant
t252	0	7.586637972272	extant
t253	0	7.586637972272	extant
t254	0	7.586637972272	extant
t258	0	7.586637972272	extant
t259	0	7.586637972272	extinct
t265	0	7.586637972272	extant
t266	0	7.586637972272	extant
t267	0	7.586637972272	extant
t268	0	7.586637972272	extant
